ep01,0.49696525957825216,8.604105914071226e-06,0.5405360499709794,2.063601228470304e-11,0.0444680742031359,0.1320543702684106,0.5687506050685472,0.16300391925932645,2.1477310190570567e-06,6.548222165493751e-12
ep01,0.4975742604745344,8.194386584829737e-06,0.5405360162370709,2.8617735289967244e-11,0.06613200778927893,0.5980729525120438,0.3897194655244295,0.4690660764347207,1.4733236702433484e-06,3.579190858002917e-12
ep01,0.5018372667492901,3.2405074221826853e-06,0.5405358954645282,7.201483006098358e-11,0.06271138669673036,0.2070715760495528,0.47654704914243246,0.1921977334639005,2.148948849341842e-06,6.5534187921872285e-12
ep01,0.4957472577854927,9.200061302058864e-06,0.5405361246490975,7.82828165897789e-12,0.05244952341908413,0.37990364762560236,0.45172590246591376,0.36198567329695785,1.472477954767821e-06,3.582656665653672e-12
ep01,0.49452925599279823,9.498038996052679e-06,0.5405362055074736,8.919933640780405e-13,0.07753407809777628,0.588093599449415,0.27194991119075573,0.5630459608444297,2.1489826779608393e-06,6.560471355439483e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.0636012284703115e-11,0.09235676949882173,0.7583448038540952,0.1307580298770513,0.7149129630760698,2.149151821055949e-06,6.5501779053055925e-12
ep01,0.4987922622672939,7.151464655851431e-06,0.5405359585546624,4.590669268221843e-11,0.07639387106692538,0.6034927735719199,0.28573855901813966,0.40112138397884073,2.1487120490086557e-06,6.555583595305961e-12
ep01,0.4957472577854927,9.200061302058864e-06,0.5405361246490975,7.828281658978004e-12,0.078674285128625,0.1182897453544396,0.4233405315909996,0.03432015814282242,2.149523935865186e-06,6.55120693742652e-12
ep01,0.5006192649565631,5.028373586145534e-06,0.5405359042198937,6.766670904007946e-11,0.05929076560418181,0.2763248451479702,0.33330830736889494,0.29916727577673496,1.4717337251493466e-06,3.58564055418778e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967167e-11,0.07183304294352788,0.6633688919476943,0.4438209905935297,0.6064559640537033,2.1470206180576003e-06,6.556216109597474e-12
ep01,0.4957472577854927,9.200061302058864e-06,0.5405361246490975,7.828281658978004e-12,0.0832351132520233,0.37224707501720566,0.3188242011613361,0.3232588289321804,2.1497269075793136e-06,6.555804526881842e-12
ep01,0.4987922622672939,7.151464655851425e-06,0.5405359585546624,4.590669268221839e-11,0.05701035154248198,0.46799724707501733,0.5006608830345685,0.4100259445918153,2.1481369624853116e-06,6.541747114303063e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967167e-11,0.029645382802091363,0.18582243633861048,0.4250455900628485,0.16207174484155992,2.151316852673315e-06,6.5661326818722544e-12
ep01,0.4987922622672939,7.151464655851425e-06,0.5405359585546624,4.590669268221839e-11,0.04902890232653512,0.24767721954576785,0.3955182449159423,0.1847440623187367,2.1491856496750014e-06,6.546772010460931e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967206e-11,0.055870144511632684,0.3061768754301443,0.3882119804560396,0.22534314682103185,1.4714630961971628e-06,3.584047246767675e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967167e-11,0.06955262888182805,0.7528389538885065,0.45187013105043744,0.6325584535284137,2.147088275295657e-06,6.548653088125482e-12
ep01,0.4987922622672939,7.151464655851422e-06,0.5405359585546624,4.590669268221843e-11,0.07639387106692538,0.30824156916724027,0.36754185098618786,0.221561202179904,2.1466485032483634e-06,6.5413678304929595e-12
ep01,0.4987922622672939,7.151464655851428e-06,0.5405359585546624,4.590669268221839e-11,0.029645382802091363,0.3750860289057127,0.5789157566764995,0.3718676113338557,2.1500990223885505e-06,6.54263751649462e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.063601228470308e-11,0.09349697652967068,0.6118375774260149,0.13578232152700653,0.5429102380268656,2.1495915931032423e-06,6.551867408113286e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967167e-11,0.08209490622117413,0.6686166551961453,0.17796819463351074,0.72067520610834,2.149896050674423e-06,6.5522338080536255e-12
ep01,0.5012282658531377,4.1716877159133444e-06,0.5405358967520819,7.134467960516261e-11,0.025084554678692146,0.5808671713695801,0.7607939289644579,0.6823720362669462,2.1476633618190006e-06,6.559514008690346e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.063601228470308e-11,0.05358973044993285,0.5952339986235373,0.5058827480879837,0.5452505207651486,2.149151821055949e-06,6.553541899297569e-12
ep01,0.4987922622672939,7.151464655851425e-06,0.5405359585546624,4.590669268221843e-11,0.07297324997437661,0.3079834824501036,0.49923835452966614,0.3124298800005119,2.151452167149428e-06,6.544680126034421e-12
ep01,0.49513825688895047,9.38629736080498e-06,0.540536164563264,3.5346970203097573e-12,0.06385159372757955,0.4435650378527185,0.43471878389618707,0.44002334098988155,2.1479678193901813e-06,6.551291008628995e-12
ep01,0.5000102640599884,5.810565032879294e-06,0.5405359173529422,6.174627640089802e-11,0.08437532028287396,0.6813489332415689,0.2846262207566664,0.6008464394832761,2.148509077294549e-06,6.5580781501587694e-12
ep01,0.5000102640599884,5.810565032879291e-06,0.5405359173529422,6.174627640089798e-11,0.07525366403607645,0.46730901582931855,0.44140466786923005,0.41602362057605324,2.149862222055426e-06,6.554141250383108e-12
ep01,0.4994012631638361,6.518262056114572e-06,0.5405359356362055,5.4282186850203156e-11,0.07069283591267722,0.24638678596008318,0.29606967228499537,0.21485872380352788,2.146817646343473e-06,6.557582489450195e-12
ep01,0.5006192649565631,5.028373586145534e-06,0.5405359042198937,6.766670904007946e-11,0.03534641795633839,0.1802305574673095,0.4360603073056714,0.16551025858797666,2.148238448342365e-06,6.553188101634386e-12
ep01,0.4994012631638361,6.518262056114575e-06,0.5405359356362055,5.4282186850203266e-11,0.09577739059136937,0.6211286992429451,0.22339427155673963,0.5309586416033767,1.4740340712428255e-06,3.585567232310958e-12
ep01,0.4963562586816775,8.939330819814267e-06,0.5405360862799954,1.3606365099102603e-11,0.061571179665881194,0.6366139022711627,0.5511922567031712,0.4998873496381154,2.148948849341842e-06,6.553792137724891e-12
ep01,0.4975742604745344,8.194386584829737e-06,0.5405360162370709,2.861773528996728e-11,0.02394434764784297,0.012990364762559967,0.5214396778763226,0.10557785739940828,2.1481707911043156e-06,6.552157145898554e-12
ep01,0.4987922622672939,7.151464655851422e-06,0.5405359585546624,4.590669268221843e-11,0.07639387106692538,0.3006710254645557,0.350416188374386,0.3328926479999971,2.149896050674423e-06,6.554840578939904e-12
ep01,0.5000102640599884,5.810565032879291e-06,0.5405359173529422,6.174627640089798e-11,0.0,0.31968341362697866,0.695768570418124,0.34124859067368224,2.1472912470097636e-06,6.549149213981757e-12
ep01,0.49818326137110913,7.710172832089805e-06,0.5405359855932914,3.7185493312715836e-11,0.04218766014143743,0.44038196834136273,0.6177527605943801,0.43088507570865564,1.4721058399585838e-06,3.5931114027812145e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.063601228470308e-11,0.05244952341908413,0.001376462491397586,0.3533185416711947,0.0,2.1495577644842384e-06,6.551536155259313e-12
ep01,0.4963562586816775,8.939330819814267e-06,0.5405360862799954,1.3606365099102528e-11,0.00912165624679729,0.15519614590502476,0.7001626029110454,0.2606093226137844,2.1480354766282375e-06,6.555684544239892e-12
ep01,0.4987922622672939,7.151464655851425e-06,0.5405359585546624,4.590669268221843e-11,0.051309316388233474,0.6034927735719199,0.44495506192938344,0.48790464222302155,2.1476295332000034e-06,6.561421086880476e-12
ep01,0.5012282658531377,4.171687715913341e-06,0.5405358967520819,7.134467960516261e-11,0.027364968740391984,0.48967653131452193,0.5935994120215513,0.5071090651306093,2.147697190438053e-06,6.539677847683404e-12
ep01,0.4957472577854927,9.200061302058864e-06,0.5405361246490975,7.828281658977928e-12,0.04104745311058678,0.5791465932553341,0.7456202915788287,0.6741267847938347,2.1509447378640778e-06,6.561376230684711e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.0636012284703115e-11,0.05472993748078351,0.4242945629731588,0.6493309176691872,0.40870365865657055,2.1495915931032423e-06,6.555602021266264e-12
ep01,0.5000102640599884,5.810565032879291e-06,0.5405359173529422,6.174627640089798e-11,0.06613200778927893,0.7192016517549884,0.454397094880676,0.6237437071272196,2.1482722769614244e-06,6.549785448818242e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.063601228470304e-11,0.055870144511632684,0.23047143840330292,0.5379093967886421,0.27074825474301134,2.148779706246712e-06,6.568195699979539e-12
ep01,0.5018372667492901,3.2405074221826904e-06,0.5405358954645282,7.201483006098358e-11,0.05358973044993285,0.23941844459738498,0.32688914749052195,0.14600023101706439,2.1501666796266067e-06,6.5414306661751335e-12
ep01,0.4957472577854927,9.200061302058864e-06,0.5405361246490975,7.828281658977967e-12,0.05472993748078351,0.1744666207845837,0.2936039562098316,0.16919587732676838,2.1499298792934753e-06,6.564140822450363e-12
ep01,0.49696525957825216,8.604105914071229e-06,0.5405360499709794,2.063601228470304e-11,0.05472993748078351,0.7498279421885744,0.5119778875846854,0.7002713109533888,2.1499298792934753e-06,6.558167331195452e-12
ep01,0.5024462676458322,2.234832704953572e-06,0.540535900872254,6.884524949474459e-11,0.04218766014143743,0.4403819683413625,0.49917710677459487,0.3983960859926203,1.4702452659123984e-06,3.5748079687994915e-12
ep01,0.4975742604745344,8.194386584829742e-06,0.5405360162370709,2.8617735289967167e-11,0.07753407809777628,0.7773571920165167,0.1853653428590065,0.7911959968516282,2.149151821055949e-06,6.546442582547741e-12
ep01,0.49818326137110913,7.710172832089805e-06,0.5405359855932914,3.718549331271576e-11,0.09919801168391965,0.5656400550584996,0.23086847340958358,0.5835860172393644,2.1475618759619472e-06,6.557769601053622e-12
ep01,0.49696525957825216,8.604105914071226e-06,0.5405360499709794,2.0636012284702963e-11,0.03534641795633839,0.6420337233310395,0.6197482519693123,0.5878508711137012,2.1479678193901813e-06,6.547927929653846e-12
ep01,0.49818326137110913,7.710172832089802e-06,0.5405359855932914,3.718549331271572e-11,0.05016910935738429,0.35753613214039925,0.43949215732374963,0.30239607916241273,2.149490107246189e-06,6.547507898947784e-12
ep01,0.49513825688895047,9.386297360804977e-06,0.540536164563264,3.5346970203097952e-12,0.05929076560418181,0.6018582243633855,0.24220325956601008,0.49260719290083765,2.1490503351988954e-06,6.558516889690946e-12
ep01,0.4963562586816775,8.939330819814267e-06,0.5405360862799954,1.3606365099102603e-11,0.07297324997437661,0.4518238128011011,0.37440357528830864,0.3334496698837688,2.1483737628184777e-06,6.550406282427698e-12
ep01,0.5012282658531377,4.1716877159133444e-06,0.5405358967520819,7.134467960516261e-11,0.022804140616992312,0.5956641431520988,0.6703211160526406,0.6588676491280463,1.4724102975297713e-06,3.5879492044445123e-12
ep01,0.4963562586816775,8.939330819814267e-06,0.5405360862799954,1.3606365099102413e-11,0.09463718356052042,0.6468513420509289,0.19285535058412526,0.6063474044658712,2.147460390104894e-06,6.55789778086275e-12
ep01,0.49696525957825216,8.604105914071226e-06,0.5405360499709794,2.063601228470304e-11,0.04104745311058678,0.4353062629043366,0.6176559496266851,0.5032325228708617,2.1512491954353212e-06,6.5550148633316165e-12
