0.98013749,0.996154129,0.999432687,0.98380505,0.990095979,0.99711622,0.989910578,0.989639325,0.677690085,0.909807368,0.809783359,0.989736813,0.992365364,0.999761191,0.998964231,0.995060305,0.939222266,0.996226941,0.993628302,0.998437503,0.988289528,0.999899138,0.983115087,0.969551323,0.996007811,0.999186487,0.965300644,0.995890914,0.993933022,0.995597476,0.998150707,0.991417536,0.989631835,0.99534723,0.996662465,0.997022598,0.998229445,0.972383613,0.9859775,0.961917751,0.999705165,0.994990273,0.98101662,0.996647131,0.990388826,0.999942194,0.996586737,0.997493475,0.998467261,0.990651208,0.985145619,0.985530811,0.993553027,0.990459229,0.999630229,0.997564963,0.998205602,0.992843627,0.99829735,0.994143199,0.991616269,0.98806868,0.993339607,0.99954746,0.995155033,0.998856006,0.996704406,0.997971984,0.991911523,0.992385709,0.989307299,0.99929256,0.995608482,0.992332427,0.991943492,0.998172565,0.988428265,0.998938187,0.996251198,0.986847674,0.999736053,0.99411234,0.999978894,0.995613503,0.988360556,0.981277633,0.996690654,0.990915861,0.965483225,0.998678675,0.995446354,0.997554713,0.998369372,0.998262734,0.994998361,0.994583497,0.995591292,0.978148568,0.976164699,0.991318492
0.998587089,0.993530142,0.997816495,0.917590923,0.801851536,0.072059527,0.997948095,0.982288767,0.817046383,0.666415509,0.965729047,0.993445306,0.997707506,0.999739963,0.992615148,0.990645119,0.536356088,0.996697378,0.98952412,0.999692882,0.988005307,0.999899968,0.995528351,0.995378452,0.998540328,0.986752724,0.979108391,0.996761522,0.985804703,0.995204447,0.999905712,0.918143006,0.995682965,0.99487159,0.993862457,0.96763763,0.999038744,0.980569059,0.997041296,0.987728383,0.999993635,0.995987453,0.989942621,0.99476614,0.990419554,0.9984804,0.987446733,0.998308426,0.99705197,0.992378477,0.992256622,0.996041828,0.992347845,0.989517495,0.984407932,0.993514429,0.988831516,0.990841145,0.998100507,0.997097367,0.993626258,0.987470354,0.997168646,0.999639598,0.992844599,0.998775215,0.992492466,0.99600778,0.997358653,0.989294653,0.984546822,0.971576893,0.992161186,0.998379158,0.993946305,0.997750044,0.995418227,0.998272863,0.966963738,0.991707655,0.999267788,0.989758233,0.999985673,0.995695514,0.989427715,0.988981077,0.996329609,0.991024537,0.993639617,0.999454382,0.999473626,0.992254318,0.998215533,0.997711207,0.995119947,0.985823891,0.996906956,0.9976144,0.99304123,0.991329532
0.995230929,0.996351089,0.999377067,0.996694374,0.962749639,0.998725341,0.998372689,0.977571437,0.890990567,0.15653251,0.939137324,0.995437352,0.984459466,0.999184113,0.994007057,0.99667361,0.902698383,0.993632302,0.978176854,0.99976892,0.991749707,0.998460704,0.994392926,0.99976707,0.998016602,0.998972707,0.706932857,0.985086257,0.984444208,0.995132311,0.999096591,0.960059799,0.99475693,0.994075282,0.996994796,0.992359862,0.993189768,0.969906107,0.996011437,0.998022266,0.99839497,0.987615386,0.990049162,0.996540055,0.987531659,0.999933086,0.99435672,0.998728313,0.998740336,0.982085217,0.992665331,0.994166884,0.993642575,0.991699984,0.997492694,0.995055154,0.99458549,0.989850702,0.997861637,0.991119333,0.993553644,0.986993985,0.995799831,0.999362678,0.994061028,0.988966408,0.995438789,0.996873776,0.995750595,0.992289965,0.988623443,0.90557211,0.994558344,0.989523722,0.994442095,0.997903552,0.988310114,0.981544784,0.997702535,0.978431978,0.999600807,0.994354503,0.995919044,0.99084134,0.98940663,0.990967746,0.996513798,0.990958814,0.994828265,0.951257972,0.999827812,0.998040681,0.998270581,0.72373482,0.994603386,0.993951855,0.997027852,0.99947619,0.993925294,0.990202327
0.998574427,0.9894518,0.994927978,0.999137643,0.027011745,0.906528015,0.998070441,0.843630362,0.803630568,0.969763672,0.964031783,0.994911348,0.999304699,0.999722396,0.996052537,0.995936716,0.822873187,0.996760506,0.991039127,0.99926368,0.986791218,0.99293563,0.99102201,0.708184215,0.995463216,0.998775831,0.658203124,0.98812436,0.988604385,0.99683696,0.998447681,0.99845358,0.993567184,0.995173229,0.986372559,0.994791256,0.998118499,0.988648594,0.996514827,0.990156934,0.99994705,0.994777018,0.988318267,0.996343059,0.99695691,0.999971744,0.982030819,0.998524444,0.998395303,0.995060791,0.985712768,0.99595607,0.996766982,0.991745425,0.995132891,0.994616874,0.960265888,0.996195398,0.998098794,0.994731153,0.989066162,0.989671209,0.994081721,0.999729325,0.990802849,0.99771292,0.99781196,0.997345754,0.995848795,0.993305778,0.979939124,0.992927309,0.995247569,0.992285086,0.994588189,0.98924169,0.993510568,0.999265068,0.994606726,0.998279924,0.997596369,0.99409759,0.994084189,0.994123713,0.987027785,0.992352632,0.9975247,0.990970459,0.996426309,0.992089356,0.999361687,0.997129841,0.994668933,0.99987479,0.992457315,0.987580666,0.996264928,0.995124568,0.994307691,0.991320858
0.99553243,0.983055416,0.968737744,0.996030752,0.015043357,0.943446549,0.979784129,0.978332673,0.778244505,0.941122251,0.963489224,0.990479841,0.999716498,0.999202516,0.987031267,0.989638906,0.91909785,0.995751189,0.957886561,0.995475358,0.993940149,0.999906377,0.968352861,0.994936598,0.997846942,0.999946983,0.95350105,0.993225333,0.993143054,0.997830027,0.999942341,0.998236632,0.993657318,0.997328063,0.975218488,0.991395189,0.997190252,0.95410234,0.95694383,0.997756962,0.9999663,0.990802069,0.986555276,0.996873444,0.992109057,0.999980542,0.995300713,0.990141555,0.998588628,0.989074868,0.993075836,0.987490116,0.995508465,0.992167939,0.993498381,0.996979573,0.998242172,0.985228611,0.997920318,0.998254897,0.990525734,0.986925033,0.99628048,0.999485548,0.987382202,0.999748184,0.997412569,0.997853329,0.996980222,0.986855893,0.985734633,0.52502721,0.989275571,0.998756843,0.988254484,0.998106531,0.992112227,0.996522023,0.995210233,0.99912713,0.997931098,0.994456125,0.998254541,0.992441993,0.987052353,0.992405276,0.987716241,0.990898994,0.996021751,0.997703641,0.999873836,0.998082671,0.996575287,0.991897546,0.995147723,0.993211346,0.997548944,0.999329265,0.993898721,0.990707602
0.99800848,0.995857808,0.99965461,0.99561425,0.407171865,0.950059325,0.99982022,0.932870209,0.442780142,0.94057832,0.518344701,0.994067634,0.99928014,0.999626424,0.997852823,0.996412292,0.9798748,0.996586852,0.978765419,0.992708414,0.988328998,0.999848621,0.984518186,0.983704361,0.968303254,0.999638325,0.974841856,0.97157525,0.9932615,0.997908984,0.996115143,0.997275574,0.99070205,0.996038938,0.97568775,0.992243417,0.996639558,0.915151076,0.990426812,0.995308511,0.999975901,0.998574702,0.983920576,0.996312731,0.994409642,0.999929735,0.997720498,0.999118216,0.992787557,0.990564298,0.987345575,0.99437902,0.995670922,0.989972537,0.999699866,0.995956716,0.993208223,0.989169683,0.998037305,0.995960134,0.991395997,0.990881737,0.995610278,0.999627004,0.9870697,0.998816302,0.996953843,0.976603864,0.996563286,0.988130811,0.990252259,0.996640621,0.994513188,0.998599951,0.99406443,0.997554174,0.99655235,0.998093487,0.993255546,0.983660796,0.999604406,0.982981965,0.978836116,0.991574178,0.983567842,0.992939539,0.995775672,0.990723032,0.964075644,0.998759874,0.995608882,0.99845026,0.997302405,0.999819967,0.993326167,0.992333347,0.970956973,0.999210238,0.993859729,0.990226005
0.99922688,0.979498648,0.99957361,0.99283977,0.932053708,0.998164549,0.994599052,0.86032445,0.804369907,0.900115403,0.986208329,0.989810556,0.999486434,0.999772479,0.999016228,0.993987814,0.970070011,0.994645015,0.993556238,0.997961285,0.987332032,0.999926165,0.981897759,0.998315187,0.993617081,0.999747576,0.799433363,0.969286866,0.979874604,0.992003375,0.99723013,0.995704864,0.992353588,0.996371355,0.987952063,0.994509315,0.997636055,0.981112286,0.996162912,0.998592496,0.999968554,0.994559852,0.985200415,0.996429938,0.997502773,0.999909108,0.969287541,0.998212072,0.998590517,0.997762935,0.985700658,0.996335501,0.996522783,0.991642075,0.9986861,0.994653382,0.998411349,0.990735939,0.996929863,0.998733369,0.994639715,0.988042567,0.994682739,0.999272389,0.987842931,0.99732578,0.996358967,0.98889655,0.996912828,0.993689128,0.980482639,0.998734986,0.995206651,0.985133675,0.993220775,0.99804875,0.986100165,0.993012845,0.991562164,0.998591744,0.997597467,0.99389719,0.999977705,0.995208611,0.992445692,0.992304474,0.995338363,0.990966917,0.930016705,0.984023677,0.997693377,0.997216675,0.997991276,0.991916615,0.994648676,0.994196012,0.997423299,0.995379459,0.99275098,0.991012966
0.997802817,0.982717914,0.999724905,0.999105318,0.922296396,0.107754211,0.999009993,0.915236239,0.54054191,0.976036779,0.472793255,0.971046829,0.997818527,0.997965671,0.987107653,0.997540046,0.524898023,0.996837306,0.997933244,0.999911906,0.988013482,0.999915681,0.969451245,0.98941298,0.992568371,0.999659007,0.822992064,0.990958048,0.993301819,0.97853493,0.999328746,0.964357553,0.9938019,0.990946592,0.996758054,0.955322774,0.997723823,0.966441064,0.881645463,0.996291809,0.999933188,0.997054521,0.989787938,0.995528567,0.949926638,0.999962909,0.995934408,0.997038391,0.998145925,0.989302957,0.987883039,0.99318143,0.997158282,0.993057445,0.999363867,0.998849415,0.998451832,0.995679296,0.998252502,0.998695412,0.991065724,0.986393178,0.994179706,0.997142187,0.989564933,0.997378627,0.996524526,0.99805026,0.996703313,0.992201089,0.989188471,0.979040324,0.994737256,0.988257334,0.993496993,0.997976824,0.997490774,0.99955427,0.997089282,0.998266685,0.978375507,0.993281515,0.997514232,0.995735781,0.988408527,0.993764564,0.996919047,0.99095323,0.733506342,0.996857448,0.998697237,0.997409811,0.99732896,0.999794577,0.994308939,0.993737016,0.996482472,0.999597935,0.978321964,0.990537907
0.99838761,0.994770965,0.998359933,0.934103182,0.700326067,0.845448814,0.998884792,0.780408099,0.897826683,0.819451442,0.954650198,0.991112082,0.960348188,0.999582359,0.945469662,0.985973386,0.432578284,0.995391958,0.911548177,0.999222188,0.987822199,0.999892688,0.994355317,0.996811555,0.980193031,0.999553971,0.962979042,0.989580548,0.987423436,0.998298077,0.999608582,0.988963007,0.994357374,0.994889051,0.95572281,0.994378129,0.995321536,0.938118974,0.998157366,0.988024033,0.99944808,0.997117774,0.987048404,0.995683853,0.996043835,0.999952972,0.994417588,0.957132874,0.998196088,0.993972484,0.98828191,0.981731203,0.995325265,0.990524134,0.995892455,0.994574625,0.992709847,0.979154697,0.998339082,0.998933465,0.994086814,0.989119022,0.993803764,0.999592618,0.992700791,0.998523031,0.997271167,0.995661165,0.996990245,0.992921143,0.984454469,0.997518782,0.996556545,0.998486826,0.994839356,0.997739955,0.99662338,0.996857114,0.997037814,0.989864919,0.999591374,0.992217361,0.992001723,0.990293515,0.99325338,0.992053367,0.995688915,0.990926902,0.996621617,0.628524071,0.99979558,0.996936956,0.997329461,0.999763531,0.993751942,0.993199917,0.995358285,0.975013727,0.982993575,0.99062679
0.982939392,0.98841832,0.999056221,0.932590625,0.183393044,0.998386571,0.979971554,0.932365194,0.664424786,0.967789932,0.372072206,0.991899559,0.993631433,0.999693625,0.990874113,0.956073157,0.598506762,0.995683177,0.998293585,0.996705904,0.98957318,0.999876708,0.992470835,0.998491819,0.986123178,0.997551254,0.95565711,0.983326242,0.995826766,0.99840473,0.999293094,0.993660068,0.994277144,0.998140107,0.989571319,0.996873875,0.963669062,0.976933398,0.998629306,0.998268882,0.000135504,0.977986182,0.987917013,0.996250609,0.993969241,0.999868914,0.992438208,0.997733168,0.998531005,0.989891764,0.995713703,0.992193028,0.995855974,0.991308505,0.999450776,0.997830517,0.996540191,0.990657315,0.997580688,0.988054593,0.993395231,0.988971355,0.997370189,0.999096679,0.988559095,0.998234534,0.99712343,0.992879263,0.996739135,0.987086863,0.990132337,0.996283374,0.996105209,0.996666001,0.99189903,0.997950308,0.991719462,0.999390967,0.99541514,0.998745016,0.993544333,0.992284343,0.999505502,0.996365636,0.986823163,0.991695857,0.996490346,0.991080592,0.996383544,0.994658375,0.998521659,0.896724763,0.99776549,0.997516613,0.99526725,0.994186774,0.995380403,0.996569943,0.993986632,0.988217766
