,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,950562.0154552708,7781.692740305719,7084.08805727868,6405.96408708118,5750.511675941605,5156.981058896163,4606.8207029737005,2397.0196238056683,1575.2606215557755,797.3099942758959,0.0,546618.7334370657,798979.131752965,1070005.8848208375,1376200.9924246378,1781867.2673008086,2197638.886110903,3453443.4935967075,4854578.585592558,8714472.633235583,8714472.63262252,816177.6629935462,1178164.9883549518,1609785.682327156,2095465.2103957064,1671443.598309568,2196757.5428796187,3427839.0689771017,5141351.241905283,13004850.623306956,20313548.427676607,345933.4412230901,346326.07425188774,384308.604234572,406708.8908394456,541403.786858843,540680.8978793643,476331.5254732091,393633.7896255957,810268.5898205788,979917.5686662035,5748.673354511661,5123.000344682668,35.15976773254152,1376200.978904014,2197638.8181882543,8653830.4823737,2099372.442388119,12944326.712531764,406708.25145677885
ep_12,955.9186246991019,284.58901207667117,301.5829107643995,353.8556234991927,421.2342518810533,494.8548494580013,1133.546461566659,743.5757380316084,775.1421798014235,852.831141088706,945.4226150496798,0.0,171.19323807006216,355.73567638054567,534.3043493802254,797.4436529750196,1283.6314840975915,1626.8114818802394,2338.410535382744,4358.4906421511505,4377.175033550302,312.84361715530855,341.9515059676464,409.49119726291946,503.5241943049408,665.3744136461761,718.6887062572515,861.545645422463,1112.6599464603753,2323.731262145472,3562.2761324166872,439.5664011640174,452.7703860883758,496.9758828779384,538.6603942401632,525.6408073398336,640.5775865367696,660.4095813673115,751.1555789376274,909.933623878862,1007.744146240604,420.48668098951714,495.6433518801636,945.3696582038261,546.9574739218084,986.619373467594,4281.473839219832,509.57186571465496,2314.261477486231,571.4485169888995
ep_13,1093.6511923574467,299.12894710224674,282.5181258402907,307.38309815340534,356.57327201168147,418.28828666101333,1093.391783947751,679.7918674574573,700.4358777601975,773.0900332129186,863.0079367002918,135.05026203259018,0.0,175.8882824493035,300.2413307367849,505.75794394897656,1037.706409598111,1073.75218009879,1529.2462115443113,2855.528370135556,2880.576528203761,348.10753869393034,342.9016584305725,386.3013215660424,470.5704535242594,866.8242307795684,784.7634757592847,930.5139786342668,1162.1285481186985,2628.6245007755483,4110.241109761632,636.5102178117891,628.3397880702125,487.1260523719326,510.58495715828286,518.4824053813381,618.0402214643105,585.6792897653982,675.5457685403445,952.8321846158282,1057.0518503847975,355.6898258945648,419.2208260436362,862.9499223087854,322.22072744455045,634.4624446379821,2831.4323598963133,477.0808275059763,2616.9888795041666,545.0645702319772
ep_14,665.8401955172794,363.5543111626283,321.4002059804419,307.33511993577105,325.29828019615485,369.6461597786415,433.61181513916216,468.02899566300243,553.674781272993,645.4939694376667,740.4560366011377,208.4720043113559,107.49240322352959,0.0,107.80820166797584,223.5044623029961,334.34302342376566,505.88526300943676,692.8524062300122,1138.4069295002814,1193.3672268387306,255.07289096525716,188.36668433220916,174.28061277763314,226.20835626801738,354.74044885243285,399.0070170195639,536.2140832578842,720.0104862656158,1544.8023976641869,2391.7740786168256,315.955230476291,266.14622617586195,255.27749031016577,272.15785801431065,279.7319850237464,358.29992466494224,432.070140507409,526.3709124323057,643.6264134095561,740.472507659009,325.65374349150676,369.70080025011487,740.6242687355355,110.24919563435692,333.43133283452033,1188.1562709417376,226.61087532012954,1538.1197818099029,245.7801590182994
ep_15,847.8284513438368,382.7493073875755,312.5469058258248,261.1654563638489,244.0376642829536,261.5937960440449,313.2774364961303,445.8761493696614,513.5144973893623,592.091971334561,678.1521814439666,329.13647916692463,221.6365644536964,113.19564258034221,0.0,131.56592732072247,249.34917786900138,502.6452572741741,739.4638269815981,1373.4280712319974,1412.668641137188,446.33708153916587,380.0062354021053,340.7346162641722,343.03018166190265,654.3609453520779,548.0531603834639,656.8839623565653,812.3088218921935,1877.9678729296509,2979.2053871871453,614.0403362241908,572.7725426644356,405.5033601820665,392.08235906889877,412.1287590944982,447.69165669334603,444.869094825008,526.658174427516,736.8331358476484,827.0375058444884,244.86634633044156,261.54070406739993,678.4592774241117,17.828744951194903,248.04367298376172,1406.035109284871,343.16387568566785,1869.1939389741524,374.6088288913849
ep_16,814.4764612734318,368.31877129469206,308.97592641453826,258.50845265902046,224.60446164690808,209.86994720933052,225.00705088256512,343.5838063745022,369.1201715790889,416.1486166646045,476.72543268344884,333.61259172604287,254.16067742802142,174.69982634644364,97.48663770525796,0.0,101.59926806346932,302.16061243261476,440.05195220625825,836.0879199139647,867.3032297966753,449.3174529577099,397.0863202760601,356.1142211110104,332.02148504319246,720.9449155489083,560.3276910339067,584.7839512310481,581.9552807332835,1061.0044844830052,1667.9530600679525,653.5062571084801,621.8411439091332,513.2210254824926,490.21112474532043,425.4621520003738,440.35298045124455,360.0961957784606,401.9813515319243,673.2564358199634,742.6738798811868,225.35805409272686,209.08330812996488,477.3730495226869,98.54772194873682,91.4753226019516,869.7058547185374,332.0709902556148,1056.3076220257708,456.26298444753854
ep_17,2738.8295786367553,614.5165251502841,570.8770512374722,534.80907434598,507.4716987099966,488.8146855094685,482.3625964833313,584.4633582270583,597.6698738852753,621.4128179816072,653.7018108597276,520.4114797647734,428.54759814622145,334.6812164899496,239.52838943178233,119.19722127137798,0.0,418.25254971187127,663.6794848029903,1474.139381147222,1488.5581597310004,676.5701566219113,606.1857682015589,544.8954541905722,504.4911081142,2587.734003458738,1793.0572359150958,1817.1328828215828,1478.3848302609406,2383.6328407984574,3933.2133215136832,1967.8252866396433,1952.3901332050102,614.2287000374542,586.7316187934393,1127.226417895816,1127.1971138283386,458.2655873015584,496.0383100482501,2063.157096230782,2245.3644214118835,508.2033232962314,488.4863093752778,654.5069839268813,241.6856139210091,12.250914791133079,1492.2893724754065,504.1432297003807,2371.104185251185,570.4212392957573
ep_18,2357.4366311091862,3028.867875373734,3008.1130366549437,2985.400606756299,2972.049308405084,2844.379761984701,2335.1542282787404,718.9305098009141,327.4947225143044,341.3924204036047,503.5860736384572,3109.389599743745,3085.6430175522523,3049.330275768374,3047.318970548307,2614.7620169134484,2095.5278600931133,0.0,149.90499860695894,976.1519750462618,1068.1262831344623,1550.9174742017772,1508.9933084334114,1477.0878666579088,1448.8511737724652,2205.941242846826,2024.7687687329687,1895.9074725292842,1754.8952888944605,1484.7843781134054,1611.4922911779374,1976.4960621688963,1941.649917492025,3134.7074239946214,3105.8739267634014,1717.9985658345568,1821.7767338499116,1470.4927336573426,1485.580009689294,1936.4935623181009,2012.78102360873,2969.2296658131527,2627.093800575362,546.6827868628868,3020.4754108088546,2355.7007575189105,1521.2622786056072,1450.7916842822813,1487.648818798872,2816.9135863964734
ep_19,5404.807567573769,2413.4809752086203,2382.570442487742,2358.3765003045046,2336.518048348964,2296.988544901615,2029.093111574656,660.9378354301504,480.6504503477369,505.08303404593653,559.0537941430174,2491.7012987142793,2451.9801219657693,2426.6080020510726,2416.5209859707074,2168.169539738134,1918.90007543683,187.17914930109092,0.0,847.2681903604757,909.8842993378757,1428.5341604654368,1372.1588894193874,1322.8139654820864,1279.1048694538988,5150.627005230365,3809.326858097387,3772.604172402487,2977.995555506943,1297.8876413167216,1540.1731784917565,4016.5905469514814,3994.6319320650023,2359.117215420562,2331.7891576361667,2613.066482534138,2631.26895847909,1266.488923410946,1263.6923291910166,4182.660479206109,4495.555760867182,2341.982376201703,2185.0648597281315,588.0323438971817,2399.84603085876,2028.3023796374127,1250.7961681300637,1282.1702089803798,1297.8298387122743,2118.8129074845288
ep_20,1826.0724542475143,4624.340232033576,4620.683178738806,4612.129830060777,4598.981681069969,4452.780481753042,3873.9928109248217,983.0167117238822,1002.461616564254,1180.329857604904,1192.4209602261,4696.206858133127,4691.146128338142,4660.4723758329255,4673.509680960507,4153.100614858451,3522.832981821474,1103.882222437695,1084.156531563953,0.0,367.50814435427395,697.1811636580841,671.9867175535476,659.9060377186026,635.1553933115395,1706.7515737641766,1468.3549432086977,1337.6478947588375,1137.7894618844457,581.7914074393677,595.5384154621573,1371.5384205903158,1358.5537396270502,3330.258587081043,3327.682465088503,1062.8011929232923,1200.5044478732818,710.0696548397821,709.2460969018008,1386.9622785855702,1471.2683977187855,4591.0406552710165,4193.360437359489,1211.151884247235,4640.003719789525,3830.3836603583964,736.6238984921564,639.5726688918537,586.7308694710988,2852.812219986328
ep_21,1960.4320858921578,5523.326524742049,5519.857602515302,5523.1581196851075,5473.168786315494,5307.027835972411,4542.228300020258,916.3319392862122,1221.5948553868095,1535.1424200797017,1381.494913816249,5608.069604680394,5603.431040928131,5568.004988675838,5609.857778943522,4941.2188882857645,4103.185492465833,1408.7472093236877,1356.3676734860014,442.93332636573314,0.0,943.9672509123696,923.0819794878996,942.2019350438251,900.3920171719528,1830.543903849762,1630.2003093081994,1452.6621446860668,1269.2485462973605,797.7893165585488,801.0033598999424,1511.9954480721149,1498.7269450241931,3246.1495886763555,3225.7477303294622,1251.9730129097056,1393.8069229942375,908.3635456002515,905.2386639296316,1494.15082887551,1580.2652062930524,5454.20948843863,4984.115475381921,1370.046286533035,5579.831520855214,4540.546968557542,689.692927959569,917.8946307262205,767.2142604468442,2800.336826731001
ep_22,8974.585289470015,28033.823826192845,28047.865830381263,28098.500219033605,28191.265508721288,28279.227884531578,27895.323158088573,13517.693523669217,14166.394305416437,14899.728603425849,15575.565406263775,25623.772423852635,32245.638887303066,39561.71885832024,48733.73596783785,62201.19089058621,73267.03707189654,113291.81286907912,161006.81805709229,293692.59276934766,293716.10256848845,0.0,1411.6895983915265,3002.706154299153,4715.8172451186265,8556.763524418726,11645.856643656223,17757.48661939974,30181.964391911886,38039.31663806598,60328.481137418006,4507.22989098732,4295.825045623979,8251.890422544528,8483.031977698303,5181.2016978816655,5894.3417644829415,5917.835420010051,6632.2425591385345,9044.148920026795,9541.962267527866,28183.636041101723,28028.26582582615,15585.488268645142,48715.251721802764,73378.01593923297,286826.12251024885,4729.482347639969,37850.475011420924,7404.957655273235
ep_23,7545.050623066425,21015.464781870585,20993.694570314314,21054.295109793613,21204.186248928752,21363.85043066508,20946.95240610786,10725.94584910114,11821.505905379914,13008.22149075961,14119.774531144347,20270.948736607566,22461.562560829516,25330.463908079913,29236.619154447628,34876.31452177654,39762.20002751439,57799.63319323508,81969.61987818615,149175.11825978843,149216.3665324351,1001.191235043218,0.0,1079.2245923892947,2140.902946881882,5117.176395303104,6476.784067078437,9348.729598996444,15487.763264994934,16926.24931497865,26462.320502437466,3976.789611302137,3412.9680983861335,8107.182573040842,8322.059603526963,4180.671842093648,4881.831549150956,4682.108525800567,5633.349764352804,7101.188211946005,7976.79002133785,21194.04170971947,21030.526875989923,14130.719714778405,29205.797857923495,39966.32398547221,145705.33020889273,2156.139556934129,16825.78684033559,7219.989084922015
ep_24,26439.847069306987,28315.176650396235,28264.57971241802,28250.204972437677,28300.3586323631,28064.6002282527,26506.034182706208,12195.030391301976,13348.433614651989,14461.026002685076,15314.04537324005,34572.713632575185,45289.61099769996,56577.354024446584,70590.49060225073,91061.25701405884,107669.2444938601,168837.28549656193,240228.32847278693,438760.4291112547,438773.027846574,2525.6397830981177,1333.7413043176343,0.0,1402.7551487303733,25888.06147086929,22645.54246747231,28441.645593582372,42382.69701134087,26299.389225353694,42736.85761197174,19316.396956562003,19144.083069586395,11614.842212794867,11675.078261304288,12854.467592858588,13093.173932534644,6109.229637988015,6802.061195329712,21102.02950651525,22828.556616743026,28271.593129729652,27308.739641157114,15321.352504083054,70542.51392387402,107896.67345815818,428431.21486209554,1409.6962789393262,26150.169907091684,10474.728034427762
ep_25,6469.300580225014,24393.6326362886,24311.349201624682,24260.65100994614,24254.934030416924,24137.19283736073,23217.757549572885,10409.310072728307,11075.672234074204,11797.255200583602,12371.869077417503,21508.14719265895,23104.85789741872,25318.67753473612,28509.29641395435,32979.64649467117,36927.64374363363,52522.32498512159,74566.50884882266,135916.27592840174,135950.51427968306,3384.5154988699605,2327.183657017303,1195.6204762475943,0.0,4628.711942043279,5359.755480741775,7912.71600005245,13732.709015182052,18877.987711232643,31115.615765385057,5214.990600329595,4659.882729678751,8658.0646586894,8618.268879819847,3809.5233048774576,4233.893055905277,4062.7582013148904,4702.785719290181,6343.614694632168,6669.500702701267,24239.105791458365,23694.967085389657,12382.321052332682,28456.409517949192,37259.527853612955,132743.55303218157,70.92052791728656,18774.82354498529,7480.705633409823
ep_26,23973.333290227012,155634.53168415106,155633.54439072145,155632.8134647688,155632.43000322467,155649.67987043597,155649.11165764512,153236.0740221266,153236.33226036467,153237.3938482682,153238.75471654284,146371.85742030048,146636.53027000712,146741.00510064358,147578.99925055305,147238.25671997794,148589.76033732566,152066.192970352,151314.46469128938,153478.6386656955,153479.99987165353,152151.5649543924,152367.31455617995,152467.3064945033,152520.61858019282,0.0,28864.391672602764,28785.55536035774,231208.11080200766,152995.77836389188,153938.69703539627,32061.029438429865,234783.9785479059,150685.29948257675,139760.83055245198,60580.30926064442,220501.7017840054,158263.29921061345,135536.98169389903,26144.405209232653,246715.20924896342,155632.4362052165,155649.3536343149,153238.77541509256,147578.96523963264,148590.08305458978,154153.61128853174,152411.64523316003,153131.88546577256,139757.25757064263
ep_27,16895.243132338088,70277.05928367122,70274.24669631293,70272.1330608637,70270.77350552593,70278.16266946512,70276.35016386975,67446.43936127864,67447.72623553424,67450.02322572279,67453.1159784928,63059.0856497934,63126.99392027242,63081.89443123718,63540.856745628655,63513.95374702732,64395.28883869561,67577.1409549226,70310.1805483036,85655.3196073867,85657.1168349894,65885.40986382101,65836.9397508887,65764.04722006207,65729.2755967064,16403.80174367429,0.0,6025.612381751231,106105.84405992688,83994.63320461554,109615.4237751959,9908.692490108615,107967.45033879632,64653.61610497272,59165.212939057456,19173.402577082044,99860.44741083066,68544.01288958717,57322.357086840675,8726.403211288962,114199.34062872714,70270.77783778592,70277.32919247863,67453.12667995351,63540.646222344134,64396.18543210461,85300.22980115568,65674.83471107557,83867.11786950038,59164.79003615403
ep_28,7009.604069097867,31413.527553734075,31281.384525473622,31178.37118931165,31088.872328710368,31066.367219908538,31025.65587535274,24697.98557074307,24702.132211323922,24755.36547662304,24830.70685830885,23774.970276226413,23670.128073398286,23610.864391752362,23858.355149366012,24106.511237677416,24722.491780382406,26402.883129669088,30675.68411145679,46645.900327519696,46694.58171162705,23055.89148443445,22857.765606954974,22676.951423982846,22520.569439352585,6493.404194599116,1869.7632674551583,0.0,34248.85301335482,24894.438528459403,29630.005544660962,6749.385648670374,35411.91685331959,22464.52295086771,20669.744167131572,7328.583404584518,32595.819530543118,22981.60841342918,19506.681187656664,4918.644956045561,37262.4843020135,31092.853460308947,31064.62367955691,24838.6073937786,23870.811904156086,24725.496526198483,45888.85987389374,22504.54054996116,24881.83177201448,20473.63998667176
ep_29,81456.90431712393,101667.30805690927,101619.44991300831,101580.8183854471,101546.55360956676,101528.96288243786,101509.96080074023,88721.36280895545,88715.34121439727,88723.16347427074,88737.3612888522,76710.27784010797,73175.89396805881,69316.19373769713,65489.42592365997,61163.79381816135,57117.78746706121,52114.19232991847,62170.38661995759,125732.66779714437,125744.7651718559,72881.78540405932,67798.16349361038,61891.88519557103,55443.350363118094,76397.41547204308,66788.48387547824,55626.4468918053,0.0,123802.00971875105,233867.8522128867,88094.84724790508,74535.51134433267,77470.25951546305,77936.49911788381,83066.25847769892,71187.27159441101,75705.53933862114,78768.28288561669,83051.1121197317,65211.462387248874,101547.77251921388,101528.42939834006,88739.57236029084,65493.965052826556,57119.08808593108,122897.32918395521,55407.04989220267,122892.99005654256,77884.71933005266
ep_30,7426.043143936721,42983.48927980679,42851.382287990506,42731.19421089796,42626.750289755575,42500.2693164574,42039.77200324269,19439.299553670746,19516.205223499885,19602.290541964678,19623.958070822264,19764.18645047064,19371.419489425945,19409.873880097664,19460.218001168236,18780.902342365796,18238.07877326983,13610.667370357354,18320.943079711025,31890.993502458794,31904.314745219242,7162.829207078567,6312.709689074445,5470.318771903227,4623.902064933414,7524.993333646275,5800.9817816367895,5468.8461815344,5266.241039981409,0.0,1376.978793084431,8947.32942136616,8034.703227653314,8009.221580096713,7388.207478798205,5146.7067874770855,4742.620637662358,3656.089927231022,2225.111364252962,8293.11430713821,6015.888229660427,42617.978385319024,42325.12404400035,19622.340364778298,19403.553366398133,18705.322286502033,31065.279881435683,4625.643164351517,146.75095315231948,6967.7653673470395
ep_31,10594.334553599148,26175.531629584148,25929.911482206157,25700.78973129595,25495.234080176288,25335.517487325516,24449.32878710098,9433.72377443738,9453.914060442405,9552.125364314139,9503.889174122485,25328.809331160563,24870.069895749668,24851.732589107298,25021.584436609057,24112.876764194938,23315.280366999476,12114.170677920967,14829.91801438494,22764.205896058847,22749.323458673196,8103.058901164684,7260.527332035351,6423.421495173932,5590.818356295968,11010.663167788529,8381.961045715601,8010.957499111052,6476.423773273445,1195.0910471155669,0.0,11118.41953632886,10506.816339040904,9323.579306834843,8791.84534884598,6908.810739446356,6485.373684846133,3891.9090095438874,3134.62198119665,8649.239417864215,8961.202090279232,25479.01178774542,25009.98395512199,9499.49633086793,24972.212901317947,23720.40219274068,21980.627684005078,5591.273345449554,1202.0781601081924,8089.522369589303
ep_32,7834.893161921926,31853.344739064374,31866.511149647566,31898.10232551626,31953.123952541362,32163.603329613707,31772.055303829085,13442.978028883512,13908.362956641571,14444.651506335755,14908.202249425934,29179.503114241903,29435.779897512013,30465.227716654474,32110.97976654533,33527.05143190157,35173.02663951301,35742.47826370255,49967.48522488774,89517.64512591547,89594.74677306857,2534.958989201929,3874.7270015901904,5698.451801409466,7770.314986883012,6773.348632299777,9094.918964667546,14154.121982895676,21710.082419780494,52031.27768604442,81685.68305197192,0.0,1563.9797738225914,7744.995703009178,8004.141909262847,3666.15088769576,4638.76225751954,5320.236695120922,6330.280758535303,7520.794772918548,8482.26377378168,31946.392908128797,31943.1735211554,14918.5690050039,32082.919918597785,35403.61994016371,87648.33378396196,7788.449178042913,51784.42733593989,6851.120641570661
ep_33,10342.648791373354,16103.261250981313,16082.944509793637,16099.730276355516,16163.508821464497,16114.193909561583,15271.386516689721,7963.149451807705,8646.38369676593,9412.934737569321,10043.234649517191,22114.281477599616,28879.98483428899,36294.29157078657,45583.52222427672,59069.674905784654,70463.2952775356,110995.33331042911,158420.9976485819,290126.5713670055,290147.78225327574,6452.594135765312,11054.784707808294,16709.750057323203,23114.698068296104,18334.82848923384,25911.84347791808,42750.535193478834,67477.94126464754,166581.3338694134,262680.4039380795,2353.7170546737407,0.0,7639.133157067713,7838.577397927206,4484.806627774832,4708.649042139562,4986.130256456566,5606.880711812324,9021.981816838532,11080.355786474029,16150.198355922135,15669.594787768363,10058.616657997123,45563.76002160933,70578.68292376131,283984.7913146149,23166.21146950897,165785.4380800119,6656.940886400671
