,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,979293.5672832297,7373.703876274022,6633.0163484147015,5902.847885563589,5183.679191754943,4492.164389210117,3729.4545368613367,2381.829816334216,1571.06606296395,797.1031525590951,0.0,556270.2322070572,817336.9195692647,1100977.3543960624,1412346.9244367788,1819151.5510883247,2261266.547656594,3564102.157135901,5032823.3437493425,9002336.850956077,9002336.850470241,841094.7899102519,1214160.0813179049,1658933.5974115157,2159542.6598294633,1722049.5362211594,2263448.899251661,3532732.762653773,5298775.438211589,13399306.122480465,20931959.986402065,356702.8174060339,356824.00641417626,395543.6789041116,419266.4888149059,557736.3932918152,557160.0946514359,491538.4901519751,406088.50256927527,834882.0422741445,1009738.2524333851,5181.692392119499,4452.84519878978,31.64643012392567,1412346.9100677238,2261266.6231307643,8968854.496348975,2163500.2512091985,13340112.004943358,419265.80006649776
ep_12,925.3115033744818,316.49293203108635,330.69314550293205,378.2296820376405,432.5485726361934,506.8335741157668,680.1053827612094,693.6395601187521,757.0541631952366,836.0442678117008,923.8864017178873,0.0,183.70186168275424,368.747195339639,558.057341207802,893.8578996171024,1055.6369052822533,1798.9026979871433,2607.0654111583176,4886.308670282885,4901.929628983618,338.87402260605717,361.9955850473897,417.7779701754839,499.04342383465485,642.0542164860408,677.380657050035,810.2051715631868,1036.363667853867,2094.373401485238,3190.727261775738,447.3222263753366,460.4515351600532,424.48116497607487,472.16354764430054,526.0356512688127,621.5573974181973,650.9375497758671,735.8982109658464,884.9333128769016,976.8543621289822,431.9347208833416,512.0947923554826,923.6383195526869,578.9994461943676,1055.0331497441462,4808.75242763107,501.3703346117117,2086.671128177762,510.9423673719391
ep_13,1135.7819042050867,305.86695334084396,290.9280400066749,316.56266743678447,355.1116317338407,421.66547912857465,604.379075339706,624.4754508126745,680.9782626901793,755.8543220272047,841.2109622493663,134.7278612760221,0.0,142.59177164132532,279.22891185301563,578.4728567665983,623.0024937946096,1103.6300498160574,1573.5918950023224,2945.6094971320886,2968.414428622396,374.10216995208623,368.8873459967742,403.06464071331436,473.69016867459237,924.0859225226618,792.9223315532415,920.0281190520774,1094.1145321702206,2370.544278690948,3689.691639353503,687.3776861025069,679.8557122441734,415.4907353842705,444.2135033957367,540.9885635841664,618.1980214809473,581.9736996269648,666.3513928593154,974.352371448921,1076.354943050577,354.36366406226364,427.97497683319375,840.9384906611128,319.03157811113675,621.9789212983535,2924.0043373292096,476.15446822059056,2360.9242229968504,485.23120638588796
ep_14,645.0942916697729,452.25317544057026,421.879063691353,412.288416862898,425.28397233790895,452.5857652663598,502.7004678044279,482.9308492665287,558.4040975032561,642.772591366423,732.0239991162259,201.77468361388958,105.90989059870694,0.0,104.23064395665497,224.4641824240409,330.6640372236995,497.9663683771518,686.5260581470527,1140.3574443841349,1191.2273430702373,252.5781818010736,191.4845914913203,181.48054557573235,231.07806847270513,351.2446270797427,392.9103223472062,529.7497430944898,714.8988121803874,1561.4018828639587,2425.6739429477516,311.7068870579947,265.8600835732654,273.5884391398936,287.6401077364843,277.7791264999367,351.4186704871333,421.73370817657934,511.9468305033067,623.6304896554033,716.4376666127393,425.609851618865,452.5553682568103,732.1418457974204,108.13492453709677,329.73860241115807,1188.7534199285271,231.58178945326313,1554.862548565371,250.62588429668486
ep_15,841.585711350521,368.01593698516797,300.6440903728042,251.2115595402731,235.2339099833556,251.82652231859444,301.3327272381762,448.63446980075946,508.0194991060647,580.5702130291731,662.1516811511875,316.5458417321382,213.11674622397044,108.97701292596325,0.0,140.27488731794,248.5311690205828,495.48569833896494,723.717890753967,1337.0885633820583,1374.4587509445432,456.7490712728081,398.4582600508494,364.90242428156273,365.99675128404664,658.2080711474499,553.532110483524,649.7471817540348,783.2302083495473,1749.3495272339044,2762.3334663731057,614.440871842778,576.297220841203,431.1628810146581,419.44112333087526,426.13801327571025,458.28562991981875,453.68606166357614,530.3311586381799,730.782102416475,815.9506382527234,236.21800475229878,251.59955856227594,662.4109885932922,24.844832548544247,247.114115450568,1372.1618473379306,366.1230734219443,1741.708961360066,394.7038196443991
ep_16,824.5457367642941,403.9042244273762,344.0293190310237,293.8998593320814,260.82608641568544,246.87172386454733,260.17453896985785,371.0809882649391,398.41417921760365,447.4058970359047,510.2374584088589,359.5089860307703,274.45627361608865,189.12531842773936,106.46609325248154,0.0,109.31358311325866,330.0162294203961,498.72712667644015,973.7860372374262,1003.6049382856625,473.1980670242086,416.9789864536584,372.9577895984496,347.80972530444535,723.6784189921048,567.4539938197297,598.0221622767684,617.0361909026637,1218.8571277963526,1931.7210442392497,670.5296285362721,635.76501052912,539.0163067100943,514.5897048971833,440.33005697989256,455.88387374351584,382.0720299155088,426.09450410871096,687.329319089563,758.1317912540109,261.4645107450534,245.88218492797637,510.857457581264,106.65299285920189,100.4878961042756,1005.2996667195412,347.8145396247091,1213.5441543812722,479.3430965521761
ep_17,4365.959380585487,615.6328981030068,566.9076503316529,526.1112137508383,494.66501393522634,473.75921120290343,466.11506045225275,655.178907797425,668.8769786293137,692.4861706668554,724.3132291563176,528.655206711351,433.2706426810634,337.3731551167395,240.10091480074823,122.36571274681769,0.0,517.478361489025,720.6111716367664,1487.852455506056,1503.2727191380675,831.5759760020758,774.622786456676,726.7911293672793,696.9544883134706,4139.016092534906,2860.105962616804,2877.595275633205,2196.660131378217,2342.8471183409033,3808.793363196839,3069.7351806276947,3053.116358537456,647.0974356795961,617.0556536988357,1718.6167551191224,1719.7548293692043,441.9957972337701,481.2376938301795,3265.3510036301436,3557.547413510131,495.10066928246175,473.4636743844361,724.7541790523121,241.44150360064157,9.667005497508974,1527.9533248549128,695.9080257426265,2331.850012144525,606.9152522587585
ep_18,3335.7286672375208,4821.212066908313,4809.428083952221,4798.407248043935,4801.425194975997,4825.967540768468,4297.752129194443,945.7315755527005,328.60664093213575,329.84832825234474,466.9913768468631,5040.634832207602,5026.334006045868,5025.144016084822,5021.9443529256905,4544.92894484058,4201.3481068055935,0.0,141.28511275350456,1664.0170794438081,1703.1651767879237,2520.89302139438,2497.7695389250393,2474.6498234994874,2462.464856222057,2976.969207265944,2860.0888345746584,2641.3947834312303,2541.977000204178,2482.203234752448,2557.567614511995,2799.9423376980067,2777.010852250659,3612.814484322044,3599.025740950884,2636.333076158768,2721.0329917142326,2359.994329630656,2369.0946330350125,2770.354332201239,2827.543072763276,4810.034234457887,4597.914374148296,500.7576938305324,4966.524277782562,4344.606889486007,2478.551470586903,2469.5207709042825,2483.2510261974967,3295.6447392241753
ep_19,7245.418924748062,3184.012237816614,3162.864275727098,3146.372314832219,3136.132552866827,3151.797248574027,2838.1722585080406,796.0935774021203,564.8365540230658,581.0310602240353,620.187648682341,3331.812698454215,3297.50068078009,3286.32144968574,3276.1602988441905,2977.344342865781,2763.0468972654153,200.64014093423884,0.0,1158.8017600907363,1193.5601492328806,1817.4026255089989,1775.9524892649913,1737.446450558271,1707.1102575167554,6884.074983217293,5089.568746749342,5043.081212588631,3982.8654175498677,1760.8425633246557,2036.7961588763283,5336.3714207727835,5313.693683498754,2685.348435984809,2664.679210767374,3490.6298970334624,3512.803212798485,1705.3954959567973,1701.8871039015899,5602.01082369734,6015.7958561937685,3143.0684039674193,3019.4636671810463,639.2190780679903,3245.414882214693,2843.4950747357516,1671.5779579892003,1711.4110438836506,1760.0971086134298,2470.858122984935
ep_20,1863.9257127031133,5144.693601294022,5141.060186922696,5132.059016181968,5117.80102298122,4993.3113287195665,4286.87173569136,1075.1099093672083,1126.9101304562685,1319.7198450741382,1332.7987697465153,5267.933058835336,5262.609837980069,5226.6565084580725,5240.353906817149,4607.731935368818,3873.155721258882,1246.9049034026218,1222.529429170406,0.0,407.5844772794286,758.9868592583164,733.5659423137611,722.6453491467549,697.3463040263089,1719.679641501281,1516.6001282415093,1355.214106693386,1163.9060474196601,643.7924754373313,655.390984978907,1388.5491167559512,1373.8506123896361,3654.069844327356,3650.989537167959,1103.6481272339026,1267.5493234517037,773.8829129830009,771.9601725492444,1397.4461166181961,1478.360986224544,5108.473179151281,4696.926007845572,1353.354752239892,5202.074874267726,4245.40106788136,818.9562668874966,702.5808785484464,649.6930065039145,3143.448767063827
ep_21,2031.8133173464935,6200.42795488553,6197.013105322373,6200.749060203351,6145.498403258863,5997.86916870859,5107.137695454058,1006.0998753880268,1376.911217188775,1727.5004979703945,1557.8878740758698,6346.065763027158,6341.256285038886,6299.818161459737,6345.26417432734,5523.8248620838485,4603.703326624974,1586.8593057139228,1529.2384343994074,493.7243071397861,0.0,1040.1499356460072,1019.3168483183143,1043.4153844126824,998.6445952053352,1873.7837609195665,1721.6806489437777,1498.8598950287012,1326.5330778424145,890.3648048249424,891.1874754608508,1560.1023959155123,1545.4298271698663,3664.6601581241807,3640.325782654758,1331.092296589084,1506.913930968911,1004.4254441977025,1000.4675044159469,1531.1780043335486,1614.3331807373277,6123.425455512107,5626.312145325188,1544.7511067931503,6309.596058494834,5079.9892356131095,772.018227547305,1018.3792153417776,856.8704391644387,3154.400830111449
ep_22,7152.686521512684,33808.07159121108,33812.65725015861,33832.329643457546,33871.581018007455,33483.67881386964,33081.555754708024,15273.520130535428,15633.155604001831,16054.421684566878,16415.642020339612,25805.89744074198,32067.0332506977,39476.643839354285,47778.31282717837,60349.920121924486,71644.73587189369,111407.2835180784,158599.96011822004,289024.92340375343,289034.5654047645,0.0,1227.7669434904394,2659.8748271384807,4227.323341503433,8045.02514504348,10995.500363939815,17059.490746416108,29399.518004712074,37612.74713452421,59982.6298009438,4604.081271695873,4245.453702125903,8208.722131694973,8280.617824075347,4364.559188489282,4755.766333299631,4358.704768573401,4478.987779320696,7662.84018507656,7191.605242298499,33865.101600736474,33270.770167193,16425.05167807041,47759.17426981464,71751.81540053486,283350.7259366645,4242.390801837582,37431.87982797512,7199.70224382834
ep_23,5554.245345718884,22181.211025018143,22172.85925524505,22204.631221419186,22283.224239272728,22190.731633534222,21633.73187249128,10018.63467059544,10740.826960603346,11547.778720665749,12266.894909289971,20475.951825030257,22488.03132105878,25327.90028718486,28809.256989295303,33918.407670472414,38819.725997806694,56502.8799787927,80280.9435758798,146014.29220461758,146031.550734749,716.5423773543725,0.0,814.0632197712456,1621.4377562753634,4577.367766743058,5758.3408453508455,8537.740342369949,14603.431808900237,16233.121736965077,25918.4729657136,3611.391675818174,3192.893684015797,7930.570504084883,8034.686567656818,3364.975814755928,3754.464082680169,3162.283351086493,3680.247608201067,5201.55028768978,5559.74522864656,22273.373975814106,21868.149694003223,12279.484126090485,28777.505774442445,39016.995805210456,143144.13795804293,1637.6668010047706,16139.877961774286,6915.437013803064
ep_24,30773.166876031297,28013.662860013774,27987.050767187273,27986.29207547484,28039.72201796258,27735.848470732846,26115.84727801433,11825.244102396053,12901.92413543193,13920.256045007938,14677.068348437135,33975.09074786924,44197.882717226676,55526.406410854084,68105.80711921655,87003.32554095874,103804.0099124169,163876.43678864554,233531.22132868157,426047.7885512766,426053.3774703891,2109.338155812503,1140.3659595281338,0.0,1216.0620844812852,30099.8305516086,25022.459728587546,30045.164243263873,42089.59038761268,25907.702036972016,42366.56626757117,22662.52991780883,22512.119002117637,12107.415473835434,12148.587954714505,14817.146189026054,14936.630554348936,5797.135664943435,6198.243894900748,24207.924619873203,26096.176417523573,28010.35718932106,26966.710582542495,14684.70153097042,68055.60878654433,104022.11533286118,417633.3380290335,1224.5995654022438,25762.11667496991,10992.887025800765
ep_25,5467.598549491911,25528.562888056178,25498.004084890512,25478.173571315263,25481.4086742092,25192.141339767906,24268.350603590578,10671.35272057736,11154.014218307813,11662.712106754669,12009.565592708801,21468.92346101849,22978.643769828537,25222.62988075804,28086.405843602835,32087.326272129543,36071.250719962096,51378.33133029559,73054.83566252323,133040.8534860417,133055.8055929737,2690.5984860419694,1884.8278473790874,983.2274655570305,0.0,4542.0414276541605,5099.84311948551,7516.363232764273,13237.233672214588,18832.05002916014,31304.2193539586,4798.050529470842,4459.939408968913,8646.916004824317,8631.768182473279,3754.0392086879783,3998.9872523813146,3553.8943330467623,3812.14260784236,5419.4775113099595,5196.175011488499,25466.14799288075,24766.824814106807,12020.33486300078,28032.053604940553,36387.931198760365,130421.2522072112,74.57308147777677,18731.08818842864,7508.508296947088
ep_26,19363.907953856346,127899.42767129587,127897.7534489381,127896.5244233416,127895.8470656703,127683.07490421283,127682.34638348084,123962.9620318412,123963.60102856951,123965.39471391302,123967.69081682457,117638.59281057352,117959.2195556548,119180.91827795567,119255.62841021662,118757.55481612672,119308.4573324189,122697.38643984261,122168.84028182534,124069.09775019709,124071.39405791475,122626.35034516329,122780.99311804437,122860.79459299035,122916.70199856324,0.0,23400.8483930212,23373.69835188348,185706.00454691413,123623.40626255341,124869.3338270881,25923.239542911913,188475.76119530713,121285.61950419942,112607.80578551618,48981.56414598823,177114.47361783878,127446.67195078851,109237.78611819634,21505.17968585746,198077.48371848764,127895.85237546569,127682.64398759119,123967.71560914017,119255.58210516298,119308.88238295139,124677.7690922154,122822.24341621611,123726.6810168983,112603.59389381288
ep_27,18330.619062376238,77752.11984289483,77748.5762164587,77745.9156248995,77744.1931124253,77592.12156421768,77590.37212786151,74874.06786898822,74875.76059896256,74878.62831324358,74882.48326956212,70001.65804226173,70200.08374968435,70974.41747511257,71058.23619484282,70829.67251517133,71392.32700893884,74838.95868569802,76748.28127351943,88742.12551525325,88744.52774413432,73528.74019286424,73535.14521461437,73510.87513194217,73508.73611024463,18208.84298265987,0.0,5178.477225700765,118468.1380240386,86093.22079267596,105144.93576760306,8978.198301475595,120817.86823762434,72083.32725803205,65953.18438125242,20618.042904030204,111765.26119121353,76509.7490748757,63828.454568302135,8333.653833002278,127932.58907130307,77744.19555945974,77591.33035072511,74882.49219968494,71058.0343474219,71393.04740982357,88728.11695715874,73442.348801789,86034.43617583103,65952.82099460346
ep_28,6671.576658380243,35355.47814582199,35313.746445912824,35284.521975204814,35253.536197099216,34934.68063109421,34919.64343072842,25154.426145835823,25149.409629836857,25173.216037285976,25199.583930046476,22304.671500855333,22315.949416414845,22569.447937848065,22776.979660896588,23037.65106360195,23655.15088308152,25736.334353283404,30370.019343599448,47126.945753547574,47149.360359919454,21598.952185575814,21508.10548021932,21420.180326693906,21337.09312896103,6145.117459574883,1711.4829794416837,0.0,32512.47559830389,23740.40936729745,28372.58478458287,5259.02219748395,33467.87861964167,21257.48815121824,19632.787588918203,6916.831846640778,30944.81166255095,21866.479020769428,18563.413181984157,5143.114295307041,35334.04421669344,35256.983905077774,34933.36731074065,25207.352238136074,22789.83014315159,23658.032937050986,46450.484870923385,21320.808904150897,23726.814748381512,19430.58465652638
ep_29,71526.19277121002,111028.15337668007,111012.66671820314,111001.26662983888,110989.41155544446,109965.79837339751,109959.1915550787,82568.50404948465,82564.8013287183,82570.01313372626,82576.14476989278,65083.006527553094,62302.67367991582,58941.037319248324,56078.21312373525,53141.90654130522,50504.62206271322,49985.23233065791,62963.63700339913,124740.10400415205,124746.43620185292,62170.403446962286,58106.51592509723,53420.14879575218,48310.06125454604,68447.83245984466,59925.360317976985,51413.87347839217,0.0,103599.88985869143,194341.71775244598,76392.95565065625,62209.85505247773,65465.4803865574,66053.65424773985,71914.04789170262,59362.82511192252,63958.243067357726,67039.06613214477,72949.07759494081,54787.45990685664,110990.50669812511,109965.38115593145,82578.51573907283,56083.43376284905,50505.97201170111,122395.60355449829,48290.11442318421,102882.15012297571,65993.83691726689
ep_30,7320.031582864985,39844.86239709224,39793.77608424529,39743.85903916389,39699.100955820555,39076.16623981794,38613.74254969293,17502.28074897907,17627.798506765797,17733.037624569202,17744.0981977573,18713.88319964508,18442.65547878458,18656.13183809591,18843.236911961267,18130.078917173552,17576.138698486797,13119.871056101607,17758.52603723306,30839.508925275273,30845.47879353846,4482.514221621211,3989.045990492437,3505.0265050333915,3015.257002592425,6973.683355585953,5375.897189761216,5246.061571755638,5064.764931456775,0.0,1154.6741636464542,6931.936886485143,6371.890007586339,6706.222872076517,6392.291693168185,4288.256191065472,4195.303663114296,3205.2120386872575,2059.0582726926336,7814.137061275597,5949.566632708971,39689.63213444194,38884.98022873549,17742.31889254536,18784.275268710855,18031.206747179407,30152.797740986243,3017.4236098421816,142.44950075061814,5887.147282398504
ep_31,10430.769878695894,24655.566595753175,24562.98584651526,24470.27175359222,24384.332843237964,24160.880402963205,23311.482260612378,8698.62643685924,8848.466485584222,9025.431521913915,9002.133345029972,24049.005130938658,23647.889878973998,23713.38966631278,23934.83996029753,23110.298486997483,22354.678440815336,11584.906082027243,14335.275849158228,22110.52427430993,22106.11126119247,5123.04187514936,4641.075398744637,4165.920990966221,3695.4183227463477,10310.590059552766,7801.5784841108625,7623.430029794704,6217.205853865286,957.6249264988656,0.0,9087.58562467336,8806.45346874447,7977.823175432681,7771.5355813038095,5892.616313663593,5777.423408589154,3224.3129277836215,2766.739027031632,8461.219925120186,8831.321730714824,24367.1610647061,23816.612442144702,8997.366973030434,23882.5797429476,22751.766655855266,21447.691115052858,3696.3191961764264,965.557405096367,6960.113219105337
ep_32,5544.6376873857125,32704.711094094917,32710.074839519955,32718.739317629126,32735.377299101165,32623.0936468472,32160.884114519456,12224.059635314852,12480.250512459843,12787.291399989239,12994.164873218448,32027.965184757508,31962.397417615193,32920.417235717105,34353.13573044177,35595.95002279197,37110.239506029815,35980.13712838544,50325.423449639915,90001.4407838632,90032.39968670608,2421.982893182453,3579.726983551101,5156.993317584,6967.500451180795,5784.567128855525,7898.851542446431,12664.777299439136,19843.461428632472,47819.19737595386,75269.05971448048,0.0,1314.255597764076,7599.182957459353,7717.195694892299,2346.6848294030365,3038.6753099001903,3291.85408124968,4047.5584154308885,4920.351457633657,5601.104941237698,32728.672944121477,32404.53115998994,13006.050147517048,34326.51285576446,37316.54741952848,88359.02251899855,6984.436097739739,47601.35632814305,6543.866612688308
ep_33,8373.234458481207,15573.950598904401,15568.436634993684,15570.43378445842,15589.758938952808,15496.632883840328,14482.773143257995,6773.854488189232,7197.133595345251,7691.51335357986,8007.0733083635505,21633.228710372627,28288.57687853179,35835.5038134597,44337.596048146566,57002.817771659924,68582.28111832509,108817.36225549493,155572.0922607099,284455.19157654047,284464.05097450624,5780.859048634805,9922.256108402496,14973.108257853324,20689.95959309681,16460.329421798822,23354.1716751043,38594.22514839102,61197.05029795558,149208.25066290924,235353.47500795205,2150.165143909987,0.0,7562.099702117512,7666.5427866100235,3744.055931033072,3611.5527483129554,3468.569557629633,3701.4305044257667,7057.209241009972,8830.62127611745,15575.676214643798,15031.068868989934,8026.346781248114,44316.97162094258,68694.13452771633,279381.1529859698,20735.479091339945,148530.95274303772,6484.054221728464
