ep17,0.5199635968003432,0.18650501892468027,0.6893438215695803,0.15167040853255367,0.8149883624236709,0.10991334525084616,0.9179825471088842,0.6757812123118019,0.6600901916572718,0.10492529984456815,0.4874646973039518,0.3621095423410135
ep17,0.34985390821194357,0.16106951099639757,0.8058901989005217,0.21125343914163836,0.8150494326688024,0.1263542704230583,0.9181798883934442,0.6748460053450864,0.6488162344983089,0.5003702142796382,0.5987379838071699,0.2608597734136928
ep17,0.6394919974545283,0.16327774744022952,0.7034924694846638,0.18057653058096848,0.8151652555475006,0.14299908044442192,0.9187331186248223,0.6745826915466981,0.6905298759864714,0.47160756126418046,0.3112790463560215,0.18844192930541168
ep17,0.486242738177501,0.19867640407062465,0.7710950917121404,0.1415097106955962,0.8151547261948912,0.1262114728182622,0.9180943632343784,0.6745677426421054,0.6922209695603155,0.31682126093243795,0.38630250572805425,0.2080376687600604
ep17,0.607276534305907,0.16163493291070968,0.7079938586227426,0.2234887497951951,0.8150599620214117,0.15980900176014873,0.9196580940002517,0.6753000502802724,0.6550169109357384,0.4617567682516609,0.5406272190601826,0.2021263788589206
ep17,0.332692399805662,0.13813817135847842,0.8052604033085774,0.21738591556480222,0.8153337251892424,0.19375699252973302,0.9226386390607391,0.6803734164284706,0.6313416009019165,0.4745170781877082,0.7468082031249399,0.31204050059004235
ep17,0.5795772575800137,0.1612953648046471,0.7224691856669132,0.19342461726278223,0.8151294557486302,0.14294445691357865,0.9186875253124515,0.6745647005255644,0.6634723788049606,0.3337380236163845,0.3320917130952604,0.15365582735154246
ep17,0.3314880834262852,0.1675739505198357,0.8001742253153419,0.21691555642254762,0.8154221717511573,0.19360889474648113,0.9226083366212602,0.6802453010114831,0.6465614430665164,0.4768446917265314,0.5777479633980911,0.17535514069463906
ep17,0.4407797948556702,0.18016543766584966,0.7599530185999499,0.19318569269602962,0.8153337251892424,0.1387927171887965,0.9128641014019301,0.6258402105280808,0.6544532130777905,0.3639138705661285,0.5014112599228,0.23148317517791892
ep17,0.6286531500400399,0.1694336828548139,0.6821408831456565,0.1492299861420419,0.8152747608146326,0.1101301606066089,0.9180251821909138,0.6759707067188294,0.6488162344983089,0.3043103381612626,0.45140440985621083,0.23160891486330182
ep17,0.4853395008929684,0.16060298939166506,0.7445672043332682,0.18644617435773847,0.8150410091867154,0.10989444051306457,0.9180841730889163,0.6764060770520044,0.6561443066516346,0.3095890331510942,0.5226946312102873,0.2719872818958539
ep17,0.4973826646868337,0.1665169568946062,0.7445738847826009,0.189808188291171,0.8151568320654136,0.12657788893670305,0.9181740730861542,0.6747527921086203,0.6645997745208568,0.5169544607437514,0.5672066954121026,0.21205660049790864
ep17,0.5542866136128739,0.19297695556911382,0.7467188357876884,0.14451856686053713,0.8152789725556765,0.17663729422236943,0.9209952468031618,0.6773490349438336,0.653325817361894,0.6120125350881936,0.49657690654537834,0.14054161521388775
ep17,0.4353603711484097,0.18903191176312517,0.7586190715664398,0.16054783195386474,0.8150683855034988,0.1388371959695861,0.9129246215126813,0.6259851148678487,0.6555806087936866,0.42268611242141446,0.5176100324531514,0.23925961917076125
ep17,0.5657276192170507,0.1584191621521787,0.7030656182290622,0.19509675661894701,0.8150641737624549,0.17653957254054262,0.9209474690583925,0.6770826519424117,0.6583990980834273,0.22301012241236548,0.46317865167614736,0.34088275000716994
ep17,0.4534251168392238,0.19235800919546062,0.7565964791646699,0.15431410171157237,0.8151399851012388,0.11000164130868878,0.9180815263481453,0.6762740081334956,0.6595264937993235,0.506854280566359,0.3836209528378011,0.18151360089869523
ep17,0.4916621618847615,0.16938596313499077,0.6890755880566986,0.18417628719172702,0.8150810207266288,0.1764195210909897,0.9209620711563314,0.6772247584117482,0.6595264937993235,0.2627042461547975,0.5143439484108312,0.3437362930071286
ep17,0.5079204330064779,0.15467310921162267,0.7303289558817092,0.21481211432110273,0.8150494326688024,0.17663059341308252,0.9209461114847487,0.6770208863749055,0.6922209695603155,0.28722731736740026,0.2625548453294821,0.31885486977304117
ep17,0.6099862461595372,0.12869576455672238,0.7234626971828998,0.2573468821350456,0.8151715731590661,0.11010209008345687,0.9180193015182267,0.6760108830562148,0.6629086809470124,0.47696938530896993,0.4729333083569499,0.13617822919198933
ep17,0.7111488220280315,0.17588824190365562,0.6903499099799475,0.17363509073181754,0.8150073152583673,0.13869747155047385,0.9129043073571449,0.6259386298053303,0.6679819616685457,0.38124627852486515,0.32391599637639273,0.21466834161052367
ep17,0.5934268959429441,0.15510416147740766,0.7254052754808655,0.21186572091137332,0.8151863142527186,0.07767383854122775,0.9196785214754437,0.6835394012111229,0.6724915445321308,0.7146353534338095,0.35119003157106216,0.12262295250008756
