0.9801374902 ,0.9961541290 ,0.9994326871 ,0.9838050501 ,0.9900959792 ,0.9971162204 ,0.9899105776 ,0.9896393254 ,0.6776900852 ,0.9098073679 ,0.8097833594 ,0.9897368130 ,0.9923653638 ,0.9997611912 ,0.9989642305 ,0.9950603045 ,0.9392222661 ,0.9962269405 ,0.9936283020 ,0.9984375032 ,0.9882895278 ,0.9998991380 ,0.9831150865 ,0.9695513232 ,0.9960078106 ,0.9991864865 ,0.9653006442 ,0.9958909136 ,0.9939330222 ,0.9955974758 ,0.9981507072 ,0.9914175358 ,0.9896318347 ,0.9953472304 ,0.9966624651 ,0.9970225981 ,0.9982294449 ,0.9723836126 ,0.9859775000 ,0.9619177510 ,0.9997051648 ,0.9949902730 ,0.9810166201 ,0.9966471307 ,0.9903888263 ,0.9999421939 ,0.9965867367 ,0.9974934747 ,0.9984672614 ,0.9906512083 ,0.9851456190 ,0.9855308109 ,0.9935530265 ,0.9904592291 ,0.9996302287 ,0.9975649626 ,0.9982056017 ,0.9928436273 ,0.9982973501 ,0.9941431992 ,0.9916162692 ,0.9880686798 ,0.9933396070 ,0.9995474595 ,0.9951550325 ,0.9988560055 ,0.9967044056 ,0.9979719841 ,0.9919115233 ,0.9923857093 ,0.9893072991 ,0.9992925601 ,0.9956084819 ,0.9923324269 ,0.9919434917 ,0.9981725645 ,0.9884282646 ,0.9989381874 ,0.9962511982 ,0.9868476741 ,0.9997360530 ,0.9941123399 ,0.9999788943 ,0.9956135025 ,0.9883605561 ,0.9812776326 ,0.9966906543 ,0.9909158614 ,0.9654832253 ,0.9986786751 ,0.9954463544 ,0.9975547130 ,0.9983693719 ,0.9982627343 ,0.9949983606 ,0.9945834971 ,0.9955912915 ,0.9781485684 ,0.9761646993 ,0.9913184920 ,0.2748815835 ,0.9930949752 ,0.7756955198 ,0.9998635369 ,0.1896545565 ,0.2762088447 ,0.2339356019 ,0.9954477501 ,0.9898947931 ,0.9999505162 
0.9985870886 ,0.9935301422 ,0.9978164951 ,0.9175909227 ,0.8018515361 ,0.0720595267 ,0.9979480952 ,0.9822887671 ,0.8170463825 ,0.6664155085 ,0.9657290474 ,0.9934453058 ,0.9977075063 ,0.9997399626 ,0.9926151476 ,0.9906451187 ,0.5363560882 ,0.9966973777 ,0.9895241201 ,0.9996928817 ,0.9880053066 ,0.9998999683 ,0.9955283510 ,0.9953784515 ,0.9985403278 ,0.9867527240 ,0.9791083905 ,0.9967615218 ,0.9858047031 ,0.9952044474 ,0.9999057117 ,0.9181430061 ,0.9956829651 ,0.9948715898 ,0.9938624570 ,0.9676376299 ,0.9990387442 ,0.9805690590 ,0.9970412955 ,0.9877283828 ,0.9999936350 ,0.9959874526 ,0.9899426207 ,0.9947661395 ,0.9904195535 ,0.9984804003 ,0.9874467325 ,0.9983084256 ,0.9970519697 ,0.9923784774 ,0.9922566223 ,0.9960418279 ,0.9923478449 ,0.9895174950 ,0.9844079317 ,0.9935144291 ,0.9888315161 ,0.9908411450 ,0.9981005065 ,0.9970973669 ,0.9936262579 ,0.9874703539 ,0.9971686461 ,0.9996395980 ,0.9928445987 ,0.9987752152 ,0.9924924657 ,0.9960077802 ,0.9973586530 ,0.9892946532 ,0.9845468224 ,0.9715768927 ,0.9921611863 ,0.9983791577 ,0.9939463051 ,0.9977500443 ,0.9954182274 ,0.9982728626 ,0.9669637379 ,0.9917076551 ,0.9992677882 ,0.9897582332 ,0.9999856731 ,0.9956955141 ,0.9894277146 ,0.9889810773 ,0.9963296089 ,0.9910245369 ,0.9936396167 ,0.9994543816 ,0.9994736255 ,0.9922543183 ,0.9982155334 ,0.9977112072 ,0.9951199470 ,0.9858238911 ,0.9969069563 ,0.9976144002 ,0.9930412304 ,0.9913295320 ,0.2711787039 ,0.9987530435 ,0.8049271753 ,0.9984440688 ,0.2599521917 ,0.2553182462 ,0.0886703385 ,0.9650487759 ,0.9908696799 ,0.9958344717 
0.9952309290 ,0.9963510890 ,0.9993770669 ,0.9966943743 ,0.9627496393 ,0.9987253407 ,0.9983726892 ,0.9775714365 ,0.8909905672 ,0.1565325102 ,0.9391373236 ,0.9954373517 ,0.9844594658 ,0.9991841131 ,0.9940070570 ,0.9966736098 ,0.9026983832 ,0.9936323017 ,0.9781768542 ,0.9997689201 ,0.9917497073 ,0.9984607036 ,0.9943929255 ,0.9997670700 ,0.9980166021 ,0.9989727065 ,0.7069328572 ,0.9850862571 ,0.9844442077 ,0.9951323110 ,0.9990965909 ,0.9600597986 ,0.9947569303 ,0.9940752819 ,0.9969947956 ,0.9923598623 ,0.9931897677 ,0.9699061071 ,0.9960114373 ,0.9980222660 ,0.9983949703 ,0.9876153857 ,0.9900491623 ,0.9965400553 ,0.9875316590 ,0.9999330863 ,0.9943567200 ,0.9987283132 ,0.9987403364 ,0.9820852170 ,0.9926653306 ,0.9941668836 ,0.9936425751 ,0.9916999840 ,0.9974926939 ,0.9950551538 ,0.9945854901 ,0.9898507019 ,0.9978616372 ,0.9911193328 ,0.9935536436 ,0.9869939848 ,0.9957998305 ,0.9993626780 ,0.9940610284 ,0.9889664075 ,0.9954387885 ,0.9968737759 ,0.9957505951 ,0.9922899652 ,0.9886234431 ,0.9055721103 ,0.9945583441 ,0.9895237218 ,0.9944420952 ,0.9979035519 ,0.9883101137 ,0.9815447837 ,0.9977025353 ,0.9784319776 ,0.9996008066 ,0.9943545029 ,0.9959190437 ,0.9908413403 ,0.9894066298 ,0.9909677455 ,0.9965137982 ,0.9909588139 ,0.9948282649 ,0.9512579720 ,0.9998278123 ,0.9980406808 ,0.9982705814 ,0.7237348199 ,0.9946033855 ,0.9939518548 ,0.9970278517 ,0.9994761895 ,0.9939252941 ,0.9902023270 ,0.2702020896 ,0.9997384738 ,0.9183911654 ,0.6247784012 ,0.2100821870 ,0.2675182395 ,0.2167090115 ,0.9915231888 ,0.9492706233 ,0.9999502575 
0.9985744270 ,0.9894517997 ,0.9949279781 ,0.9991376426 ,0.0270117452 ,0.9065280151 ,0.9980704411 ,0.8436303621 ,0.8036305683 ,0.9697636716 ,0.9640317831 ,0.9949113480 ,0.9993046994 ,0.9997223961 ,0.9960525367 ,0.9959367155 ,0.8228731871 ,0.9967605059 ,0.9910391270 ,0.9992636796 ,0.9867912179 ,0.9929356295 ,0.9910220102 ,0.7081842148 ,0.9954632155 ,0.9987758312 ,0.6582031240 ,0.9881243595 ,0.9886043845 ,0.9968369604 ,0.9984476812 ,0.9984535796 ,0.9935671840 ,0.9951732287 ,0.9863725589 ,0.9947912556 ,0.9981184990 ,0.9886485940 ,0.9965148272 ,0.9901569335 ,0.9999470503 ,0.9947770181 ,0.9883182669 ,0.9963430589 ,0.9969569097 ,0.9999717442 ,0.9820308190 ,0.9985244442 ,0.9983953032 ,0.9950607909 ,0.9857127676 ,0.9959560701 ,0.9967669824 ,0.9917454252 ,0.9951328912 ,0.9946168736 ,0.9602658877 ,0.9961953977 ,0.9980987944 ,0.9947311528 ,0.9890661623 ,0.9896712094 ,0.9940817212 ,0.9997293251 ,0.9908028486 ,0.9977129198 ,0.9978119595 ,0.9973457543 ,0.9958487954 ,0.9933057779 ,0.9799391244 ,0.9929273086 ,0.9952475687 ,0.9922850862 ,0.9945881893 ,0.9892416901 ,0.9935105678 ,0.9992650680 ,0.9946067262 ,0.9982799235 ,0.9975963693 ,0.9940975898 ,0.9940841892 ,0.9941237133 ,0.9870277847 ,0.9923526322 ,0.9975247000 ,0.9909704590 ,0.9964263090 ,0.9920893555 ,0.9993616874 ,0.9971298407 ,0.9946689330 ,0.9998747900 ,0.9924573149 ,0.9875806663 ,0.9962649278 ,0.9951245682 ,0.9943076914 ,0.9913208575 ,0.2623342518 ,0.9994517231 ,0.1221977221 ,0.9970120964 ,0.2156731268 ,0.2752287762 ,0.2647985813 ,0.9962774408 ,0.9926808985 ,0.9931083529 
0.9955324304 ,0.9830554163 ,0.9687377444 ,0.9960307517 ,0.0150433569 ,0.9434465485 ,0.9797841291 ,0.9783326728 ,0.7782445053 ,0.9411222511 ,0.9634892237 ,0.9904798410 ,0.9997164977 ,0.9992025157 ,0.9870312669 ,0.9896389056 ,0.9190978502 ,0.9957511892 ,0.9578865611 ,0.9954753578 ,0.9939401488 ,0.9999063773 ,0.9683528614 ,0.9949365979 ,0.9978469420 ,0.9999469826 ,0.9535010500 ,0.9932253329 ,0.9931430539 ,0.9978300274 ,0.9999423406 ,0.9982366319 ,0.9936573178 ,0.9973280633 ,0.9752184876 ,0.9913951893 ,0.9971902519 ,0.9541023401 ,0.9569438304 ,0.9977569617 ,0.9999662997 ,0.9908020692 ,0.9865552759 ,0.9968734435 ,0.9921090568 ,0.9999805418 ,0.9953007130 ,0.9901415551 ,0.9985886275 ,0.9890748676 ,0.9930758355 ,0.9874901162 ,0.9955084654 ,0.9921679388 ,0.9934983807 ,0.9969795729 ,0.9982421722 ,0.9852286109 ,0.9979203183 ,0.9982548966 ,0.9905257341 ,0.9869250328 ,0.9962804801 ,0.9994855484 ,0.9873822020 ,0.9997481843 ,0.9974125691 ,0.9978533294 ,0.9969802217 ,0.9868558934 ,0.9857346326 ,0.5250272100 ,0.9892755707 ,0.9987568431 ,0.9882544844 ,0.9981065311 ,0.9921122269 ,0.9965220228 ,0.9952102334 ,0.9991271302 ,0.9979310978 ,0.9944561253 ,0.9982545405 ,0.9924419931 ,0.9870523532 ,0.9924052763 ,0.9877162409 ,0.9908989938 ,0.9960217512 ,0.9977036408 ,0.9998738357 ,0.9980826713 ,0.9965752868 ,0.9918975455 ,0.9951477228 ,0.9932113455 ,0.9975489443 ,0.9993292654 ,0.9938987208 ,0.9907076015 ,0.2433018073 ,0.9987990969 ,0.0409669079 ,0.9944944546 ,0.2235151407 ,0.2234058350 ,0.2706000921 ,0.9967598944 ,0.9947925312 ,0.9069498135 
0.9980084796 ,0.9958578082 ,0.9996546098 ,0.9956142498 ,0.4071718647 ,0.9500593247 ,0.9998202197 ,0.9328702094 ,0.4427801415 ,0.9405783202 ,0.5183447010 ,0.9940676338 ,0.9992801398 ,0.9996264235 ,0.9978528226 ,0.9964122918 ,0.9798748001 ,0.9965868523 ,0.9787654188 ,0.9927084136 ,0.9883289979 ,0.9998486213 ,0.9845181859 ,0.9837043607 ,0.9683032539 ,0.9996383245 ,0.9748418562 ,0.9715752495 ,0.9932614999 ,0.9979089842 ,0.9961151433 ,0.9972755741 ,0.9907020497 ,0.9960389379 ,0.9756877504 ,0.9922434171 ,0.9966395581 ,0.9151510755 ,0.9904268118 ,0.9953085113 ,0.9999759012 ,0.9985747022 ,0.9839205761 ,0.9963127307 ,0.9944096417 ,0.9999297353 ,0.9977204978 ,0.9991182155 ,0.9927875574 ,0.9905642979 ,0.9873455746 ,0.9943790195 ,0.9956709218 ,0.9899725367 ,0.9996998656 ,0.9959567164 ,0.9932082229 ,0.9891696834 ,0.9980373045 ,0.9959601338 ,0.9913959967 ,0.9908817371 ,0.9956102775 ,0.9996270043 ,0.9870696998 ,0.9988163023 ,0.9969538432 ,0.9766038643 ,0.9965632861 ,0.9881308106 ,0.9902522588 ,0.9966406208 ,0.9945131881 ,0.9985999505 ,0.9940644300 ,0.9975541737 ,0.9965523498 ,0.9980934872 ,0.9932555458 ,0.9836607959 ,0.9996044057 ,0.9829819648 ,0.9788361156 ,0.9915741778 ,0.9835678416 ,0.9929395394 ,0.9957756719 ,0.9907230323 ,0.9640756435 ,0.9987598737 ,0.9956088819 ,0.9984502603 ,0.9973024045 ,0.9998199669 ,0.9933261670 ,0.9923333472 ,0.9709569729 ,0.9992102383 ,0.9938597287 ,0.9902260049 ,0.2139561879 ,0.9997633242 ,0.8222610455 ,0.9955950794 ,0.2005306271 ,0.2793490004 ,0.0243445696 ,0.9712341355 ,0.9937847554 ,0.9999179723 
0.9992268795 ,0.9794986479 ,0.9995736103 ,0.9928397702 ,0.9320537077 ,0.9981645487 ,0.9945990518 ,0.8603244503 ,0.8043699074 ,0.9001154026 ,0.9862083288 ,0.9898105563 ,0.9994864342 ,0.9997724786 ,0.9990162275 ,0.9939878140 ,0.9700700111 ,0.9946450150 ,0.9935562383 ,0.9979612845 ,0.9873320323 ,0.9999261651 ,0.9818977588 ,0.9983151870 ,0.9936170807 ,0.9997475756 ,0.7994333628 ,0.9692868662 ,0.9798746037 ,0.9920033751 ,0.9972301298 ,0.9957048638 ,0.9923535878 ,0.9963713553 ,0.9879520632 ,0.9945093154 ,0.9976360551 ,0.9811122861 ,0.9961629115 ,0.9985924959 ,0.9999685539 ,0.9945598522 ,0.9852004148 ,0.9964299382 ,0.9975027728 ,0.9999091079 ,0.9692875409 ,0.9982120724 ,0.9985905165 ,0.9977629353 ,0.9857006583 ,0.9963355014 ,0.9965227829 ,0.9916420752 ,0.9986860998 ,0.9946533818 ,0.9984113490 ,0.9907359393 ,0.9969298634 ,0.9987333693 ,0.9946397152 ,0.9880425672 ,0.9946827392 ,0.9992723886 ,0.9878429310 ,0.9973257797 ,0.9963589666 ,0.9888965498 ,0.9969128276 ,0.9936891283 ,0.9804826393 ,0.9987349858 ,0.9952066507 ,0.9851336749 ,0.9932207746 ,0.9980487501 ,0.9861001649 ,0.9930128445 ,0.9915621635 ,0.9985917436 ,0.9975974674 ,0.9938971897 ,0.9999777054 ,0.9952086106 ,0.9924456921 ,0.9923044735 ,0.9953383632 ,0.9909669166 ,0.9300167046 ,0.9840236774 ,0.9976933765 ,0.9972166745 ,0.9979912761 ,0.9919166150 ,0.9946486762 ,0.9941960123 ,0.9974232989 ,0.9953794590 ,0.9927509800 ,0.9910129659 ,0.2443261632 ,0.9988436388 ,0.4040791906 ,0.9951772411 ,0.1554223944 ,0.1812944994 ,0.2430389896 ,0.9949338564 ,0.9970666453 ,0.9998612852 
0.9978028170 ,0.9827179141 ,0.9997249046 ,0.9991053181 ,0.9222963957 ,0.1077542105 ,0.9990099933 ,0.9152362393 ,0.5405419096 ,0.9760367792 ,0.4727932546 ,0.9710468294 ,0.9978185273 ,0.9979656706 ,0.9871076526 ,0.9975400461 ,0.5248980227 ,0.9968373059 ,0.9979332443 ,0.9999119059 ,0.9880134819 ,0.9999156814 ,0.9694512446 ,0.9894129802 ,0.9925683714 ,0.9996590066 ,0.8229920643 ,0.9909580476 ,0.9933018185 ,0.9785349302 ,0.9993287462 ,0.9643575526 ,0.9938019003 ,0.9909465915 ,0.9967580541 ,0.9553227739 ,0.9977238232 ,0.9664410636 ,0.8816454629 ,0.9962918089 ,0.9999331882 ,0.9970545207 ,0.9897879380 ,0.9955285674 ,0.9499266380 ,0.9999629087 ,0.9959344080 ,0.9970383913 ,0.9981459249 ,0.9893029567 ,0.9878830388 ,0.9931814304 ,0.9971582821 ,0.9930574454 ,0.9993638670 ,0.9988494152 ,0.9984518318 ,0.9956792961 ,0.9982525015 ,0.9986954117 ,0.9910657237 ,0.9863931777 ,0.9941797058 ,0.9971421865 ,0.9895649328 ,0.9973786267 ,0.9965245257 ,0.9980502599 ,0.9967033127 ,0.9922010885 ,0.9891884714 ,0.9790403244 ,0.9947372556 ,0.9882573336 ,0.9934969933 ,0.9979768238 ,0.9974907737 ,0.9995542702 ,0.9970892815 ,0.9982666851 ,0.9783755067 ,0.9932815149 ,0.9975142318 ,0.9957357813 ,0.9884085272 ,0.9937645636 ,0.9969190471 ,0.9909532298 ,0.7335063421 ,0.9968574480 ,0.9986972372 ,0.9974098105 ,0.9973289598 ,0.9997945772 ,0.9943089390 ,0.9937370164 ,0.9964824724 ,0.9995979351 ,0.9783219643 ,0.9905379065 ,0.1915353175 ,0.9995668285 ,0.3657103560 ,0.9989282153 ,0.2023595189 ,0.2320032685 ,0.3087436362 ,0.9931371026 ,0.9970635652 ,0.9999624408 
0.9983876098 ,0.9947709654 ,0.9983599326 ,0.9341031815 ,0.7003260672 ,0.8454488136 ,0.9988847916 ,0.7804080994 ,0.8978266829 ,0.8194514421 ,0.9546501978 ,0.9911120817 ,0.9603481882 ,0.9995823586 ,0.9454696618 ,0.9859733859 ,0.4325782842 ,0.9953919584 ,0.9115481768 ,0.9992221878 ,0.9878221987 ,0.9998926879 ,0.9943553174 ,0.9968115554 ,0.9801930309 ,0.9995539710 ,0.9629790417 ,0.9895805476 ,0.9874234361 ,0.9982980772 ,0.9996085819 ,0.9889630072 ,0.9943573740 ,0.9948890514 ,0.9557228102 ,0.9943781285 ,0.9953215357 ,0.9381189739 ,0.9981573658 ,0.9880240334 ,0.9994480803 ,0.9971177743 ,0.9870484038 ,0.9956838533 ,0.9960438346 ,0.9999529722 ,0.9944175877 ,0.9571328742 ,0.9981960881 ,0.9939724836 ,0.9882819096 ,0.9817312031 ,0.9953252648 ,0.9905241338 ,0.9958924545 ,0.9945746247 ,0.9927098470 ,0.9791546967 ,0.9983390823 ,0.9989334647 ,0.9940868142 ,0.9891190223 ,0.9938037643 ,0.9995926182 ,0.9927007912 ,0.9985230309 ,0.9972711672 ,0.9956611654 ,0.9969902453 ,0.9929211429 ,0.9844544687 ,0.9975187823 ,0.9965565445 ,0.9984868258 ,0.9948393561 ,0.9977399548 ,0.9966233802 ,0.9968571141 ,0.9970378140 ,0.9898649186 ,0.9995913743 ,0.9922173613 ,0.9920017232 ,0.9902935154 ,0.9932533802 ,0.9920533671 ,0.9956889145 ,0.9909269023 ,0.9966216166 ,0.6285240713 ,0.9997955798 ,0.9969369558 ,0.9973294612 ,0.9997635305 ,0.9937519416 ,0.9931999165 ,0.9953582847 ,0.9750137269 ,0.9829935753 ,0.9906267903 ,0.2570823782 ,0.9955876377 ,0.8418676396 ,0.9970205716 ,0.2958690555 ,0.2727431741 ,0.2399724691 ,0.9957804872 ,0.9946379095 ,0.9983252676 
0.9829393916 ,0.9884183200 ,0.9990562209 ,0.9325906249 ,0.1833930444 ,0.9983865708 ,0.9799715538 ,0.9323651942 ,0.6644247855 ,0.9677899324 ,0.3720722063 ,0.9918995588 ,0.9936314326 ,0.9996936252 ,0.9908741132 ,0.9560731573 ,0.5985067615 ,0.9956831772 ,0.9982935851 ,0.9967059037 ,0.9895731801 ,0.9998767083 ,0.9924708354 ,0.9984918189 ,0.9861231776 ,0.9975512544 ,0.9556571097 ,0.9833262417 ,0.9958267660 ,0.9984047301 ,0.9992930937 ,0.9936600684 ,0.9942771443 ,0.9981401070 ,0.9895713190 ,0.9968738751 ,0.9636690620 ,0.9769333978 ,0.9986293063 ,0.9982688823 ,0.0001355035 ,0.9779861823 ,0.9879170130 ,0.9962506091 ,0.9939692408 ,0.9998689144 ,0.9924382076 ,0.9977331679 ,0.9985310052 ,0.9898917640 ,0.9957137025 ,0.9921930278 ,0.9958559738 ,0.9913085046 ,0.9994507755 ,0.9978305168 ,0.9965401911 ,0.9906573150 ,0.9975806878 ,0.9880545929 ,0.9933952309 ,0.9889713548 ,0.9973701888 ,0.9990966793 ,0.9885590945 ,0.9982345340 ,0.9971234303 ,0.9928792625 ,0.9967391350 ,0.9870868634 ,0.9901323367 ,0.9962833743 ,0.9961052094 ,0.9966660010 ,0.9918990301 ,0.9979503084 ,0.9917194621 ,0.9993909667 ,0.9954151397 ,0.9987450164 ,0.9935443331 ,0.9922843431 ,0.9995055019 ,0.9963656364 ,0.9868231625 ,0.9916958574 ,0.9964903455 ,0.9910805922 ,0.9963835440 ,0.9946583747 ,0.9985216587 ,0.8967247628 ,0.9977654897 ,0.9975166133 ,0.9952672498 ,0.9941867737 ,0.9953804033 ,0.9965699428 ,0.9939866315 ,0.9882177661 ,0.2138027509 ,0.9964120448 ,0.9153691082 ,0.9859580438 ,0.1893912443 ,0.2635397943 ,0.2777872289 ,0.9852537366 ,0.9969451442 ,0.9814634834 
