10003.301675977653,19860.228705040496,-0.00034259290317693164,-2.9916320107296666,1095089.3854748604,95825996319.28323,0.013681556982450278,-2.9606256007365364,1740.2234636871508,19271.859895800644,0.0017820158976252244,-2.989251856252155,18.792134831460675,116.67589319530353,0.003899203899247334,-2.976947600359947,223250.8426966292,166394675771.76184,0.007368443566920454,-2.984660592683737,157.30337078651687,13233.177629087242,0.0032383776870909074,-2.9859990206862754
10004.055865921788,19770.640119892047,-0.00037129686915309316,-2.991577805935669,1095710.8938547487,95602877366.61221,0.01366548885716259,-2.960692868972414,1766.4804469273743,21370.127424518218,0.00033911782233712765,-2.9903360072515115,18.758426966292134,116.57647393005946,0.0033152204185984907,-2.978375718872526,223460.67415730338,166554169099.54544,0.007366521301847258,-2.984667072749622,156.74157303370788,14533.202878424425,0.004261234785249406,-2.985015369433757
10004.114525139665,20057.336529408065,-0.00040452385660870617,-2.9916679563541546,1096602.5139664805,97425455990.83554,0.013691412485977768,-2.9605581798930247,1765.6424581005588,22029.219760215958,-5.708358519416873e-05,-2.9906131022315865,18.64887640449438,115.7320492993308,0.0035621356487903393,-2.977608003236101,218882.30337078654,165068707257.05402,0.007589792069178377,-2.9840628538183416,173.31460674157304,13515.417876530737,0.0023890322950958494,-2.987418029751505
10004.064245810056,20030.016916703273,-0.0003935240094691711,-2.9916713889421747,1096604.189944134,97729115754.81763,0.013694358094320253,-2.960542363717864,1756.703910614525,21359.29947900322,0.0008896151949119569,-2.990497658167704,18.792134831460675,122.16184825148328,0.004231858217717077,-2.9759469696904075,223789.04494382022,168035637113.13284,0.007381327249798966,-2.9846160699673963,162.92134831460672,14018.432016159562,0.0032219505620609437,-2.986747988364513
10003.31843575419,19981.54128742703,-0.0003445487989027218,-2.9916262778032006,1097168.7150837989,98729715392.15997,0.013676835685463953,-2.96062466371723,1774.022346368715,20571.370284351266,0.00021679307507386646,-2.9904129444205303,18.825842696629213,120.7674220426713,0.003506525271154879,-2.979179559060357,224203.65168539327,170101403174.86734,0.007392998507458817,-2.984573354923463,170.78651685393257,14792.639818204763,0.002463215340489563,-2.987980677282458
10003.603351955308,19752.535606678797,-0.00037734689257833083,-2.9915566249913073,1098075.6983240223,97274013830.26804,0.013693350594622513,-2.960534966384054,1725.6983240223465,20628.020839871937,0.0021995953863044827,-2.9894688267315974,18.83426966292135,112.60034244413593,0.0035575492990793977,-2.9762358369868593,223464.04494382022,167558580139.81824,0.007384854626611207,-2.9846012326378784,148.59550561797752,13439.038631485932,0.0033331431122905464,-2.9865006293936123
10004.282122905028,20003.564622434245,-0.00040343850982479777,-2.991642069951434,1097001.6759776536,100518566485.93944,0.013677935462502004,-2.960648755760679,1759.217877094972,21445.452262883686,0.00029654015552587384,-2.990294873012185,18.83426966292135,119.70427502840559,0.0038811781377083646,-2.977359893878477,226166.01123595505,173223319280.15714,0.007386233255194083,-2.9846039119414636,176.40449438202248,14892.690316879196,0.0022965395698891712,-2.9882596506477035
10003.586592178772,19671.42925742263,-0.0003864054188556597,-2.9915605515649224,1090134.0782122905,96225817736.64558,0.014191243131668906,-2.958066009706898,1760.6145251396647,21487.822484464243,0.0009315402344092297,-2.9903252609009887,18.724719101123597,113.71916424693849,0.004064637601809561,-2.9748690892359235,214856.4606741573,166962253090.2821,0.007830678830183518,-2.983390229408872,183.98876404494382,15656.561671506111,0.0022944769735983544,-2.9878774452759034
10003.167597765363,19839.359393635048,-0.00032939019996173927,-2.991613564058938,1095071.5083798883,96360717470.1839,0.013690436402141001,-2.9605757674669078,1738.5474860335196,21988.88958634109,0.0016663622756796174,-2.990302826163794,18.758426966292134,118.19445145814939,0.003945086643700725,-2.9755837210508513,223910.11235955058,167286363212.347,0.007370792731583424,-2.9846502466196476,169.9438202247191,16105.053023608125,0.0023524798601709325,-2.9881441901616976
10004.332402234637,19769.938045320443,-0.0003905895071167582,-2.9915822779922228,1095735.7541899441,95480327057.15266,0.013659494327577345,-2.9607265689091786,1768.4357541899442,21989.674220074077,-5.8742844685464404e-05,-2.990698231443466,18.78370786516854,116.8534986112864,0.0037324466196458363,-2.977518738159031,221955.3370786517,165655970940.61664,0.007376877356357225,-2.984636627023042,175.56179775280899,14023.560787779328,0.0022675131840793213,-2.988245840525159
10003.611731843575,19921.743063837795,-0.000378413486248667,-2.99162344660035,1097929.3296089387,99013945413.03125,0.013676303807348545,-2.960637055243245,1769.2737430167597,22449.469587596494,3.302581584665373e-05,-2.9907629056465534,18.825842696629213,116.36854563817697,0.0037010412600590615,-2.976559271736618,224581.4606741573,170461949459.66412,0.007392124909706685,-2.9845763905203326,180.61797752808988,15172.09001388711,0.0015190701603401762,-2.989025116058225
