10008.420454545454,0.5458509513742071,24394442.045454547,190019005996156.16,1244.3181818181818,17001.849894291758
10008.454545454546,0.5327695560253698,23738919.318181816,188576481129908.84,1265.909090909091,24159.61945031713
10008.693181818182,0.37460359408033844,24174578.40909091,190469163668883.44,1262.5,18154.06976744187
10008.352272727272,0.5648784355179701,24704011.363636363,188582477269751.62,1252.2727272727273,20808.66807610995
10008.28409090909,0.5743921775898518,24506352.272727273,189437199429297.0,1277.2727272727273,24006.34249471459
10008.420454545454,0.5458509513742069,24394179.545454547,190043128210851.0,1292.0454545454545,26621.30021141649
10008.522727272728,0.4994714587737841,23849165.90909091,189411851916950.38,1276.1363636363637,24242.86469344609
10008.352272727272,0.56487843551797,24506286.363636363,189451945457484.12,1278.409090909091,16790.433403805495
10008.625,0.43168604651162806,23737251.136363637,188568852209475.38,1259.090909090909,19217.758985200853
10008.454545454546,0.5327695560253698,23956201.136363637,189969675942382.4,1271.590909090909,25162.526427061308
10008.352272727272,0.56487843551797,24285918.181818184,190362151002801.25,1282.9545454545455,20691.067653276958
10008.522727272728,0.4994714587737841,24173996.59090909,190474894659697.34,1256.8181818181818,22161.733615221987
10008.454545454546,0.53276955602537,23850948.863636363,189448449774940.56,1229.5454545454545,17827.695560253705
10008.522727272728,0.4994714587737841,24176851.136363637,190485228884940.5,1248.8636363636363,18777.748414376318
10008.454545454546,0.5327695560253699,24703476.136363637,188586051412847.44,1255.6818181818182,19676.268498942925
10008.454545454546,0.5327695560253698,24065718.181818184,190313504878150.12,1269.3181818181818,26536.733615221994
10008.522727272728,0.4994714587737842,24064563.636363637,190301706176553.94,1276.1363636363637,19707.98097251585
10008.522727272728,0.4994714587737841,23850154.545454547,189431760295909.12,1229.5454545454545,20734.67230443975
10008.420454545454,0.5458509513742071,23956709.09090909,190002901418520.06,1293.1818181818182,24371.0359408034
10008.454545454546,0.5327695560253699,23957873.863636363,189992663489591.7,1281.8181818181818,25243.128964059193
10008.65909090909,0.40433403805496837,24395110.227272727,190018802879020.9,1225.0,23895.348837209294
10008.420454545454,0.545850951374207,24616231.818181816,188578837782103.62,1253.409090909091,24116.014799154334
10008.522727272728,0.4994714587737842,23959320.454545453,190023520523990.53,1272.7272727272727,19704.016913319243
10008.318181818182,0.5708245243128965,23848680.681818184,189408675919792.62,1263.6363636363637,21786.46934460888
10008.59090909091,0.4566596194503175,24285754.545454547,190363533196141.66,1284.090909090909,25438.689217758983
10008.59090909091,0.4566596194503172,24395888.636363637,190059142133705.06,1275.0,22151.162790697672
10008.556818181818,0.4792547568710362,24614005.681818184,188554665876187.9,1270.4545454545455,18757.928118393236
10008.625,0.43168604651162784,24284460.227272727,190362930405416.25,1235.2272727272727,17741.80761099366
10008.556818181818,0.47925475687103614,23739304.545454547,188600930063467.2,1295.4545454545455,24513.742071881607
10008.386363636364,0.556553911205074,23958268.181818184,189996096518498.9,1261.3636363636363,24751.585623678642
10008.454545454546,0.5327695560253698,24395053.40909091,190025342158534.6,1223.8636363636363,15173.097251585621
10008.522727272728,0.4994714587737842,24616017.045454547,188585226799528.25,1276.1363636363637,19591.701902748413
10008.59090909091,0.45665961945031736,23956273.863636363,189964459971684.75,1200.0,19883.720930232557
10008.488636363636,0.5173097251585623,24703796.59090909,188576491724697.38,1242.0454545454545,21737.57928118393
10008.420454545454,0.5458509513742071,23848796.59090909,189419705218767.22,1252.2727272727273,14994.714587737844
10008.386363636364,0.5565539112050741,23847459.09090909,189398132732241.03,1209.090909090909,17357.293868921777
10008.522727272728,0.4994714587737841,24174575.0,190461463538430.22,1251.1363636363637,24242.86469344608
10008.65909090909,0.4043340380549684,24393410.227272727,190014177251346.44,1227.2727272727273,22494.714587737853
10008.352272727272,0.56487843551797,24506815.90909091,189460814164973.6,1240.909090909091,23868.92177589851
10008.420454545454,0.5458509513742072,24286961.363636363,190391231768239.97,1254.5454545454545,21490.486257928118
10008.59090909091,0.4566596194503173,24176626.136363637,190469103591568.44,1265.909090909091,26020.084566596193
10008.420454545454,0.5458509513742068,24394563.636363637,190026250332367.9,1255.6818181818182,18513.4778012685
10008.693181818182,0.3746035940803385,23850197.727272727,189424733738366.8,1253.409090909091,18650.898520084564
10008.352272727272,0.56487843551797,23958619.318181816,190004070775490.25,1254.5454545454545,17653.276955602534
10008.420454545454,0.5458509513742072,23850282.954545453,189412297675807.34,1254.5454545454545,26490.486257928114
10008.727272727272,0.3424947145877378,24701767.045454547,188560814339528.22,1242.0454545454545,21737.57928118394
10008.454545454546,0.5327695560253698,24285205.681818184,190377820985025.16,1277.2727272727273,26913.31923890064
10008.488636363636,0.5173097251585623,24285355.681818184,190353656893513.53,1298.8636363636363,23661.46934460888
10008.420454545454,0.5458509513742069,24505506.818181816,189422181351580.34,1235.2272727272727,24834.830866807613
10008.488636363636,0.5173097251585623,24176134.09090909,190487640779624.75,1250.0,20465.116279069767
10008.318181818182,0.5708245243128964,24286302.272727273,190386318482669.16,1259.090909090909,24217.75898520085
10008.386363636364,0.556553911205074,24615069.318181816,188578509416420.47,1272.7272727272727,21913.31923890063
10008.65909090909,0.4043340380549684,23738592.045454547,188586894566156.2,1222.7272727272727,24122.621564482033
10008.386363636364,0.5565539112050742,24613606.818181816,188571402932743.16,1294.3181818181818,24908.826638477796
10008.420454545454,0.5458509513742071,24177422.727272727,190485103751215.66,1240.909090909091,21659.61945031712
10008.625,0.4316860465116276,23848957.954545453,189391817174760.84,1306.8181818181818,24022.19873150106
10008.318181818182,0.5708245243128964,24397036.363636363,190052019037600.4,1273.8636363636363,21452.16701902749
10008.420454545454,0.5458509513742071,23959965.90909091,190008471542299.22,1280.6818181818182,21769.291754756883
10008.625,0.4316860465116276,24506150.0,189428379491744.2,1246.590909090909,21325.317124735728
10008.488636363636,0.5173097251585623,24175646.59090909,190491404394464.88,1255.6818181818182,21420.454545454548
10008.59090909091,0.4566596194503174,24175861.363636363,190492027956030.62,1261.3636363636363,15798.09725158562
10008.59090909091,0.45665961945031747,23955975.0,189964749454941.84,1226.1363636363637,16452.16701902748
10008.522727272728,0.4994714587737841,24506064.772727273,189456517074834.84,1255.6818181818182,18513.4778012685
10008.65909090909,0.4043340380549685,23735750.0,188536809404883.72,1253.409090909091,18418.34038054968
10008.454545454546,0.5327695560253701,23848650.0,189420087225232.6,1262.5,22688.953488372095
10008.420454545454,0.5458509513742072,24396873.863636363,190036856818428.9,1238.6363636363637,18937.632135306554
10008.522727272728,0.4994714587737841,24175468.181818184,190469148779545.5,1206.8181818181818,24254.756871035945
10008.454545454546,0.5327695560253699,23737885.227272727,188579039704369.72,1257.9545454545455,23481.76532769555
10008.386363636364,0.5565539112050741,24067486.363636363,190358041744112.06,1252.2727272727273,23948.202959830873
10008.488636363636,0.5173097251585623,24614750.0,188562053731627.88,1245.4545454545455,26723.044397463
10008.65909090909,0.4043340380549684,23737832.954545453,188581916473598.06,1248.8636363636363,23196.3530655391
10008.454545454546,0.5327695560253699,23850460.227272727,189440909156346.47,1271.590909090909,19348.572938689213
10008.454545454546,0.5327695560253699,24394934.09090909,190004929614043.3,1267.0454545454545,24877.11416490487
10008.59090909091,0.4566596194503173,24396559.09090909,190053709095729.34,1243.1818181818182,21115.221987315013
10008.522727272728,0.4994714587737842,24396593.181818184,190059395016347.8,1253.409090909091,26441.596194503167
10008.522727272728,0.4994714587737842,24287762.5,190409617092689.03,1255.6818181818182,20257.66384778012
10008.625,0.43168604651162773,24173696.59090909,190442836829115.97,1264.7727272727273,21811.57505285412
10008.488636363636,0.5173097251585623,24286253.40909091,190369086774232.28,1271.590909090909,21441.596194503174
10008.522727272728,0.4994714587737842,23848439.772727273,189416089538788.28,1277.2727272727273,24238.900634249476
10008.488636363636,0.5173097251585623,24065752.272727273,190321987099878.47,1313.6363636363637,20507.399577167023
10008.59090909091,0.45665961945031736,23849403.40909091,189419780863883.47,1248.8636363636363,19010.306553911207
10008.556818181818,0.4792547568710361,24285205.681818184,190373666298164.66,1250.0,21976.744186046515
10008.65909090909,0.40433403805496837,24174961.363636363,190464528480798.1,1292.0454545454545,26388.742071881596
10008.318181818182,0.5708245243128965,24287221.59090909,190372787768302.1,1253.409090909091,21092.758985200846
10008.386363636364,0.5565539112050742,24394151.136363637,190012295996568.44,1257.9545454545455,20109.672304439744
10008.488636363636,0.5173097251585623,23955586.363636363,189967937214344.66,1267.0454545454545,23946.881606765335
10008.318181818182,0.5708245243128965,24502803.40909091,189401774470278.84,1212.5,19781.97674418605
10008.386363636364,0.5565539112050741,24067748.863636363,190329087148894.0,1256.8181818181818,24138.47780126851
10008.522727272728,0.4994714587737841,24285780.681818184,190362193240025.0,1268.1818181818182,18150.10570824524
10008.556818181818,0.4792547568710361,24394747.727272727,190006365376273.8,1246.590909090909,18534.61945031713
10008.386363636364,0.5565539112050742,24613337.5,188566895889316.8,1260.2272727272727,20765.063424947137
10008.727272727272,0.34249471458773767,24175947.727272727,190453294378134.25,1229.5454545454545,20967.230443974637
10008.420454545454,0.545850951374207,24067337.5,190329005909433.1,1230.6818181818182,21653.012684989433
10008.318181818182,0.5708245243128965,24067962.5,190336124773502.88,1260.2272727272727,29718.551797040156
10008.556818181818,0.47925475687103614,24615386.363636363,188569428623298.1,1239.7727272727273,23439.48202959831
10008.420454545454,0.545850951374207,23957430.681818184,189983084866653.06,1261.3636363636363,24402.74841437632
10008.522727272728,0.4994714587737841,24176467.045454547,190469073911621.28,1271.590909090909,21790.4334038055
10008.556818181818,0.4792547568710361,24616225.0,188587522474593.06,1272.7272727272727,21680.76109936575
10008.488636363636,0.5173097251585623,23737834.09090909,188559099346950.25,1264.7727272727273,20997.621564482033
10008.522727272728,0.4994714587737842,23739294.318181816,188594325903280.94,1281.8181818181818,17568.710359408036
