,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,945530.5822488779,7244.655788955736,6520.440578978468,5807.128808116361,5105.75697845459,4440.179874835031,3737.5140954465387,2329.5526096625044,1539.1711166739221,779.4874245467722,0.0,531655.1936198379,792414.115806641,1068052.5709508003,1364702.4523882372,1775778.4084211197,2199893.566803524,3452110.639372127,4853413.229750832,8664032.882351313,8664032.881868538,811803.0799884353,1172007.0594436228,1601253.4433630363,2084154.3612880479,1662713.1056102181,2184087.11822923,3409124.8677128796,5113259.636590257,12934383.372807367,20202670.351350024,344062.08595690125,344428.4517212394,381938.8274364124,404425.5278599289,538375.8881972157,537700.5559875021,473395.5479691975,391314.4631149232,805671.4476014324,974508.4918752207,5104.424785719085,4414.663336831528,28.745946236184555,1364702.4456018182,2199893.6213997686,8608292.560671316,2088174.210495809,12873462.560790027,404424.9641424847
ep_12,1026.4905399877266,510.3914562871432,519.8749547229854,547.3413965045957,590.0308856763271,644.8947564206245,718.1191471310816,793.511969528395,864.5633362942095,944.3757746547687,1028.4548870140543,0.0,299.7282794747006,578.3532857072479,880.5073923240833,1331.840219558214,1692.400763457671,2932.7925672311003,4299.650362036172,8227.49935045086,8237.489522588441,515.9210532631186,528.1022589771777,564.5337880999515,622.6986895745113,720.176299635133,701.7376191115407,817.6807214719593,1048.2726684444208,1981.8527979130884,2971.63854626317,601.5452536681013,615.8044271591522,557.4459514057386,597.3855002323572,641.9260243634659,711.8105757741131,747.6497540215153,825.7153508893549,979.0010742555605,1064.9660207085387,590.1521163833345,645.5407128660271,1028.5713999884565,881.9539210561853,1692.4591601352106,8010.887899637505,622.8798603361731,1974.1893216885676,580.6289802197363
ep_13,1055.3153715381231,282.1877014563543,264.8022552018118,283.0461119903434,330.6260733439356,396.8592898084506,487.72197906733186,598.913952694428,676.0183698192335,762.7801126860886,853.3033456089964,133.2868687863368,0.0,132.14474321820902,268.35491518464625,447.12862921267686,599.2949719221378,998.846050574103,1440.4881579926198,2675.7508467633825,2702.7622304416814,349.71552417551015,344.1247615749192,385.0316724228526,465.30178878366274,826.2852991536703,732.7610083792202,898.0873541590423,1122.3194847683862,2514.7546763963214,3924.438728075739,608.3224414699578,599.3394087225703,399.26398245051166,432.0529501408201,510.1395567608165,573.575134945754,581.3731951781062,671.2654310582644,927.327514238742,1028.9259573006407,330.84237152240235,397.90810624568803,853.4437707773308,273.0637497596147,599.4598634976584,2653.386774493521,465.7433290999203,2503.2800473970465,408.571081341464
ep_14,657.7209197816165,348.17884533442873,304.55292097902634,289.690922888798,307.94070714542625,351.72631118589493,417.0614981069324,456.8351896992275,543.9131992825677,635.8461455840442,730.2420585556247,206.53811951815737,104.82274758391007,0.0,106.0235165849493,217.59668455113479,327.4114668387149,496.13959729642784,676.5680305340658,1099.6623149602551,1155.6249441019809,253.34994935999117,187.38682399269027,172.1603894587847,222.20659301368116,347.8223930989383,392.7015649792088,525.1970362032706,701.6589965237495,1485.1213330197452,2293.321715673631,311.23832456959497,261.0053571365429,249.4274242848228,267.16202564532256,276.66720239686185,354.50964670962,428.14041501003896,521.578883948863,637.1196749732663,732.8307285293987,308.29649255568205,351.83724706634285,730.4438030581996,107.6413869601726,327.20220133605994,1150.3897164187097,222.54616269549678,1478.703254155153,245.4691747262771
ep_15,792.2131664593453,372.800336368868,301.64045599749807,248.99587080157244,231.21182725492642,249.2248888784715,302.2348636189438,423.23365448526346,494.4904712590785,575.0107772846113,662.0162468246841,324.63788469972474,217.88864256141053,110.88349763386688,0.0,125.12366437288668,242.49068754695006,483.3640517697416,712.5209259103956,1315.045753488258,1355.391119090808,419.8342631087348,350.865967297275,308.4879342075528,309.4140730506726,593.549638852481,502.34422654724307,610.2490033733451,764.3667749508686,1766.2744666745243,2798.798626568557,568.9986455020012,524.6989338724113,372.9472219938146,358.9935893786211,374.80730707383805,412.8757271842546,419.8811216434774,502.112061335291,696.4885464140845,786.1407765241843,232.07035331380715,249.20833666685095,662.3693479131292,11.204340751184152,241.96337843615535,1346.8985711741273,309.5306109756939,1757.971803935533,343.88556327023883
ep_16,747.1660747737814,371.3849149438699,311.00093392598166,259.4025785777873,225.00587471954165,209.2388466743409,224.39358100134385,344.87055624902837,370.90562446584437,418.3075228782483,480.4571838778177,336.6892141574611,256.2530984461716,176.27352174283996,99.47211022719145,0.0,103.85678797530501,301.899728971977,435.40014089573293,818.0636881367484,850.8985684781392,452.96666259794387,400.22316607582206,358.76607061389467,334.08306940983147,649.1579539857498,519.3454749143592,544.5532037624333,559.6123418123532,1035.6470650604285,1622.6074492458883,615.3529472548458,580.6768144780997,533.001010993902,509.77295354459187,409.72931122732723,425.9216471159905,365.995928426224,407.9665423088876,629.7921896966803,696.0240260820357,225.9211130404468,208.4832009175668,481.19278849477195,99.57172956133651,92.78316176761454,853.4231802278715,334.10111053403597,1031.0639809076272,469.3009860124778
ep_17,4088.6183191360806,716.2666588230857,678.2291407741068,647.2483549937668,623.9747613511906,608.860684532154,603.4276287076467,743.197075283682,754.6351734016002,774.0071776741695,800.303015165045,594.2964683190968,490.24966580163675,385.3104066758315,278.25656120235186,139.2867545594231,0.0,541.3809242986356,837.3796740549994,1844.1770115394474,1855.5893836367552,828.9307254892892,756.8964236339796,695.2151883622495,657.0572394987712,3871.69559305468,2674.439168673028,2700.3984556887917,2127.2592875331297,2991.3957981936583,4933.278651378073,2892.8769565391453,2876.1026914498257,698.3471413041412,671.1202291093435,1637.7623220965268,1638.9211339440544,530.5673525977106,569.4056827861699,3065.377399550928,3334.2001553220425,624.2086055437372,608.5979114681307,800.5770521000431,279.10921504915706,11.548433582067055,1863.6381337192772,656.6254302749833,2975.4732221516824,663.6642078595423
ep_18,2933.6367454665838,4255.426288875192,4242.111268504174,4219.967669646137,4203.268477939103,3983.5342683174613,3123.126254595481,1001.6205487879132,379.7815887784539,344.79998748003914,532.2367026473568,4370.784181676744,4352.505716987552,4297.790328987657,4303.164725922192,3572.6834221525714,2661.3306636326747,0.0,149.21258136323993,1290.402388093751,1383.734454059006,2026.2919964274397,1997.536495165252,1982.4398069441856,1962.0934864193032,2725.6664791488424,2653.5224027709796,2450.2552508658773,2323.4632496240815,1984.2780288481265,2066.538877615927,2423.2504383121745,2396.6218254843907,4518.150892384219,4489.819826368951,2276.973544038649,2474.1767916385415,2075.2766045335266,2087.7983784706657,2411.8421418437433,2477.5887796116667,4190.0483303951305,3626.9901872577107,589.184115770047,4263.987212567715,3140.157137683536,2038.5590311654662,1963.782050628069,1988.3296675407307,4123.439932568087
ep_19,5630.427601216423,2227.3103341863007,2197.066798423847,2174.431152919384,2150.3635956810504,2096.994914087063,1811.2746904674575,663.0079349785577,498.30439212285114,528.087724713868,589.0104907226685,2309.0179351329507,2261.4984714435295,2229.8729040925277,2232.7757301726497,1939.2014301799693,1656.927048686833,192.03991394146001,0.0,775.5392744974,863.4253293483416,1314.9492613253033,1257.3872679863612,1208.6394501857344,1161.598047071995,5369.907023875915,3946.6952135641372,3916.2801839172284,3069.3418487844506,1229.0528873238354,1574.4835826240121,4158.924242055102,4133.85655832047,2503.8761183499114,2476.3527794303136,2665.1941510675388,2685.549340348688,1192.562512981981,1191.3258525929396,4348.54843633318,4676.5072374441515,2155.8018112291684,1982.0573513203744,629.1420390488081,2223.3706842679794,1782.762332950011,1169.1022277998984,1164.3583157021333,1228.9182008534317,2237.605779937077
ep_20,1836.1551416991997,5150.046161051312,5146.359582428651,5137.038419043187,5122.65507110379,4966.899159511259,4302.210967345216,1104.8010737581103,1093.5041912167314,1317.100848234385,1332.3040427069084,5252.8852627818715,5246.5235841814065,5210.583097895517,5226.342995732893,4611.193990305184,3846.1544947637976,1217.2458361266438,1197.5861441193902,0.0,415.29442814210614,763.1971047967594,737.4434232013735,726.3887711476717,700.6161926952791,1695.1730519573578,1500.8534991764368,1346.209464173217,1161.61375062305,646.153988083909,658.5683187121435,1373.2021845527468,1357.6920341387454,3687.2678913583404,3684.5475152137687,1099.4962107459266,1259.084424059121,782.1034211020601,781.6525582192675,1378.0560285561353,1456.7712322476254,5113.728036591609,4675.34145010264,1354.1021956005459,5193.397839185458,4241.151589863153,824.9083428887006,705.9130494345847,652.1724558581986,3154.3787383381346
ep_21,2009.8026195766054,6232.785552325137,6229.335012925229,6232.847102040205,6177.392856159153,5997.5709744606675,5098.886963055458,1002.8758412765817,1346.518631568856,1732.8308271352967,1563.859089147843,6352.368885692133,6346.71206741078,6305.417351413261,6352.407356705317,5544.992036700075,4584.82207596542,1574.8907142559642,1519.1995355808212,495.45699926401016,0.0,1046.5520976945456,1025.4665992264272,1049.416068685736,1004.3702008922976,1853.294407980708,1709.3008562082578,1494.4561464554517,1328.6923004115156,895.4351942060479,896.6605217269646,1548.704527041596,1533.3253416251418,3647.366712118124,3623.075914709088,1330.4061049223997,1501.4798626529819,1016.270147917612,1013.438426993481,1515.2041566312441,1596.5737218371728,6155.678891764301,5628.684296690664,1551.3115596767789,6317.686258045316,5091.173780478642,775.520397275791,1023.8743835175322,861.5820583406307,3160.7854274029187
ep_22,9328.859371723673,28099.55611559365,28115.832050463043,28172.61204555774,28275.429339965096,28290.999469231487,27912.784598299284,13452.195025009873,14146.043046149158,14949.54527285598,15685.803396991923,25637.11173360109,32668.860344097913,40320.03594927778,49313.91093199106,63190.44707793012,74506.48220025604,115756.35362309983,162864.60953265367,298434.66513614194,298461.65258914436,0.0,1486.5332004203249,3153.593092344615,4946.234295750964,8668.745902400944,11903.552755285415,18154.368950300035,30783.410837369276,39345.92352572674,62344.50607524654,4401.907403366561,4213.289945985262,8285.211168678468,8556.522666419396,5361.9652232703365,6151.657176754766,6314.369375329309,7123.665573009495,9429.191426950703,10047.93582200185,28267.820253749123,28040.722296404594,15695.767731915072,49295.84847894838,74615.78006865385,290527.39474648074,4960.085447124932,39149.663514973676,7457.003255245051
ep_23,7861.007816949768,21642.10597465973,21618.409868278366,21671.58887898319,21808.571403596383,21969.227733185475,21532.129049047042,10721.342602583843,11765.70596222562,12930.274514305278,14006.264351795902,20619.63910085193,22795.355413024692,25692.84941854629,29506.15243960395,35153.822884573645,40071.952546151515,58381.68209565947,81961.77280391681,149812.82603785634,149860.67192429665,1074.1898044212512,0.0,1147.4862543045708,2288.3303808148507,5189.280799158367,6647.408508757025,9570.334985118114,15712.513210531775,17730.36354355883,27653.62214093632,3825.430882506883,3288.33369869559,8063.423451395411,8292.365169563313,4207.72058340163,5001.679910075471,5043.040532437851,6022.558835783916,7545.096771162965,8438.54934223913,21798.705103851284,21645.979375592862,14017.422643893267,29475.954567074423,40274.80758808999,145864.2146906215,2301.220072832266,17631.20071309612,7152.351886839263
ep_24,22962.951571508336,28437.87181971064,28379.636423042648,28362.712994852656,28417.470822363186,28139.45775593409,26412.780903615487,12146.489242222578,13383.176392629892,14641.125226983182,15575.77627501589,34729.77688209706,46040.878725070295,57736.10534358913,71280.43159179827,92189.64959537501,109035.45464394665,171595.80143006353,241689.23626237008,443479.2983234808,443493.74154401803,2712.6364202092063,1429.9482752670506,0.0,1504.3373253390841,22568.062872961833,20752.80924787199,27101.011731572435,42206.16136857271,28028.745910636433,45529.073507791705,16747.526612389378,16519.89144183955,11493.604500343188,11562.018059131004,11384.741895642936,11677.494105407282,6103.668746934289,6934.637651558133,18520.4029171745,20112.300667076513,28386.449309741507,27324.19497904317,15582.820819202547,71228.55006731738,109273.77804793332,431641.5949163368,1512.2177890393161,27869.586643181352,10313.297671188964
ep_25,6735.667329029414,24794.940626718617,24699.71281611636,24642.335035769796,24636.509692786924,24502.410669638404,23562.615548663372,10524.492938534337,11236.188945419988,12050.280829149895,12698.506485498247,21801.58180986294,23387.62260702313,25633.925265476104,28759.907529849424,33235.91556784315,37230.54855673594,53217.89840125629,74806.9728789849,136976.3073863486,137015.72479187936,3598.1459144091787,2469.279800274794,1266.1425103108802,0.0,4638.565672648731,5418.40662227191,8032.917118695201,13928.95787476675,19487.393707330502,32073.803950298003,5399.513314342636,4782.183104639556,8736.371836906685,8692.595334683181,3909.3856428507315,4373.896873671006,4261.347688482379,4988.09720232107,6618.279335649442,7042.596470155707,24620.44798235125,24056.603909689864,12708.763151229208,28706.04698660042,37564.37432066311,133354.4893679045,71.30188371552738,19379.86614220321,7541.703142283141
ep_26,25030.968574300252,159373.04983528733,159372.15681305353,159371.52630958817,159371.09862836538,159384.9441271585,159384.3737997677,159656.3398661729,159654.93821721218,159655.45620775328,159656.66235890595,151877.2084438932,154529.291708899,155006.46401246038,154076.63862858454,153830.8206615293,154861.19490779482,159144.69923749668,158472.98677585143,160529.70257645368,160530.8925971003,159297.73559643838,159500.8833533527,159625.96395920427,159666.70620674957,0.0,29894.93573608927,29804.81027929238,243920.30578412005,160079.3758372438,160897.82033463876,33322.61910345966,247752.76941980145,158133.7138335768,146582.15121810892,63002.34765118747,232539.76929243302,166129.80932635398,141963.82353230368,26428.148094588632,260446.80663553218,159371.0853712441,159384.5970758822,159656.66839077242,154077.11742062433,154861.79736602088,161340.40013079325,159564.16867802988,160221.42306037142,146575.19049823642
ep_27,17398.01303044895,74346.12619517476,74343.65635359679,74341.84501251475,74340.749229414,74278.99742182871,74277.30519384803,71494.29821994378,71495.67652726221,71498.06400900093,71501.18207999886,66313.98228045681,67622.03516745656,67826.43349834574,67421.87767055814,67457.70461281796,68167.76421232635,71616.81174952222,73638.20528894613,85857.83576673402,85859.5044233262,70232.559391779,70248.324832717,70243.95230283077,70230.56429401359,17365.6376244953,0.0,4664.608044026739,113161.36221694853,80930.40593457605,97396.76208046816,8193.618191364189,115426.8162840802,68830.43374474377,62948.01450924197,19563.749170600877,106796.01965316849,73072.45015261002,60929.917355571,7758.6842405341295,122246.23981482645,74340.75398740481,74278.14309098675,71501.19255374283,67421.66615704351,68168.60661232124,85625.19407392744,70179.00123537616,80880.79246740107,62947.563717635385
ep_28,7091.426866058885,32510.875380217047,32360.275916138275,32241.82198617154,32140.58178117955,31987.801250550114,31941.745700729047,25070.748353903615,25077.608066311215,25138.182012838726,25226.239691876104,23633.894733887275,23785.147335813825,23754.303430502197,23727.36575401128,23930.59467710486,24462.030018441477,26428.84246051282,30416.277570015085,45944.92422414076,46001.77056828574,23388.192059751455,23158.73878104478,22958.042566014046,22781.60413565386,6592.494229962786,1888.396071949912,0.0,34571.69118852802,25083.381862087725,29731.46672709022,7074.1627019585085,35766.42920906022,22704.37560860821,20884.358706367315,7399.262901194053,32898.82465569929,23212.53549094784,19705.635248366823,5020.125522986467,37621.80294989917,32144.414495844478,31986.188627975847,25234.019596516806,23739.706580543283,24465.6932543442,45124.985586887306,22767.572729607604,25070.63145921715,20687.89878683983
ep_29,80775.39348051029,112961.01069800157,112910.20975887346,112868.90895816035,112832.76323452618,112383.04826800266,112362.93854662163,91613.38259096572,91607.01650439951,91615.55143473975,91631.8650117904,77063.34354422172,73230.51055484245,69161.11745102787,65362.60132039361,60329.05767618512,55341.125491899555,45078.2936408716,47085.965648069694,97200.92616197793,97218.70351445854,72641.75310556692,67493.76908525608,61512.4960271766,54963.62205488292,75697.79214979593,66081.87738482699,54796.42008173084,0.0,124030.10804665291,234639.17158335008,87571.50407892615,74484.61668322972,77280.44478589305,77700.64648274524,82601.1210829336,71101.83944428996,75508.64273181937,78578.2855259797,82535.68414056284,65165.427141802036,112833.8550488576,112382.58927479814,91634.00712368956,65367.082191837064,55342.7448226297,95058.48868952697,54926.14497408352,123101.2620902483,77648.07261918907
ep_30,7414.2882579093475,41023.64678872195,40860.38513227517,40712.85358144755,40585.0777069846,40165.12190696759,39659.41288568024,17895.40511097757,17959.171430339626,18059.164466075345,18087.89269903937,19916.31812040843,19372.621915318578,19307.151691885236,19415.049205945827,18585.037694894694,17948.962979574408,13664.249040835166,18262.20786496336,32000.626697804862,32016.450042851426,7744.786033952329,6819.373651504988,5900.49048871151,4979.468338669055,7720.834059823266,5932.480036116094,5548.466758960545,5227.924675235809,0.0,1433.927189968615,9415.302257393689,8468.814620834084,8230.722332357602,7538.498302504615,5366.752451751247,4874.799074054318,3586.8502885569574,2275.9004774701375,7962.032119772322,6080.336685981974,40575.96011458316,39981.514461367566,18086.333482555005,19359.189456135853,18418.065895155327,31069.081803801262,4980.79695570978,143.13309150962766,7136.454178509198
ep_31,10528.927059127878,26122.296669645722,25831.86202235666,25562.599964232388,25321.757394411266,25218.722740441634,24304.09574938929,9229.328220671405,9189.137144752078,9285.282507450542,9229.557038973673,25480.811283025763,24804.059847423738,24621.465596874204,24868.597348516778,23760.01655568647,22892.954591429272,12099.170605650359,14733.131390364493,22814.156928227512,22796.757260592596,8751.878559535115,7833.5220992454915,6920.263242105468,6011.484609694916,11098.488832128372,8461.144905684383,8036.93671645352,6475.141077416681,1252.7430743225907,0.0,11563.14766424903,10866.729081083,9649.947964040357,9044.342924603343,7123.695509610561,6619.530714917679,4037.817141844731,3222.174012499369,8585.882215313884,8898.973364689198,25305.801107825977,24899.912936107783,9225.306977037,24820.317960168788,23294.14003726402,21955.734312193657,6011.857819537825,1259.385644641253,8346.191090229877
ep_32,8368.523100123199,33451.17507282633,33465.55305053627,33501.46469470171,33563.70776025979,33867.766396138315,33503.18961856957,14082.219108299638,14576.552403819482,15166.869188497312,15682.180499740027,30069.771051696032,30016.944095292303,30882.72383660939,32652.878246789434,33838.57691914361,35408.56126840364,35797.83912655652,49584.88355478327,88964.49174226183,89054.98022166353,2559.7044832150514,3892.5424396441267,5726.013173929642,7807.441581778964,6912.423644866054,9221.001570607787,14226.553720848526,21697.895997739903,51703.07884226579,81096.14818765568,0.0,1630.5620410452134,7794.462667747235,8098.19957843566,3951.852500418594,4984.422468627924,5755.443973287452,6844.2041274670755,8099.699897181688,9106.277221122575,33557.29780770546,33658.98181168619,15692.147135161887,32625.593077379363,35637.97071235884,86886.75520327898,7826.016417851031,51455.6039051895,6926.301597531103
ep_33,10564.990791409313,15617.38299837939,15591.703166885425,15612.799605869779,15690.89675931236,15697.72869986757,14837.827301295067,8039.403167420941,8782.782999403575,9646.273200014786,10359.522132109048,22722.157147606995,31051.802979665772,39750.97832365446,49797.701707712,65189.868693235345,77963.04343431498,123654.97809460855,174846.77603848692,321232.63401189545,321254.9506208006,6402.912763136905,10967.419016643216,16588.047074674596,22954.923044601557,18364.994416685666,26072.430632739226,42998.12922931834,68151.31239727602,165412.5442985369,260814.4063430144,2215.9546652043423,0.0,7645.208191662067,7870.82666776146,4605.710496887369,4982.130583498194,5314.603384335382,6025.551370950617,9330.701027145024,11468.864300728541,15677.180825974712,15242.051773651468,10374.603379927363,49779.814796977225,78067.50211795903,313405.8442406199,23007.77504821071,164612.85278254148,6659.033701801738
