,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,879981.2988822166,6703.1245055263125,5996.37237520889,5295.181635088213,4598.491777196532,3910.377978640999,3170.4803594515747,2213.1284514629997,1460.8177300995376,739.9362469777865,0.0,500288.47851555253,744376.5472791528,995663.1470523042,1264321.8747498202,1650269.7871548207,2032470.24892857,3227497.004652451,4520709.152392083,8092241.854956328,8092241.854454177,755637.5406675165,1090705.3494740014,1490233.095241218,1939815.7646200792,1547576.2413716577,2033889.8173355819,3173121.605399901,4760820.463839858,12038478.99081491,18806900.487021483,320521.46872138773,320802.3157556776,355788.3333662267,376397.01303671126,501206.4956875464,500569.13424172637,441485.27776230907,364733.5098186967,750190.477337051,907696.865915212,4596.997901817638,3881.286514706487,27.230327750953634,1264321.867741229,2032470.300682,8041953.07093178,1943464.2968055508,11985741.930398239,376396.4304494224
ep_12,907.3890726124417,306.7695054209196,320.66551714535285,357.82330773098425,411.6736755512781,474.522014964003,550.5848934588566,639.9296043198333,712.3971113322195,793.085333968924,876.8916972729108,0.0,180.89141988667015,347.23171566515117,530.4971218576534,796.0222394637187,1019.6344850164845,1727.5568826464626,2486.5612073768993,4691.574781978651,4706.325949449687,325.60157304728705,348.25431935973694,402.9054035958514,481.5768427984106,653.0134551684683,651.3394914518135,794.4930186375543,1012.4545952242519,2069.77832866867,3163.8009084320133,458.1526039027887,470.4507139321553,407.54307938153835,453.1006327409689,511.6215839903311,582.221603873698,615.4058186377117,695.9901270829312,858.1298251209292,946.8835937726083,411.85253945697946,476.84395998743014,877.0147258656764,533.5996738549134,1016.5947610085539,4625.252125134047,481.8741824103341,2061.6524012762397,431.6844366083557
ep_13,1052.6883437697202,278.8851767118398,265.118201278167,281.62462561136954,323.3968116297368,380.0912126274835,454.2254543225344,562.7122638922352,631.3217924618035,709.919731600026,792.4055735942487,125.74394214373592,0.0,124.0313107760516,252.71495695542697,424.0461453706149,577.1021641546022,979.193169182317,1414.6460172889517,2644.407867395768,2667.4643988247667,319.58195897769843,318.70184437876225,368.6424992212999,460.132336450705,861.7483443672093,747.6034471406625,934.6033205758979,1197.0889976775538,2823.6518169350547,4443.665085587568,627.9766549270388,620.7046831547831,374.32576695735514,403.5145665326615,492.79175851910605,548.9536714136187,532.6039072080014,615.7939174232481,904.1529648280391,1001.9479482152119,323.6244689258575,382.9860955800188,792.5417173261679,259.16455218219807,571.7143805670208,2637.0526410939033,460.67882072083916,2811.2589141753647,379.3089437696517
ep_14,619.1791294157316,399.25201438294226,368.9346447346069,359.8771512606526,373.74478997219563,405.97844293561866,455.8963686332868,446.47489084922864,523.0337330511942,605.1124009169182,690.1599738699284,191.0339596715057,99.32723986635804,0.0,98.71954812444638,202.7655042275819,304.8576579407305,473.2656371986093,649.2062795105655,1078.6332075374912,1126.9018652388245,241.1354058297761,183.94088199629985,173.36729769062217,219.8228724060409,345.4728066041541,377.92383017715457,503.07778411467274,673.663226499591,1460.5946237106934,2267.012843434136,303.72471755239,261.8571304891992,250.22984272561493,265.6221696654692,267.6298414340824,336.7905329831208,399.36414026738873,484.70117463416506,595.4576768460145,683.3903953708926,374.0370258293059,406.0784880254068,690.3676133662982,100.4881338837251,304.4120230718315,1122.7799252243892,220.19358205074062,1454.5421056215405,243.35957176555922
ep_15,774.8251414138676,345.9070408750596,282.45584365737176,236.36086732550962,222.14025886302537,237.50510903627273,284.616048273779,403.9198469001083,466.9104326617587,539.0233390967261,617.7229331404377,299.4215203198095,200.68773900691818,102.67711963908258,0.0,116.69473103296576,225.2949205234789,464.29282430500143,680.1794853693328,1266.736144559847,1302.1746299649462,407.9534562051746,349.65482621117377,314.6630470577187,315.1984936293772,599.6030094320523,499.9862369666544,588.8576191570627,709.9434890218967,1585.2348335639647,2502.284203549322,559.0216997636007,521.4984888874542,372.73527283069035,361.5215373307128,376.5965381430354,409.228833510519,405.7010901943805,479.07291792270587,673.7480472832311,755.8024869495814,223.03255646307724,237.4850229588951,618.0929404676036,11.49383512558078,224.44783529335487,1295.7305624913824,315.2729659890091,1578.4057399010376,346.26621707984293
ep_16,795.7724284295758,351.2892310695602,299.41268429971825,255.9837544768843,228.64683397910704,216.10127573270805,227.36019982031627,353.1525044642342,369.28852867619634,407.04611360497233,460.8980984006344,315.58502943117037,241.06387533658008,167.5641722333214,96.88124814111569,0.0,104.39574963225265,311.00589240957265,449.4569569790411,867.2745267063348,893.3831484884621,447.0335787186882,402.217415916128,367.9092870063583,348.6660953230346,708.961860090947,558.4899453363599,579.5471721974633,579.9109708577366,1072.8064720557068,1686.992386867014,640.0798662856281,612.9289043206319,557.5347368246594,537.3416809582047,434.390631280927,449.91605966716264,374.2447416964568,409.2935684950997,658.8896992468784,721.9526359692949,229.6290643210288,215.38267040357226,461.74347267370166,96.34531629203292,90.49804665304765,897.5107889464814,348.72853327284616,1068.3270017620366,493.5467253604131
ep_17,2601.3336051085453,570.4965991192605,530.991629046084,498.42145939554854,473.646231393451,457.3315788983543,451.33126867798035,550.4764409649524,562.960386854384,584.4386382995713,613.3404229272525,478.8830596564442,392.8416942598101,306.54899628667556,220.59932873942975,109.06664491924742,0.0,403.7290351354206,623.906612773363,1366.0574080072658,1378.9931795369378,641.475683462109,579.1822433254667,525.4031335952765,490.4869347170114,2457.770764740821,1704.7336824960012,1726.2939736400551,1398.4671830806033,2195.477062968964,3616.3831121274275,1866.382876105736,1851.0895631507635,568.8453218356383,543.7096371420649,1070.64510428821,1071.0656777101854,437.944495051026,473.16856400597067,1958.8956636033004,2130.719125118454,474.04157053268636,456.9840672230026,613.7923303069156,222.00293678777183,11.574108719720464,1385.164397908538,490.30426017096937,2184.638395680097,532.8210534312068
ep_18,2878.379962530524,4116.971184527896,4102.915948779359,4080.9717150393126,4065.088863811848,3879.014785880483,3095.871500447608,991.4147796062938,379.77537803532954,345.3386479390723,535.2995413911207,4261.83313089223,4240.626685049978,4189.089452918561,4198.283234448257,3490.579653936376,2659.1242285270887,0.0,149.69330058077506,1263.667011777461,1358.5964889780605,1992.8674002212672,1962.9456793752995,1946.1790822291096,1925.264820405655,2660.846540398672,2582.755407022848,2375.059227034494,2248.6365420238453,1944.8819857702717,2023.547377737137,2375.393928434501,2347.9138304582084,4375.417437682521,4341.926953415938,2216.123260083496,2405.4825761719694,2007.20254945126,2025.5234382952606,2357.307000154686,2422.559513715032,4053.1956119998463,3534.013368880052,591.5988605781314,4161.046232532974,3089.2648825636825,1995.6682592320142,1927.0733688005516,1948.9716248283617,3993.9049382404005
ep_19,6475.068897700743,2287.401431410381,2257.3272081212667,2234.8330480396053,2210.918746615284,2175.373807406925,1901.3882352439757,653.9356506848047,472.43075063872584,503.5513578350366,568.3498638559624,2388.3598632288695,2345.0066663465277,2316.8216840338455,2319.763997774308,2018.3148594032245,1752.4885853577957,185.7138567146604,0.0,790.0647735452708,876.7069157523782,1345.642358360857,1288.5867837550827,1240.2391311567405,1194.1450281883492,6175.179863369051,4515.162896180858,4487.276870045552,3498.1515654504547,1253.397167784091,1580.5091976685785,4752.927168416117,4730.378665360676,2583.0735289098693,2553.987104956175,3009.3992544728058,3030.870772523257,1238.8962084467678,1236.8250583804243,4989.23751510638,5371.337527530707,2216.0693581835903,2057.3565049928798,609.4046087635056,2309.285648300974,1868.1660524116387,1201.1441483945619,1197.005727896886,1253.54494064089,2316.834779371608
ep_20,1963.7167842401482,5919.853286622866,5916.6116736998865,5907.201851322281,5891.916859866271,5745.008669844748,4998.526143879966,1208.6057007235904,1253.219978466667,1518.16401721805,1535.442714814275,6055.091027469961,6050.098981039436,6010.244346040441,6027.600576328999,5337.655957601308,4536.371739335695,1409.145277013937,1388.6474727734894,0.0,468.80997666558204,847.197600099319,823.7977953100393,816.6724675404427,792.278403510696,1784.4023294332346,1615.9376539746374,1421.6176293220542,1237.6113275365865,742.8181894541982,752.9143704685156,1445.7651769749891,1431.4353226627818,4120.7794195238885,4119.407906089738,1191.7105917581102,1381.0679267031865,873.2609586802419,871.8745150741153,1453.5302475501271,1532.3274767153814,5881.680798682003,5419.073751591946,1559.0524730579427,5991.172322785308,4935.9563095670965,945.3107240565527,797.8560560576794,749.6248824695144,3530.6321305036136
ep_21,2172.9612082357417,7152.862832100921,7149.822877371838,7154.103390626303,7092.688719971148,6915.265006550478,5944.931129272324,1097.0234702060725,1532.8834049792847,1988.167154082855,1800.4863721203828,7309.582663924678,7305.098135609958,7258.09830192377,7310.137204789176,6389.246888753607,5338.294090607962,1811.5373802542802,1749.1045718187597,558.6683501802644,0.0,1168.3748330974504,1149.2991365505432,1180.9439752880037,1133.9072671870797,1976.9258217558042,1866.6425907659225,1599.4899677198034,1436.642958984802,1022.7632787041758,1022.1314641981817,1654.5672920600634,1640.50381916192,4139.082606298839,4106.6357191240095,1464.3490587788738,1667.4677443046678,1140.1562063121773,1136.8493143726034,1619.8740789792346,1702.771199033202,7067.534145053879,6491.422369092287,1785.9725580840961,7270.839422772393,5891.742207867668,893.8937254024282,1155.8850437353117,985.0471917426971,3596.810829434952
ep_22,7920.550786531142,41182.26456736802,41187.969290106914,41207.17777291117,41245.03725444837,41293.17292975341,40857.23925886185,18810.465389115732,19167.722341521192,19610.69553373211,19961.477472069557,27003.35094953408,33454.02419996645,40375.03317179562,48855.26691912037,62185.40734419273,73446.00994385134,114683.57646225758,160176.54594008665,293226.7701611391,293241.2563697752,0.0,1254.294960558026,2698.0086974353326,4262.160528584467,8199.598439733254,11279.901900402034,17318.481397314375,29813.56045220293,36456.12977435765,58021.21213689937,4702.159590564428,4181.16146988248,9561.701298797705,9658.24953533812,4659.895736454958,5219.603494376526,5188.562464071683,5245.865606005658,9070.047011087561,7978.181206566304,41237.72315685501,41057.27501411024,19971.56875746297,48830.75080796297,73590.70800173788,288050.72878881084,4276.583542035435,36284.17129478918,8325.14690959616
ep_23,6219.330727683792,24841.053996123166,24830.925747095742,24857.759842287993,24929.984803909327,25047.140337488832,24361.200666953388,11047.935109526574,11789.561650849462,12659.547396443439,13377.652085575884,21888.069375658986,23946.92822735731,26549.078624675374,30144.19479162433,35469.96460214837,40280.59046829379,58642.36346832924,81735.337567334,149291.6070699328,149317.26043997944,804.8620855638186,0.0,891.1903689294977,1768.2208557845004,4777.357261946979,6089.501182228182,8888.884069795407,15055.344909710293,15935.436552813528,25240.602785825755,3621.925338339858,3159.66364736996,9137.374933364315,9261.915868043507,3543.483674916989,4096.144279687114,3767.790685446165,4351.489157617942,6058.261505107286,6369.447857781058,24917.882240746963,24656.296154605643,13392.705144549524,30104.444827405,40543.82685439467,146659.5636617407,1782.5444231573629,15848.18347323543,7861.89369848102
ep_24,30743.800555839007,32602.463868321884,32570.545363912483,32554.962407827497,32598.988399889105,32298.250536175565,29742.613503799777,12307.968392672165,13898.586798953207,15369.05962584014,16240.283476198434,39993.59914321714,50463.23017180943,61072.29238605543,74152.9148169434,94585.97785401382,111760.70042828028,176360.05348977103,246508.75282276346,451739.9159186079,451747.80435475224,2158.859479608515,1158.9585819019528,0.0,1212.6284344726992,30109.532471295224,25437.246557585837,30914.581395430363,44265.359255678115,24252.586254950147,39545.90199918954,22584.307409385336,22418.294161279515,13931.960114766085,13974.170533272303,14839.116995878416,15029.524602257183,5969.745195741306,6536.48152943419,24188.264353373426,26165.693849560976,32551.76078890828,31079.773907489503,16245.990865399724,74066.13482788346,112139.17934359713,443718.71146170294,1220.3968746280316,24113.24785180631,12498.800771073473
ep_25,5836.300531198391,28595.843043020435,28556.38194069611,28523.608145216516,28514.10329895329,28415.123972982212,27213.09931537983,11457.514024381739,12037.771071424746,12679.346169228433,13027.901171302252,23977.36273288172,25477.72621178338,27462.877493157066,30361.35259716873,34324.677959085275,38044.16480056103,53743.38729129097,74925.54968397068,136948.48444337668,136970.35318770158,2780.067176293949,1926.138227943462,998.3691116668678,0.0,4654.085621770825,5346.137466868288,7759.941001619362,13524.788370232134,17206.22261954319,28486.448375984313,4778.39268416894,4345.489256368624,9865.281289929868,9843.060902524558,3586.8914896358533,3959.0881304550435,3615.2923389784837,3920.780632175573,5891.934226199962,5667.6216260643705,28493.20029387596,27850.437229420688,13039.99137536493,30286.84647899891,38500.06079695331,134522.89339384966,74.35955610080359,17117.338434313286,8445.996399194972
ep_26,20296.224814923164,133201.35947752604,133199.77551736022,133198.61396398226,133197.98410001598,133137.75816553336,133137.08279178498,129513.86998190927,129514.30424332354,129515.99486986469,129518.19250466042,122988.41863999615,124502.9315242777,123812.7064809028,124601.05370393327,123396.03927184324,124678.09501208908,128166.74850216914,127834.14797871208,129582.43162729849,129584.6252245119,128208.83292007743,128364.68149691091,128437.36882950173,128507.09875335259,0.0,24371.291880944184,24334.21464172317,194674.55048860828,129131.83052051305,130259.30482362582,27063.138456934175,197632.60289556964,126969.5157937347,117731.99787403944,51096.549567385766,185654.42863022568,133356.66918796633,114172.9073191136,22430.549511507288,207676.72594839378,133197.99157833448,133137.3359221111,129518.21762698221,124601.04659260163,124678.5051615963,130196.26754364875,128408.64267169588,129243.64634628272,117726.209577588
ep_27,20526.85603264977,87169.05805935893,87165.93577741057,87163.61100033579,87162.13124435856,87121.16834706733,87119.82543371714,85502.96183006193,85504.55818327439,85507.20263776442,85510.68367382669,80367.5956218527,81526.5267566629,80901.93353330667,81574.9264671031,80766.88236688313,81915.23922864678,85690.43023146612,87480.55527080833,98992.9218435614,98995.06275987865,84488.83133991585,84516.06137516795,84499.02498710614,84514.88730085442,20687.84517210275,0.0,5325.718732176349,136975.8139426328,96274.26191950326,114584.84433382038,9495.478593907283,139820.63830041018,83073.00850150143,75847.74952839848,23346.145885416,129302.85394446916,88121.43200210226,73299.7531335199,8741.40894268866,148048.38378885906,87162.13333220093,87120.4856392189,85510.69214113538,81574.7635431416,81915.83641203927,99060.96539959099,84438.98166077337,96237.19622444865,75847.36788075988
ep_28,6901.215979365479,32583.496072757884,32512.901080625306,32462.184549718717,32410.930603739907,32434.013995662383,32410.9266147704,24638.88508450416,24633.714140144362,24669.705591346785,24712.403888739354,23217.875850043216,23324.02675408645,23151.087611129915,23389.30650213852,23358.2444929474,23832.64747511304,24596.49831588021,27574.066296847104,39927.1633811585,39966.13106026308,22220.247320111434,22076.10580971345,21940.07890616815,21821.779825914473,6335.0857680284425,1877.1889523320965,0.0,33198.352177984656,25051.77014267635,31024.098035826344,5998.373242428745,34257.89752744191,21941.038591245506,20259.397479856238,7265.185940051906,31636.906405745376,22391.42417442651,19034.948791246647,5100.611829849273,36103.76928845745,32415.870945975606,32432.807902764358,24722.751390438378,23406.014907617984,23836.698123646383,39536.92028125861,21805.721434517804,25029.80323791476,20007.98994929746
ep_29,80012.00585911438,136762.8020028655,136743.23063008764,136728.5520499586,136713.9042612064,136648.10455249855,136640.41899952793,99590.1823355572,99586.26148244509,99592.72244649673,99601.05333414499,75985.82286306228,72364.5457748423,68322.70176396456,64885.74836315111,61170.86251095738,57864.72382496101,57639.441556250655,72521.81228493773,147460.48930094563,147468.21280100124,72707.5826966249,67656.62907291902,61803.19801493148,55356.74230622168,74654.74462287645,64899.15731757686,53263.46053882267,0.0,123507.2288290002,233460.57202760314,86765.58083271942,74901.74803430446,77320.21352393656,77712.49072873249,82042.39015839962,71485.1823904712,75545.41083801465,78609.5147265096,82025.27484717479,65826.66191972118,136715.0755583597,136647.81828619647,99603.62119734623,64891.77309837376,57866.39227655242,144809.315720079,55329.18933342811,122639.40081712001,77647.32893556428
ep_30,7638.689548571742,51003.53227418129,50941.595380011124,50881.632795659214,50828.159388626,50734.54595169565,50263.35856755634,22909.70139517673,23034.517019140818,23159.269504464773,23169.255896349303,20359.372183270494,19939.241239627834,20141.37392333298,20263.770209171686,19355.151438307174,18565.83304152152,14024.863452328625,18681.41468972432,32618.99084943597,32627.08855479544,5451.370556775584,4824.495415088175,4210.099451362785,3584.160377901711,7171.194788792169,5585.031830326531,5387.147846182425,5496.618119617693,0.0,1210.198620882061,7771.145981590563,6922.797521760146,7905.897940213843,7480.130307212632,4611.443996649337,4478.85755173001,3839.3251698456106,2086.3341145804397,9288.332591083305,5988.087564791954,50817.98290148622,50533.31944847526,23166.98155622924,20190.826079835526,19162.28038292413,31955.842664469234,3587.4528524101283,180.08034242887132,6982.033030189885
ep_31,10891.85429217772,25645.99195053627,25507.010261199972,25368.99476949329,25241.857945426396,25255.03596508363,24147.065536951803,8719.080537636748,8924.168392235571,9215.822002671248,9181.112237959544,25327.41664737894,24874.024552045714,24823.617230702857,25213.92816694537,24103.015221813293,23077.48340058042,12303.8378038096,15169.413096010905,23772.64848828384,23765.511320854628,6199.7408803165135,5582.55718401573,4971.7936616726,4365.490487022487,10904.61763348882,8266.95832721638,8022.064344693915,6527.037496540351,1030.629478551906,0.0,9998.561768532849,9612.96398752891,9282.302017928101,9010.739448202958,6369.296531131711,6179.920805168549,3442.1722897676764,2901.8037925754725,8795.95248270389,9200.001156815659,25218.5622409322,24792.129108031153,9173.736824235024,25145.885408581016,23624.691985882884,23126.056880292366,4365.916007068322,1038.1727663059344,8009.029840753142
ep_32,6333.245640216946,36404.321563154816,36411.52830063417,36423.98192466333,36447.52327089079,36817.71557815298,36288.643131818244,14818.13256647428,15126.69811535584,15522.122337611156,15780.636450318712,31616.468563631683,31588.81036057343,32395.020991999503,34238.780521399385,35409.73823710303,36841.63015273556,36735.93475706514,50585.09074892574,90857.33325165219,90904.0741869832,2563.8177723342887,3707.2580460364143,5310.273277668602,7143.295285621982,6137.254991577024,8205.678580192409,12951.890345464142,20152.880534009386,48160.293290586465,75727.53865579668,0.0,1584.4043635275082,8871.08903068134,9022.170089795938,2867.8323939332777,3669.4589469504376,4048.345929905642,4958.360885981515,6061.85716504676,6709.684239058229,36439.24622742227,36552.9462748426,15793.399334635276,34203.78941467507,37129.2558481272,89351.0393911707,7162.361862787852,47942.92867836041,7577.983907920888
ep_33,10460.815455562426,17580.387258720082,17571.815958483025,17574.638861840634,17600.95983831912,17544.540430513363,16382.280461547301,7983.523418538505,8500.576850826395,9147.705946382794,9544.232503242349,24715.328758611482,32969.891587831844,41345.35541562508,51470.321765572815,67247.44920803476,80733.82413798136,129236.13081505231,181606.44224177947,333553.9169698315,333565.3996590394,7266.300958759379,12577.51491121892,19024.519952745715,26309.57033408139,20754.862898427848,29411.20984887382,48652.004170784,76984.43625155053,189965.53015501637,299658.742836691,2214.392923669811,0.0,8826.225587839612,8965.43010663854,4436.321139363193,4460.435147503295,4223.2741030568095,4472.370072796494,8748.139282738457,11136.6633470594,17583.81358723714,16981.890351067486,9565.320164117778,51447.05182401104,80865.48267009376,328170.8795700054,26368.89411861387,189110.58582304284,7510.341135828666
