,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,952583.3383749495,17147.710983261844,16854.527575966586,16442.081336053896,16607.870451096478,16174.27677801851,15988.265196067889,2360.506476118475,1845.216070809094,2308.1904383431834,0.0,531882.3956583118,792566.5706033143,1068164.90603121,1364786.7453092234,1775846.1583967332,2199949.030962143,3452111.074006746,4853413.401815882,8664080.268279053,8664068.358048638,814629.8753011033,1173966.8395828179,1602726.041079786,2085264.2021502464,1664089.9129534669,2185135.976007736,3409759.4716837564,5113682.763162168,12934554.252823813,20202779.477524567,350679.7856269955,351039.24482808413,383724.73442283075,406125.9169183922,542613.0885056511,541945.183148339,477944.1765685481,396805.1160477285,808422.2736777124,976824.2777675412,16705.673425521018,16152.92468176214,434.08586362187606,1364785.5368937845,2199948.2927333745,8608490.529181201,2089296.613494445,12873629.069659451,406587.93513459567
ep_12,47091.47002064086,510.13004742576425,519.6183168287351,550.5596667262357,597.5653334702571,644.8805953073312,709.6727909857875,5371.794956588865,5884.360996201479,6304.712143067262,5552.461488560646,0.0,299.7282794747006,578.4783153973686,891.4891272896864,1328.5234185738263,1690.7279014302844,6746.969806154492,7315.443205397646,17766.697776000416,16552.64835013185,29840.57011440787,29840.78320379056,30159.454511625452,29921.57368235831,29799.021804715823,29804.803586700553,29119.136335417967,29126.52356093668,29428.095590896595,29481.11056645534,29842.17329404651,29842.464129361048,18745.83130204765,18799.730321724568,29797.23335539942,29805.042450087298,29117.253979609417,29119.363059639305,29430.59848572441,29645.33418851154,605.0281457381045,645.017041224732,5400.50891129931,898.8256782710477,1690.489407546669,27629.89322778308,30083.53142212536,29064.54953616195,20511.79007691623
ep_13,47092.10715618528,281.71461710199236,264.2980533331018,289.2204069752906,343.8916720251569,396.83627764153437,475.19794786450836,5346.514540575084,5859.627582661388,6280.0782720834295,5522.701850267994,133.2868687863368,0.0,132.69088686422413,302.44661783879826,437.1499906528908,594.5544179416228,6157.7611804536455,6091.282474894575,15972.584227232099,14609.546791145523,29838.1593126577,29838.094310314475,30156.628581949724,29918.711932926606,29801.77501443446,29805.55015179426,29121.505113130614,29129.282520932138,29468.781119632495,29592.337925759573,29842.310674820208,29842.128911097145,18741.79438964618,18795.203124345524,29794.685582881135,29802.06149901631,29113.458982925124,29115.39277491076,29428.924894450272,29644.06138080399,356.7018523334685,397.0579712318578,5369.907228810167,323.4326707149581,593.8758761277786,26575.875078973262,30080.688162909315,29105.274904350907,20507.64083153683
ep_14,46120.25889133345,348.62293568480015,305.06052616477496,292.52700784114586,328.0285947801901,352.42336494975115,417.3887651168594,5209.27885084223,5711.833376479413,6123.536097038846,5378.831171914671,207.47106730099043,106.64922580101349,0.0,158.48569430208954,216.329468776253,329.8537398984138,5956.994037713662,5821.213990603082,15451.480021976446,14098.238716106169,29219.2490947126,29218.751603787397,29530.318862631368,29296.38875278402,29175.350005193788,29182.024291037327,28509.20850731013,28513.0051578898,28791.206511063123,28814.569492594113,29219.808362764863,29219.316474867723,18344.9546763546,18396.803386728276,29174.588467522586,29181.535331321513,28507.58569225764,28509.14208317446,28811.881821712308,29021.71631255797,343.17306802147476,352.31996309690686,5228.728255570135,190.18446471818842,326.293134721281,25918.925183220428,29455.11679762918,28434.811329674605,20074.966572341367
ep_15,43366.12510087609,394.0601646913841,327.5519612126268,259.3832415874475,317.54835489865314,282.02233145289136,328.97805208773224,4805.783836920537,5277.939379318841,5664.910982402382,4963.078284735784,349.5983129942594,253.58368406381055,156.95661817536345,0.0,170.6299895297368,286.8212079087261,5511.746245641886,5392.248208898856,14480.63844705309,13207.518332030599,27435.922746858447,27434.954038418076,27728.172023497027,27507.395359811864,27396.84188624494,27400.782531091463,26766.962714150082,26770.919776153216,27051.919345659586,27111.042624756028,27438.610672220413,27437.727769155954,17187.745075524086,17236.066214329967,27392.97582745546,27399.288311201075,26763.299296814945,26764.71568346507,27052.133073037512,27250.192228849948,343.47930667762887,279.84356659744316,4821.757031030867,37.565039836680896,268.09281514572336,24336.47191886347,27656.98831801505,26716.06200728171,18817.395751645352
ep_16,13101.496164266853,371.45686842504705,311.08685435921274,260.0355336030777,225.9549785615571,208.85022954811848,223.87120034445732,5166.455992921314,5219.142288812985,5252.08269149321,5214.026851933991,336.4281606470849,255.91000529419588,175.68178045162006,103.42053458181195,0.0,108.19285521004686,5233.464522513079,5233.474397267412,7621.93756754369,7492.311969448412,10022.269989339065,10020.024726738207,10063.820483299725,10028.86095122075,10027.554980018804,10021.007384150165,9924.276280238733,9925.113977576777,9998.731689903663,10072.194538257689,10030.92100414895,10028.853499012426,8642.324403080189,8646.541984965019,10014.905438223357,10016.600147772702,9916.081610918993,9917.719404904774,9972.259172102238,10006.480963314603,227.62814246635295,208.04012006342163,5207.987925379392,107.62321392949349,95.26359066630674,9584.451890653561,10051.912460016647,9947.549177805593,8831.677814324512
ep_17,14001.198932009185,716.2348588403655,678.1955572485526,648.4105708617285,626.3272701091716,608.8638285473215,603.5382847389712,4136.918767331275,4233.593650813616,4301.396275317132,4146.095509019846,594.3469067276533,490.3108076504076,385.4748890072748,291.0238306779354,140.82491052511736,0.0,4239.756108510477,4237.278903583337,7202.3957976045895,6937.444115625465,10048.779910415127,10043.094330753464,10102.811084016608,10051.56035441584,10721.332589476126,10363.287950102636,10267.655548197534,10132.020070713499,10365.289171989616,11076.72679259282,10423.991012370341,10419.348263306463,7965.409503733127,7971.263466774368,10131.101181636812,10145.500221925902,9920.388115017868,9922.541079206192,10395.593688453951,10515.778199805593,628.9192464550695,608.6838540113905,4116.58330586049,298.9848605050943,27.135765672331818,9545.280079256105,10081.679937747142,10294.10351412495,8302.648082009035
ep_18,286689.5212395992,59626.48800115675,59625.53921321307,59338.91388300732,60087.03065957788,59578.193579630206,59475.695552430494,5442.925565166963,1831.313043203822,1154.4341121826276,4367.863647731615,59545.584187914465,59544.24529653242,59464.85203582101,58883.90250393419,59438.357881624535,59697.612186097394,0.0,1109.0027286903448,68814.07285464453,59371.62085555412,166824.3579871708,166824.0111933125,169021.0508522736,167369.27080132512,166520.5156908847,166560.67655590578,161794.51343672932,161792.6429381322,163544.00507191627,163335.66286974447,166829.65174471747,166829.26708090314,90746.98470430957,91101.88056908762,166513.77569655576,166557.91588638272,161789.26911392767,161789.43021564398,163916.01852988926,165380.55249851404,60263.87446016009,59518.24701976429,5451.128202005552,58665.56161263619,59378.00048508796,143414.6038392005,168488.61202845725,161031.47344483164,102726.81806955986
ep_19,106565.7711325363,22788.44556836274,22785.50948770281,22684.21434868216,22942.14160677765,22761.431929791783,22720.78601092002,1704.306118438733,559.3108888559968,969.952873849877,1333.4947802121644,22755.949734059952,22751.177108242973,22723.33145337962,22521.012602299146,22707.11850335044,22804.5714628849,449.62541585137177,0.0,25931.233114312647,22456.803784150925,62151.733098346835,62150.541898763644,62960.40602906609,62350.049497848784,62253.99501129791,62162.56848869836,60406.83043436545,60357.83935854511,60939.75641749185,60870.447303707755,62276.84550793686,62275.17647998319,34141.42685655025,34270.30131154883,62079.20145495203,62095.25499796898,60291.542673866024,60291.51822548752,61217.18268122539,61779.93640115923,23003.783919442954,22740.021178150422,1716.3727876594019,22444.123639242895,22681.902642969646,53512.209162922496,62763.125814372026,60012.682956328405,38538.07000705763
ep_20,27649.029539269555,24840.501240936504,24839.7371844322,24774.530364867005,24937.61310500879,24788.992991796124,24642.711023959124,11237.745204724171,10768.650200288052,10443.47033274162,11217.777402843414,24831.319392918995,24829.97440450907,24813.04717869089,24684.552190839517,24682.877817030152,24625.658503206516,10566.967057044303,10765.022178397297,0.0,1373.494258933072,12848.783280317522,12847.279274858936,13125.50741900837,12913.734407639698,12885.203301032554,12887.774681725463,12325.774958681583,12306.981551796887,12435.425664628478,12408.418302705059,12899.397125581389,12897.75521644603,5111.908940851604,5137.302581945356,12820.442439725024,12861.861008728169,12276.975774673987,12276.947060747761,12538.488966982586,12727.241937685183,24973.439736166438,24726.836111286735,11373.90232829893,24630.19190042939,24607.562372386274,9934.275433122442,13051.79500653451,12123.23976121109,5860.4448540399635
ep_21,14146.34194536288,13926.025198846308,13924.481204012074,13871.367911721185,13990.960044620717,13816.558342237864,13458.370071418016,5656.937158154271,5475.839396463839,5403.853857039758,5850.040976254004,13965.14183660589,13962.569610327042,13933.864566370095,13842.228381495612,13606.876259429713,13294.348406931216,5429.428149952911,5568.895434707703,874.4159988152053,0.0,7285.765711976809,7282.766813701858,7425.9392972771475,7313.490786792805,7405.966167256922,7404.51990090437,7140.844207216299,7108.0011288145515,7069.859470917496,7055.085995354589,7374.659072032227,7371.44472406176,4391.658915576155,4383.638336107505,7292.709723546963,7359.323836046829,7056.278185531278,7055.870907504128,7194.071300835672,7296.447685722236,14014.917421977801,13664.322412220046,5946.516785698897,13792.89130897794,13429.333514362635,5817.135273745561,7381.168847188903,6914.2306147932495,4547.696080740107
ep_22,32146.956626240866,187441.7352738263,187444.17590434657,187439.4874838571,187469.8185480055,187273.92271830488,187051.45972886495,73804.49386798845,72987.10253450862,72654.97675910716,73506.81253048567,186708.66583178184,187803.40474769092,189364.0614225216,191427.31155727294,195445.76961181682,199821.68918795546,135940.49307382124,177835.8489962086,299993.9747922927,300205.5065650171,0.0,1486.5332004203249,3196.721361391388,4947.939227115655,8669.10366709487,11903.477029060663,18193.91136973642,30806.74734093929,39353.67938012429,62350.04665281586,4401.907403366561,4213.289945985262,20042.161081806364,20080.065284574746,5362.543605977026,6151.510644047552,6427.173527632715,7223.843169829119,9454.709439411614,10053.87156149636,187442.8973989034,187193.85945685217,73612.42325948877,191322.00972219234,199316.34412110373,290581.0457097122,4975.859732692393,39173.977563083674,17064.148983605326
ep_23,31752.08098771103,186582.9569376265,186580.20986643425,186573.10407258917,186603.9837429215,186423.67995114284,186206.22337626893,73355.90604253364,72563.34087753211,72266.51190569892,73166.8128407632,186086.09275088832,186339.72369585867,186797.12249048584,187305.0101583672,188259.94667120953,189692.5221534361,92134.16878311842,108712.65037307955,152895.44925277063,153304.30227269267,1074.1898044212512,0.0,1261.1910141252501,2292.013267528585,5189.878426606761,6647.272904417811,9645.134041244934,15758.184233513128,17747.56811645028,27666.110990805064,3825.430882506883,3288.33369869559,19951.498552138703,19968.932415059695,4208.457600882578,5001.49968573072,5183.58531887121,6140.725842820621,7576.962775666267,8445.616264867931,186576.93766273,186343.2513792121,73272.91362445899,187197.38947036484,189160.11874812885,145971.04560454487,2335.0259656490357,17685.123787036468,16933.234200799223
ep_24,35954.189886321474,168325.85718521598,168316.02837224834,168299.83757082638,168326.3537953132,168100.6136519257,167678.95821546644,66729.18893115543,66110.35446949163,65923.843671717,66792.35978911638,169165.74995500033,171844.86046819692,175408.55398387372,180272.51695531362,189509.72421143195,198601.34116524097,183296.98581406797,250167.51927368183,444367.4105194982,444489.1337208568,2754.8050683490796,1508.4119749907761,0.0,1547.042026227591,22574.77979427463,20759.83604494514,27146.93922200007,42235.66655941563,28054.2920412572,45546.03146335172,16754.40844222937,16526.868059814602,20704.602634700073,20678.834722850763,11398.05110325617,11689.97731034001,6304.462262591598,7112.008971208267,18554.057127261956,20128.090101055386,168299.12775775723,167931.3030951238,66893.41505237372,180166.5943139162,198291.908067563,431677.958748263,1516.6859679756276,27924.24343546402,17844.05113114513
ep_25,33144.64206508925,202438.790405647,202427.14885463758,202407.33265256882,202418.56593398965,202188.08302133743,201896.4349948901,78882.66975075228,77965.59387473091,77566.04199699973,78397.20526647092,201678.80034239445,201856.4104242018,202217.57521971044,202581.16715778923,203243.2513745082,204428.60016573622,93443.19306292628,107323.30707195037,140830.34565839032,141307.29717591542,3600.750601205506,2473.073715591081,1332.3330249751116,0.0,4643.776355371122,5422.224350493289,8154.080669028472,13999.183604704385,19511.05127929824,32089.801487947818,5401.249383472841,4784.143195704156,21255.86364550453,21156.863473767615,3915.5668100233147,4378.625405799321,4485.5722314250515,5180.963985688444,6675.045271003638,7060.401219112615,202387.37205143186,202088.40572669913,78504.67236075453,202462.47521010312,203861.04603383725,133490.42584756782,289.7770113942237,19445.11933554437,17977.435075161568
ep_26,25040.57623650883,159641.94466618326,159641.05314813062,159640.4242842117,159639.9217736958,159653.25717145848,159652.1857992806,159685.45292218876,159685.22381782252,159686.02512089332,159687.28360231878,152158.15403362573,154805.4242921248,155282.00340853308,154353.80630251617,154106.27665526303,155136.60969210294,159175.3885190522,158503.85609628388,160533.20893867602,160534.4329544939,159297.71402699043,159500.86181137658,159625.89496178474,159666.6792789076,0.0,29894.780725816265,29803.6934135665,243920.16931595444,160079.3533354588,160897.7958214301,33322.51599123772,247752.75555128208,158128.13496948156,146576.8212409027,63002.34765118747,232539.74936461443,166129.60895672988,141963.58905443436,26427.999206607667,260446.79247778535,159639.79012881915,159652.83043147513,159687.26124639338,154353.47803107643,155135.13097365564,161340.3712259355,159564.1366358779,160221.39714027513,146574.55436119117
ep_27,17399.66145413733,74362.6600430999,74360.19075068652,74358.37208776016,74357.27381805988,74295.42701176307,74294.43080710569,71496.3772414776,71498.16020999495,71500.64606871859,71503.82808423771,66332.06669122535,67639.76985343135,67844.10680776894,67439.63329569367,67476.17857097884,68186.73539817095,71619.39555520393,73640.72541020025,85858.19846062092,85859.90911579492,70232.54387145548,70248.30931587661,70243.93855797767,70230.54949185727,17365.610517571055,0.0,4664.304086076242,113161.34968794962,80930.39093682445,97396.74956868115,8193.48515602538,115426.80684059035,68830.33442911193,62947.94958029398,19563.725109315816,106796.01965316849,73072.43074996659,60929.89408623407,7758.530228681412,122246.23042216153,74357.25521573011,74294.91349669886,71503.84418453957,67439.4982068188,68187.21929930086,85625.17896395003,70178.98769991891,80880.77692491218,62947.57034166393
ep_28,64644.84430100226,414726.9025272977,414715.1240541721,414690.99616263824,414676.606920765,414234.10121682973,413846.92312884965,158197.41113932244,156244.93873834886,155309.22510028628,156552.7235216267,413256.13491274754,413264.81255548104,413453.7353055716,413357.6535210999,413291.8871416518,414352.2823611337,155846.05337633222,156814.9794442614,77419.41342589054,80049.41779670026,23507.722212455596,23279.447109474582,23208.41884468622,22932.2198777134,6956.388611270812,2921.6036647965243,0.0,34571.69118852802,25097.044204504986,29740.420195797047,7459.842741501876,35844.70580379859,40594.553956053445,39464.0971178074,7725.2478160841065,32974.26863443743,23212.53549094784,19705.635248366823,5118.576929559136,37659.57902987475,414607.8136795542,414132.6802681414,156714.08716357264,413131.0230873307,413031.0221101204,45946.88580335189,22984.41977910253,25073.284514504787,34754.52552592916
ep_29,103214.97832986948,428604.2890590489,428590.90299455903,428565.60503939044,428549.7681591073,428014.74357792665,427638.20061313256,181082.55116912207,179375.13742952282,178556.53578357818,179635.1601401738,419715.17840190773,419028.3758158311,418524.77163692017,417820.3339836559,416985.7381441294,417315.3042436471,160067.36455864023,160881.55891182533,115459.29828295863,117231.49196016257,72680.32588014654,67535.28219477598,61606.38079209727,55026.220758090996,75730.35123840791,66119.46949993556,54796.42008173084,0.0,124032.87178900585,234640.30625832232,87603.50336852709,74522.23559610797,84289.36045207387,84608.79969946427,82630.9600966634,71136.77881807122,75508.64273181937,78578.2855259797,82541.73081580027,65187.24361468162,428483.2022682405,427916.58880585385,179775.80658158325,417596.1254644596,416003.4548936076,95451.39214671728,55016.38470763113,123101.80243519355,82517.33799507101
ep_30,170236.81771491255,647543.680313817,647533.357744352,647329.9807956476,647772.1805506401,646891.3488234881,646335.4733363161,299674.70128660876,294834.4742148239,291622.2557094659,297068.75956381107,645378.8630590943,645362.3134610897,645558.9015848482,645082.3699602466,645329.3988921025,646818.5731175472,292567.06626014615,293912.01144712634,146442.06120220435,157839.99321763997,8925.662935795466,8135.699424792584,9470.966251378462,7181.497008230261,8700.834138287872,7191.77227707855,6035.705675734871,5742.425971551348,0.0,1461.6303194556656,10408.345917090408,9560.67828209814,99635.05517240043,99089.47269425994,6700.393122873213,6347.514089692155,4302.296435780445,3289.9821598538792,7977.444007299241,6564.998198008616,647791.0766296544,646726.0526503839,298064.9135021034,644655.1423689007,644925.8468585514,41338.42755149013,8339.357499380938,3402.9959165520245,83095.27398850756
ep_31,31641.53911677598,264862.8991873948,264834.4125641477,264814.8696840872,264744.2175255903,264477.3880481301,264141.88619053725,94266.43131442786,93213.814878752,92821.29893116538,93185.5264531565,264229.7579669257,264165.3547241453,264278.7658720115,264273.02277937415,264086.11979565094,264675.3049100519,93272.12346463793,93722.38236429285,41297.834357055515,42161.75073747937,8779.086770500915,7863.908359238506,7011.184643498004,6064.296879088916,11116.288827629744,8484.701454160975,8042.8139515542,6482.434453774683,1253.4308360425794,0.0,11583.754577353646,10888.654054785133,17393.497680991837,17006.060908739215,7151.395713848686,6649.614465289785,4049.5026541553666,3236.8054995415605,8586.641622519646,8908.122983165846,264686.7023589808,264383.25188581634,93197.59097396389,264130.82156667125,263854.28150009306,22307.99713340219,6097.7683047954115,1339.4022692378237,14667.737622312568
ep_32,31881.52101185435,188318.34797045845,188320.90247645916,188314.13525126537,188339.99957703857,188197.14950019025,187966.988477461,73921.92272346008,73071.76255230652,72700.00457346767,73506.03951655475,187368.76882165892,187360.29817296605,187581.40923622937,187826.42054949715,188018.7904044686,188762.43744762646,79760.70172189013,86944.63081248879,94062.83191418661,94735.30286010772,2559.7044832150514,3892.5424396441267,5749.878689007982,7808.5218152770785,6912.872305818175,9220.90381408803,14276.979012325932,21730.99145632669,51708.98127434764,81100.40770992504,0.0,1630.5620410452134,19844.32273972545,19889.0869097606,3952.6372279162265,4984.2416202743225,5878.9824184000545,6948.411982938509,8129.392230789674,9112.826340929205,188313.20282856593,188117.47916673523,73611.65135460193,187719.09879000054,188227.40330526655,87065.9822050319,7836.023571246002,51474.105509713074,16839.00046932434
ep_33,32527.19221781337,185980.43370281684,185978.27904412398,185966.73065436885,185988.2716817761,185789.020573521,185551.30331445046,73012.14808103773,72139.75242357005,71751.7061166531,72557.05864344652,186330.7833506943,187528.8747551449,189243.71254329462,191552.51210570734,196101.33920370854,201136.09253838978,142726.44415319688,188870.5991969935,322681.79482421675,322875.7212985957,6402.912763136905,10967.419016643216,16596.300305246128,22955.290476714654,18365.163293456997,26072.396059482344,43014.83948787169,68161.85649186291,165414.38931960156,260815.7308060633,2215.9546652043423,0.0,19786.174592713367,19797.597180612094,4606.383836762095,4981.949651947514,5448.147215246225,6143.660819916003,9356.487656999481,11474.064991994897,185961.13605279967,185708.31713662774,72664.04976830493,191447.27913475444,200634.0581394048,313455.57935973664,23011.180871604927,164618.63705541968,16730.84017100381
