,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,889481.2037930118,21601.140965486095,21394.506547917976,21030.973429951064,21345.30775867423,21023.566808392363,20880.37021514095,2273.400532479472,1927.5757922798239,2795.6644615578166,0.0,493334.2099342526,737528.0201090375,989386.7853012632,1276871.0700815453,1647101.1428529508,2026797.046596438,3182998.896091171,4487944.472925944,8088425.7018352635,8088406.061201938,758287.8708268707,1091276.1925018704,1488798.9282703665,1936592.4503278355,1545812.6509652152,2030274.821330902,3166462.836034265,4748663.082831492,12008120.326914683,18755956.15008888,330449.12737628643,330810.8745201575,357709.733752505,378509.4487555743,507084.90646228957,506276.0454601504,447559.0375797919,372766.61131956737,752755.1727924249,908550.4587436363,21462.102143626333,20996.47562006088,540.6880569638936,1276869.0819363343,2026796.1275391849,8044340.428540389,1940190.7238955023,11954356.93052751,379272.6394054089
ep_12,45719.22787240692,386.48563740719607,396.60101000054544,428.7142692887307,476.4345658568908,519.0826308237491,580.693315547106,5201.234862637662,5698.420430621261,6105.678127929211,5370.287719922243,0.0,228.78065949010758,429.6831770818733,673.9512162943554,981.5209715842966,1267.1199591815919,6286.10780275408,6578.214936792343,16458.119647238098,15217.701031261186,28971.020102247665,28971.23072885651,29280.585571213534,29049.5234770036,28920.893865223607,28932.828891030178,28271.363440250585,28277.486463621008,28569.985787143607,28621.871256237915,28972.821495667664,28973.036739144245,18198.25638550063,18250.38049548913,28918.390699679912,28932.07736868492,28268.197603032273,28269.888439951574,28571.874325214838,28780.00329336154,485.30335679994636,519.1988042973392,5221.4723085493415,683.082531780323,1266.8947322544607,26369.87943860099,29206.77893657395,28214.841937588077,19912.73167146174
ep_13,45721.72339161441,250.35364040504965,236.1356919234703,259.65388481558006,309.4595723341664,351.6432832154842,420.1800594693547,5186.251243057045,5683.439346551495,6090.477563419162,5351.609150062672,117.39159672143482,0.0,115.37186462812453,272.2940130054665,380.7795999931351,521.6576159434946,5963.726113410912,5884.49034530716,15469.482156232785,14142.09415884497,28969.89309856272,28969.87054102616,29279.124223230127,29048.098356499322,28925.631118383862,28934.674204827203,28274.80566626842,28282.147224617805,28615.844658222133,28744.312088747338,28974.809765706384,28974.660917743215,18196.0964518429,18247.822745834263,28917.242603839368,28930.606392478454,28265.775011805774,28267.317018985446,28572.465174747875,28781.112012611484,322.946867901358,351.8147515262076,5202.259448473755,294.16922476254405,521.1102953594308,25781.426120622087,29205.364161938487,28260.796978468858,19910.38747370055
ep_14,44804.04108263608,288.5022501519984,248.35039989948424,237.5178906532129,275.579279233428,293.48885091564165,352.95374044297347,5058.025788619927,5545.258153185375,5944.059936168112,5217.507711731013,185.88654368260987,95.11893960623846,0.0,149.56247905384757,196.5049298329502,299.42109304360235,5785.39293373437,5653.823140245365,15013.102462753974,13698.341157008499,28386.013477107335,28385.620946931584,28688.335177440335,28461.093088663285,28333.197041449024,28345.79151950137,27696.33455535715,27700.181579526263,27975.188879377165,28006.764706365193,28386.629453951,28386.244174623695,17821.901172932146,17872.232541255078,28332.36806982479,28345.243691277312,27694.489568455458,27695.736376389803,27989.610655664288,28193.06085690268,292.5850309969019,293.3252294722996,5070.765916302612,181.13447977298424,296.5628533927266,25180.061234593642,28615.295223235604,27626.854052473358,19502.435524825127
ep_15,42130.552545325285,385.3734449853284,334.63436721682336,282.01356357163434,336.9499559368554,301.4954594622222,335.91348262587104,4673.220866495044,5130.527993516541,5505.0567925644655,4821.333070279704,326.37447062395444,238.60962046264578,150.28756765043536,0.0,165.49433086498988,271.17913613736926,5358.209837113663,5247.043504271711,14083.503549999505,12847.950543935769,26654.53278698143,26653.71254308451,26938.64185577894,26724.280205251678,26608.810308775355,26617.560097970207,26006.170376056907,26010.78434113189,26300.27589711746,26388.96222954064,26658.122473606614,26657.41877942211,16699.715120976187,16746.72233808827,26603.584637659096,26615.53821457235,26001.216253393934,26002.524132428363,26282.41785128093,26474.629471998585,360.2547416838695,299.60514553467203,4683.387521992074,36.49558374638541,256.54907656109197,23651.123388037606,26869.59999455672,25972.078608723485,18282.66221670594
ep_16,12682.888120460762,357.1451691213833,304.25253700438645,260.6799433123331,232.6253743644369,219.7148422914786,232.27488976186143,5113.63239174494,5163.6179144091675,5194.175268291057,5158.919081122879,320.0727995523268,243.65857884444227,168.2067373907166,99.18068384334752,0.0,108.67716201773179,5178.028195563281,5180.033907596026,7506.329412925349,7386.527381701246,9774.306854739672,9772.300031572096,9813.105289858138,9780.645729725531,9784.095868809583,9775.303795091915,9686.416428291115,9686.149797991828,9760.619978101824,9842.81104041685,9785.719471642435,9783.88223909729,8495.201594244125,8499.130977365669,9767.001211905912,9769.2972202829,9675.632231627631,9677.094074591005,9731.698335849194,9764.12838883279,234.07697450854752,218.93532123474117,5153.8030324080355,103.12773346978521,92.26594138042506,9375.575309611366,9802.086858248185,9712.911376448454,8670.322740404514
ep_17,15906.766265651308,559.9507774996017,518.086383243813,485.14478688198375,463.14851002001376,439.01504077351,432.4659764407188,4044.6198579640486,4183.4494574871605,4283.122747576065,4034.261836833242,478.52696418734445,392.19929647716253,305.72436707531034,239.1885909758371,109.03804327170782,0.0,4221.59611392075,4166.843248339526,7700.671070742131,7316.556853253271,11473.329913540681,11470.040456051944,11551.744112007902,11486.218066050502,11724.667900799925,11597.378763756464,11460.669918319485,11408.895396457749,11537.214412733829,11862.286121803207,11620.572292718844,11617.830316913405,8685.666430953635,8695.344923030687,11489.957487515863,11512.237399553134,11324.471271371716,11325.862909884518,11533.48650113194,11618.755178638794,469.10604377426733,438.73959752193986,3983.979687908374,253.22155826618717,21.391124091558705,10686.078432000562,11525.556826155684,11445.129604066635,9153.30633745019
ep_18,309041.9654095265,60777.279262617536,60776.415059164916,60449.05666432054,61306.86367004439,60789.591146069884,60724.56993087906,5806.828680550799,1950.192566872981,1241.7666798821156,4693.296476564488,60732.04882440326,60730.78767672208,60637.618941408175,59973.76460343817,60648.37061638147,60873.95105493075,0.0,1195.189237852476,73909.66120561745,63671.376957261964,179679.45130706628,179679.14930734565,182053.3361953414,180268.44263713207,179265.0782933404,179356.7364832359,174242.45549093484,174241.00408577707,176136.40458891203,175912.88561844447,179683.62556179994,179683.2937172981,97286.90020689988,97672.9979040615,179259.84381908958,179354.5889788362,174238.3243171461,174238.44178090096,176536.34383715055,178118.66492730106,61511.56156125145,60723.009049593886,5866.581732950251,59730.940947199466,60597.56702844329,154362.61773872335,181478.08590724244,173404.36515573453,110292.4693757205
ep_19,126041.6282711249,27574.12514262708,27571.870827076396,27455.761533090972,27754.09632455442,27572.64117123045,27538.86489895249,1947.4461783277911,532.6390633215062,1074.060739983189,1504.1310829344577,27546.324152697453,27543.029360658387,27513.700732040168,27279.03825680877,27504.87157836546,27601.736536201584,511.6963370967773,0.0,30733.7344981058,26632.66900533835,73576.35975165346,73575.45244507621,74533.04647338814,73812.05049300636,73566.36176786835,73525.62393769753,71463.60495079026,71427.67028413476,72144.85116442908,72058.70628639945,73668.14023817267,73666.8808490542,40452.03432701529,40605.126577184354,73437.94256669267,73476.201636255,71378.86256072824,71378.79545212827,72409.10949579086,73064.28201105596,27824.398687258777,27541.542543752705,1965.942794491649,27188.96515677497,27478.600718490106,63362.75332683419,74300.28205549982,71042.54618357056,45653.70570878156
ep_20,26698.818984884787,24010.7707133361,24009.943906300294,23936.221706996766,24121.42008653558,23968.775957152466,23823.58160106371,11060.42046767694,10595.910073038456,10270.241555275268,11067.684458524238,24007.86863993276,24006.450408615685,23986.985800007842,23840.882158364424,23857.062403637996,23769.185310519668,10398.179260990746,10611.014549926662,0.0,1348.2615089365288,12489.483510680408,12487.867697348456,12758.477868067317,12552.10113124092,12531.88933323832,12542.777948259349,12003.388181305503,11983.003689024468,12088.889942556334,12062.324551937703,12544.334931759828,12542.579396280922,4959.208711818565,4984.251920881366,12461.400761985617,12514.720895418945,11950.794495471817,11950.6319316759,12195.375385638465,12378.800497211012,24162.51812326741,23896.305965227497,11232.487037395596,23781.465959356385,23779.69719989256,9665.626375842525,12685.308941809984,11784.834729806005,5714.483317861922
ep_21,14240.0115425288,14027.94606149321,14026.342655253593,13971.408904151253,14095.910059114707,13915.590347205622,13568.516312102009,5715.9094451306555,5535.23539299586,5447.9729072669725,5904.841225247629,14055.521340480933,14052.910950579162,14024.048458627312,13927.726568609396,13712.71436887838,13383.772509644039,5482.819226500802,5625.69427314983,875.9713624862412,0.0,7343.668372760028,7340.560460559717,7484.450190420918,7371.264006771076,7477.425972531567,7476.609819569516,7202.101643195381,7167.708078746129,7126.0008355430855,7110.887610459286,7436.572173097491,7433.25542145999,4401.046404879816,4391.598637792398,7358.679084249628,7429.445122280523,7114.100738730965,7113.456632140252,7255.342786342099,7358.985051308391,14121.081212815769,13758.4010131817,6007.336602168157,13876.06443523669,13536.553397633366,5873.01501245681,7439.2326091748255,6968.636396982685,4561.0948118973565
ep_22,30885.53041384164,182714.20138999363,182715.82900492556,182709.59283959764,182735.79093451783,182714.98832526512,182545.89376382914,72186.68130493005,71385.9532658955,71040.21403138417,71833.16268484367,180597.7287076984,181650.8584001554,183061.30434269694,185029.31714782194,188658.88013270375,192967.44526490686,130252.0762446455,171277.10074513528,287971.596210847,288169.4968955784,0.0,1313.3874914662326,2856.3399456308834,4432.124835625226,8144.928844470793,11178.313777573947,17200.97568095641,29403.957802705536,37048.68422183245,58872.83888359001,4573.916477555944,4141.430886683758,19235.477430808132,19224.22404701242,4816.707852928348,5412.9875681337535,5526.658994234219,5873.600471332187,8959.555475071576,8495.878837828624,182708.72227744234,182570.21950162636,71928.01579509836,184925.46752460697,192564.49043345096,282771.4609040964,4461.296715250508,36885.831792382625,16365.226647516036
ep_23,30548.810555579526,180672.9069510495,180670.98246874832,180665.36822773833,180696.81756186177,180719.57843258986,180562.09819775846,71195.59094268874,70440.04467881413,70157.31139654802,71037.81218090972,179940.83390002445,180183.39079546594,180608.2732093777,181092.0129502313,181953.0651819633,183319.96586042116,88872.55776033948,105239.9327401618,147809.74489199067,148191.32747936956,891.6154232670739,0.0,1104.0851387817636,1945.3533897143257,4799.703850193576,6072.067008324048,8959.415855573941,15013.744831467844,16838.093418917928,26557.912755159963,4033.6430808683294,3407.9191650360194,19145.11295246125,19146.008472621146,3988.2091140644616,4555.906916379397,4290.095782200783,5045.313822473554,6589.137609172181,7051.432485006924,180669.44341746476,180573.2098596668,71133.72585745038,180985.90411789512,182895.7569953327,143053.03425202979,1996.4549552271462,16770.562858479825,16273.275437001586
ep_24,34163.611243707965,162239.06081793646,162232.4528303799,162218.76270543458,162243.9970026984,162219.6748311898,161945.02190508813,64411.22132839857,63748.80966129557,63493.73334975821,64297.1466613763,163024.25422624592,165357.14330212923,168226.02204170066,172394.74431992785,179951.61952850025,188209.67475357163,166389.18143911863,227767.25376076414,401740.59323061415,401861.93774593325,2344.364499600794,1305.4631665227303,0.0,1337.8473173230022,20973.31310124757,19087.80470735624,24795.720456667997,38355.6441483776,25305.65197894863,41188.97273743574,15586.616777958438,15400.373766694707,19391.686963106138,19359.02756107011,10542.038325964846,10760.822538210254,5512.403658472837,6119.364317303196,17048.472550502807,18455.25198267283,162218.29886262942,162033.2012674342,64390.111783780456,172295.67053624845,187937.99302193723,395605.85884364555,1303.8099909627613,25196.87985996586,16691.55644616796
ep_25,31902.860475686877,195174.3421940836,195166.89291165915,195150.11518689134,195161.75697288997,195155.6586712263,194937.99334881894,76184.42646593094,75279.14534553893,74861.62499449396,75641.52990881412,194339.34796200032,194507.77579572352,194841.49877416008,195181.07401621607,195761.328650979,196865.26689204964,89630.14136515593,103068.33635557296,134433.3509452109,134888.17836631284,3031.9647033617625,2096.5737586034566,1150.800914453867,0.0,4491.470620280502,5119.80492290906,7663.3928675823645,13222.274253899941,18097.71279259262,29891.975024331536,4946.783427195296,4453.429107441906,20253.240465630563,20160.95377489331,3688.954811481727,4027.0098675697955,4013.893849752948,4446.331010668215,6069.164614610082,6008.734061339876,195130.65620603735,194989.99405530843,75738.58889201163,195065.2280524548,196412.08587679194,129104.49139013098,279.76083159143934,18042.94222920465,17140.41432991718
ep_26,36035.77790269381,224985.5510906235,224984.67556322957,224984.05686739288,224983.58589689556,225006.02873495113,225005.34779440504,225761.99317464713,225761.74059725882,225762.51648229233,225763.7268727174,216629.67442867323,219536.1635787388,219020.86846048548,220599.40507971885,219450.0826825721,220369.67422058116,225404.7809574347,224286.19300102166,226504.54631425336,226505.7424308526,225139.28368247798,225451.3337161529,225620.84088610075,225714.30035447676,0.0,41112.74237421652,40942.48773535688,352441.2478470027,225993.7608577544,226646.93889623156,46721.64944340664,358481.6030492873,225503.84368757228,208498.4793040459,87547.83875297602,335709.94926744705,236655.74622758708,200916.63170798428,36822.42393918334,377039.4986170288,224983.4762917246,225005.510294648,225763.7029206977,220599.13322893393,220368.66489312946,227528.78312493503,225519.91379174805,226200.7077434093,208496.0039362229
ep_27,17260.649256075314,71653.37034360999,71649.83611179546,71647.14658343568,71645.36859918098,71570.5635346131,71569.27781298693,68828.53163349596,68830.41520742401,68833.16226634821,68836.83525875332,64087.44279304253,64935.52578926199,64689.080043287235,65262.012390989636,65057.02717849838,65628.68422906849,69242.88383762717,72149.54649628745,88055.7515315415,88058.03515463945,67424.64399488445,67378.84649149967,67317.3705036265,67291.14893929068,16785.59567933235,0.0,5930.133725902159,108509.08725944425,84661.45096196794,109330.49320699184,9824.342142928659,110421.47105697011,66135.3629250945,60542.82479470287,19527.976271853546,102185.87182986733,70154.14622845288,58633.95953716756,8663.354312590585,116860.62539369578,71645.3487809191,71570.01877370363,68836.85049911303,65261.869725782584,65629.24146766038,87989.1257980067,67226.85395354287,84547.65024417875,60542.46582615252
ep_28,64648.85899552366,411304.3967406718,411297.23094519007,411275.63595397794,411265.52548903256,411294.8377502173,410989.9837814897,157193.61148787307,155245.6723955736,154303.42708153196,155555.71048311295,410249.796289063,410254.8392586289,410441.92108768027,410360.5169756169,410187.57810769626,411041.13697147404,154762.066270376,155647.70367416347,75574.03936815185,78275.65211729532,22229.512490776568,22073.71242862046,22066.614295089774,21834.746116440267,6595.113558330124,2843.6214987055223,0.0,32998.14285481385,24168.21713507461,28981.928219927024,6519.849993279015,34138.96428406236,40025.13379934108,38991.75334639584,7390.123559990094,31496.63708136307,22173.991736007738,18818.838193848813,4825.212408579483,35929.733097455,411194.1849263648,411019.77606947103,155705.05889796742,410129.15027630987,409964.7801447963,43589.18192486709,21886.46630924297,24142.66031354848,34216.09635202472
ep_29,101876.08340943526,429367.0655405658,429359.01291641017,429337.1665701112,429326.350097064,429166.92934100627,428873.70394727757,181930.243816965,180247.4060434763,179434.13037983238,180509.87239274467,416434.01995252434,415794.4132557838,415333.7667598413,414624.16595810733,413800.00352977496,414029.44082813076,159991.32924392135,162148.25829826496,126138.17264164797,127770.93184123606,71030.62953116717,66070.62861811089,60373.258963982014,54019.86685871673,74267.5960251025,64732.13132124819,53736.402392286676,0.0,120889.89346952045,228462.61054785817,85542.92144224519,72749.3224577447,82591.18920658708,82918.7565078042,80757.88977853906,69444.27888387104,73713.59002425807,76829.8314027697,80908.93987809059,63813.85224776406,429258.01116479374,428903.3294347443,180638.59037802086,414395.1797624201,412960.87290301936,108705.9805590263,54020.11464943838,120023.56582433927,80783.07125472135
ep_30,175504.27821321826,659549.1405359482,659543.0134978513,659332.6712852572,659802.8061618952,659516.8561274833,659070.8945935149,307495.31541430246,302521.06895844155,299198.123583462,304850.9395780968,656476.3426100385,656458.7839350464,656664.6937762551,656165.1016256954,656305.7080209879,657526.039498045,299486.1881103606,300850.91324128106,150095.25119472144,161937.54228416065,7637.975960720249,7080.163671793061,8974.037317602586,6664.709640428389,8218.853140987187,6964.135320768455,5889.050453769245,6143.950742798845,0.0,1314.3302188097787,9467.303031478888,8561.444222380902,102761.09511230045,102213.35112536853,6269.199232969051,6195.709382799247,4921.066594888468,3260.195861678749,10232.500213576252,6412.891126502127,659822.5549502507,659113.281968471,305874.60099455836,655719.8891625826,655955.0683785389,41308.97827052413,7972.683956774438,3535.6635983210876,85709.67111705316
ep_31,30450.730012553853,253758.018361086,253740.06411343202,253729.53249384704,253668.51805694058,253718.53384023873,253464.74439625684,90412.70603320425,89393.175986989,89014.90583614215,89367.07599909628,253377.7745592509,253307.2724273671,253429.8174010501,253419.94001771696,253220.51896149557,253693.9615103415,89420.54123373133,89871.34983333491,39663.60065983196,40502.726884437165,6955.807128704182,6254.433896214611,5624.624748161937,4886.103133333613,10582.192338719184,8041.230047506259,7739.109942038695,6274.384710136154,1087.4876105503017,0.0,10196.191076467505,9713.971144079484,16161.04253240276,15893.068267023868,6432.197269676917,6132.073427037006,3575.9163356308595,2953.0120861202163,8421.814902998256,8783.885691300935,253611.4208455319,253523.71681411366,89367.75926338411,253280.79276051876,253039.9908159508,21813.228637366785,4924.413866090577,1179.3368684971304,13626.898978337174
ep_32,30593.740254983084,182045.11319880802,182046.82060087004,182037.89199373883,182058.77454932165,182157.42821183024,181976.91717250957,71224.24522465408,70370.20561196923,69969.70844617762,70718.37908205614,182071.1322302178,181950.3102883936,182187.60135710408,182434.8514382727,182675.65401813324,183349.24161346923,77766.21037354357,85293.26712781811,94165.78276121494,94769.26379296185,2498.5232000115075,3762.2123840783706,5505.39831853062,7451.560492268777,6333.235446981347,8593.791043747027,13597.420736352311,20994.058980577476,50411.43963416245,79217.83681306825,0.0,1367.7774091174815,18944.538242902585,18953.008792144065,3135.720807077043,3978.2343982276507,4669.733183815723,5556.758370552487,6448.840236782933,7322.799968081725,182031.6052178645,182012.21591673003,70814.72541008754,182329.5240884202,182925.10063975397,88468.48520140238,7477.07646156768,50192.55172739787,16045.759417675703
ep_33,31608.690636620846,179744.40462122756,179743.20910299246,179731.30128356835,179749.64750698523,179758.26711780342,179572.6577619946,70632.16416842524,69764.27249057493,69353.78855121133,70102.77221031352,180168.89257197772,181277.91693366691,182779.15703089515,184932.66057377725,188908.45776739944,193728.3513647702,135247.701024903,179753.7768041364,306191.2825134424,306375.6686525369,7177.559894179499,12431.393117069507,18816.245535690454,26020.256874711707,20433.748104897888,28863.437449611705,47775.893682007256,75319.97148631456,187838.64546373667,296235.1707506899,2151.506066322472,0.0,18905.68356769347,18896.92157091698,4420.071315121667,4523.396031911827,4628.768608200047,4986.774012730873,8986.92658210821,11324.141609712842,179722.1290956603,179611.11515539853,70199.96343648482,184828.75664219866,193326.98250979264,301197.9095539927,26080.371973959132,186978.1672345427,15979.471138689974
