,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,951673.700362736,20052.543779243137,19811.999497275818,19412.264955809795,19714.60389936874,19261.610304463986,19121.228519136963,2338.19831035052,1948.5580818376923,2738.343333442739,0.0,533962.9127563777,791222.6360727659,1057113.5533350732,1354587.370516888,1742989.6601239592,2184995.4798339396,3411786.8746513897,4848995.028698555,8604576.298020178,8604558.7424355,812526.3857284148,1169799.5723641887,1596359.8765140278,2076785.7251433467,1657418.683880219,2177148.6881555184,3395233.9076984525,5092355.284693621,12877885.720039403,20116404.819552872,352428.85022698005,352746.83675061376,383130.5284792475,405201.6521900261,542370.6413519015,541726.2634934597,478727.5160415609,398154.234624071,806590.3467258173,974011.8437650739,19835.17441382462,19244.861455642607,521.5860188981787,1354585.594481566,2184994.3507583393,8589543.170551103,2080681.9332351033,12824405.996816188,405879.91792850435
ep_12,46256.00987218656,402.6976971477071,414.33545193720227,451.456169235671,506.42715797095155,560.1715476118744,631.8441797541302,5269.133776839124,5773.518220795014,6187.03724336329,5447.246006894751,0.0,238.11749088454852,442.06863362079076,702.5329278963379,1006.8741581800085,1326.4367054002028,6389.824926545614,6720.233331469121,16718.263926213116,15470.111329672669,29311.121088490872,29311.37873219341,29624.502693045826,29390.92525823127,29269.560979766688,29281.584847539274,28604.541122624163,28612.013913912506,28916.59977446478,28983.480796679127,29312.67616353175,29312.90898152196,18412.377353801738,18465.35586482309,29267.30779880418,29280.842765414953,28601.200699372333,28603.318233817514,28908.539102304287,29119.94919104534,514.9440058839324,560.2853176453928,5298.70061364822,711.4987631639134,1326.183038084949,26709.867989770304,29550.030503320922,28557.93778287748,20146.936846916582
ep_13,46256.53208383351,269.65208310884424,251.90207498713946,277.1327780274596,332.62985849703375,385.95559875696034,464.25334857517674,5251.789805760191,5756.050974475516,6169.205778070078,5425.236786057491,128.63374194496038,0.0,125.31311654342107,291.95576479710274,411.7234538061779,572.2804741544556,6043.707743629123,5975.771148154366,15673.95243168892,14334.506737800264,29309.936517149214,29309.88409918664,29622.823604110527,29389.184129002373,29271.76105331296,29282.065404569217,28606.385452331477,28615.212891885552,28958.66834701827,29097.39287618551,29313.499114058795,29313.345573184364,18410.03877043548,18462.515965604118,29265.632726590557,29278.79548688517,28598.418815466615,28600.32480293362,28907.24702418008,29118.873015268822,345.458370327038,386.12070473746934,5276.07176962526,312.91555378957844,571.6922757653189,26097.15637434334,29548.301355838503,28600.115306402822,20144.334014289867
ep_14,45323.431812910356,317.60756609462436,270.5262643446063,256.6781329394553,295.78746832622795,323.7489578036236,392.1697421749557,5120.047872946166,5614.083857781963,6018.775566692909,5287.006653352564,206.2583248806453,105.32082677232482,0.0,156.90011896952987,215.6966779926506,331.0692738954883,5855.3421328111635,5724.565202319992,15190.014186772672,13861.557128610935,28715.26088975042,28714.768522126345,29020.973596380114,28791.105889710554,28670.804029471496,28683.123372449973,28018.077086090652,28022.316220612003,28301.721097242094,28335.490151747785,28715.904068459273,28715.4207701343,18028.78621319188,18079.75077375229,28669.923044296334,28682.547334435923,28016.155758579647,28017.701382067356,28314.900688572343,28521.515363084032,312.00119001031936,323.75241040168567,5140.4224682870035,187.87171927121352,327.7009363959087,25474.081985434128,28947.10147767389,27949.933375998815,19728.617935609138
ep_15,42617.30775345453,388.71299958732413,323.07465315018567,255.84576709603792,312.95243390794604,277.1754978005767,325.10237818580475,4723.972223674876,5188.03640208019,5568.350588936877,4878.758464256651,344.13562621440667,249.36780446906965,154.74241063681717,0.0,166.09377882527747,281.7219621499553,5416.5874725299445,5299.9049090469425,14230.602925052275,12980.369194931105,26962.400825737106,26961.453089935723,27249.599937755334,27032.61129023597,26924.31580708713,26932.68975012269,26305.894657066856,26309.034982662008,26580.79978697906,26631.429752227636,26965.899049596523,26965.042523989578,16891.461460329858,16938.959036907963,26919.014558895626,26930.679670394053,26301.56449179601,26302.979156634683,26586.162904889774,26781.36949807158,338.41955721678625,276.1616583671064,4740.76439992279,36.91641262522261,262.70816483685485,23915.634835502984,27179.62439855474,26249.28633264894,18492.628636746183
ep_16,15605.537523960176,403.3618830454097,350.8788176798931,308.37852378850977,281.3393410455819,268.3862284107451,279.9402243669715,7310.707813463098,7366.532294433354,7394.888288398365,7367.073105719849,351.576932437195,267.8434048575783,185.996529906067,109.08649351697434,0.0,118.00988056718359,7381.892990847644,7387.124105150843,10344.670008019411,10247.434861062915,12743.478763044273,12741.686082416109,12776.937212748318,12748.903944929823,12752.325447868481,12744.280497578817,12666.386627939955,12667.349199770768,12746.087676303958,12841.864521076039,12752.742463202756,12751.213072075356,11663.933208609888,11666.996366353636,12738.820945454594,12739.70136526805,12657.73593873063,12658.998973490163,12705.77942538205,12733.616827390659,282.5950679966749,267.4444716678126,7363.1735583851405,112.5970249612809,100.85102859071681,12413.380264654665,12767.456824321163,12705.001569449967,11808.87885770754
ep_17,13830.27491288779,668.7003963380122,629.4651445761272,598.7924523945152,576.0387772692752,557.3543231156539,551.6184089801548,3632.960002856754,3747.3767219876972,3830.0927357141077,3631.8874316837637,558.0150203592451,460.3953425459329,362.39344395595,275.2313828743143,136.4922507946647,0.0,3761.9566255473846,3745.623391163167,6825.4660489683765,6512.256838783457,9947.787443914905,9942.642824242022,10010.184942912481,9953.49588772045,10246.294300933101,10087.981168714183,9973.733969068433,9922.027618612721,10192.220665766836,10799.62373567459,10120.66562093279,10118.298634024028,7590.096438969911,7597.408202284052,9976.66615431549,9992.091817410472,9816.861753274618,9818.853185952577,10051.076545335609,10133.087462076486,579.2087640857234,557.1289570086814,3592.2729975633283,284.5113039345715,25.117327841582554,9348.811466975492,9987.042501918711,10113.502975147063,7981.332222012843
ep_18,308389.8571693352,61029.899575667674,61028.971461113826,60704.551504350675,61554.69352374959,61009.05096082255,61021.94431639013,5784.370122525736,1944.7239334358824,1238.050348383219,4683.382517218927,60971.048145703346,60969.87801657305,60878.022206862595,60219.59399239216,60866.72303476777,61160.427415159844,0.0,1193.4605039389014,73782.13454086841,63574.90407978297,179320.2130317293,179319.88861771,181688.5443843884,179907.64275347587,178975.57976919267,179062.0435025038,173895.9997823446,173894.54937441205,175786.11451363857,175562.20255953405,179324.27182037823,179323.93504037635,97124.32731331332,97509.48688198022,178970.34649250587,179059.92928011922,173892.0562708689,173892.1489616287,176181.29937832715,177763.06259737207,61757.47626617748,60953.60745461577,5840.94063778572,59979.391618019705,60814.32684225385,154061.91523235923,181114.48107927723,173064.69970717008,110096.39884008412
ep_19,129779.66898237795,28230.38985687723,28228.016001645494,28108.231908271802,28415.80994659799,28210.58068395096,28214.62479773157,2038.3677606394235,685.9804178811478,1176.7233200545945,1597.447122433824,28198.523821576964,28192.514004823955,28163.87929346585,27920.544636476305,28143.34254978537,28267.478259568765,539.4477127359748,0.0,31565.1555473052,27351.687402641004,75579.7550669834,75578.76115650934,76562.60657601703,75821.6826843208,76068.40535312147,75795.86514137873,73658.55240048342,73517.53352975754,74110.24007604714,74025.0006195408,75939.58447505374,75938.98919690463,41558.169355684295,41715.205839103786,75563.36120066137,75600.91067896715,73325.27167746215,73325.01387734164,74686.76125019933,75409.80280766182,28488.283001064785,28181.536151804452,2053.1517434681928,27828.37247622842,28114.025572330516,65084.01983154825,76323.32638524009,72979.37664457796,46902.82114105909
ep_20,26031.519844566148,23477.506250732717,23476.766649403893,23412.80764172122,23572.449228875914,23428.449922027565,23299.186426642485,10642.521058763663,10200.920112651358,9892.307095739938,10633.173107329285,23474.76790584813,23473.292935061138,23456.25976715425,23330.49387219637,23315.534646830805,23242.341194968038,10013.413644297108,10204.57982121517,0.0,1300.4442789980185,12116.210994774072,12114.74789682635,12377.094708052362,12177.306315074778,12166.549207453094,12169.660953038974,11632.68222421122,11613.191832920324,11726.846566821458,11701.3079435475,12168.793933366132,12167.45874816202,4912.639119163246,4936.484367160521,12099.39723829111,12142.771431674535,11581.785218147246,11581.80265789513,11830.184948565342,12008.080696715722,23607.37262631432,23357.864693928062,10784.537015262416,23276.947690330842,23239.35286686272,9374.925705837391,12307.236457918953,11431.352671579683,5594.828707620363
ep_21,14090.549179901323,13899.655169489299,13898.239775457578,13845.597352047484,13964.19205862685,13784.608740980771,13433.158132684513,5634.991697030372,5462.221082735069,5384.720418335036,5828.226087510785,13934.113594603064,13931.462849144278,13902.998426859558,13812.153656469402,13571.476404991854,13242.068425885715,5417.449767003826,5554.987156505924,869.1631154584279,0.0,7250.576263564263,7247.812522103983,7390.5343750717875,7278.776689150373,7382.673686005898,7380.919249903786,7105.700428293491,7073.421368998829,7036.37550951229,7021.522217387789,7338.1082764296825,7335.579195955374,4410.245399455125,4399.801844341731,7271.476099571046,7336.499117669822,7022.067479486698,7021.7674499821405,7160.307121068251,7261.056027879868,13987.750566539775,13625.451511767687,5926.416294725411,13761.913230096869,13390.621461970755,5796.955486392961,7346.212788608435,6880.375124870217,4551.961909568208
ep_22,33487.76112675975,205651.6119609935,205653.01868609118,205646.31885895794,205663.36141808107,205560.88558796007,205585.4597197654,80066.40842073558,79140.36185553434,78728.56472139625,79530.88190580235,204598.7495365202,205578.17628367138,206846.7835660939,208725.1339858259,211801.94327529994,216242.8571537001,138197.85697370543,180428.72113203353,297182.8199507499,297404.7151212915,0.0,1363.636671469247,2970.088984749036,4611.9262506336545,8355.300618294776,11500.574938435395,17760.67634825455,30355.569558294468,38813.13014597235,61706.1626853982,4446.712016869055,4180.280277536955,20516.364748803924,20499.982082134447,4820.202245534229,5405.634017461753,5523.046808976835,5989.532757815873,8601.887942056777,8620.30279599457,205630.1657647198,205377.57287222578,79646.41603557619,208612.08293646623,215721.13897109404,289438.1272067912,4642.186093324209,38658.58301393218,17411.874178023976
ep_23,33142.30263757723,204468.73680298502,204467.12134857243,204459.11849492567,204476.76207890443,204372.56197184927,204401.3137316837,79397.67741798447,78483.46086123193,78092.645343688,78930.19319212389,203971.53729938765,204203.76553201771,204601.26577811377,205059.39306454762,205716.25978959035,207187.54505455086,96758.49500312019,113226.66040629568,152927.3873607961,153354.52658042617,899.1504182981125,0.0,1119.4508441001838,1960.1682396296767,4848.218541897469,6209.655800663285,9183.848977404672,15312.27185344325,16914.914898428415,26673.078443251383,3553.925968329418,3113.9685834596694,20400.37367936296,20377.848733805757,3663.32385284915,4254.929513193828,4336.367136083879,5034.913055414786,6465.141379909005,6995.787790904469,204443.3737564385,204188.18242522597,79046.605290445,204944.3199351735,206642.9658970323,146480.93365938353,2010.6210706253173,16871.541737812502,17267.91290345691
ep_24,39349.86151952056,181759.15015373498,181752.25003202484,181741.16079356486,181765.3319396953,181648.7948189124,181573.16701607968,71451.07687571521,70732.74329660636,70477.46720906407,71348.36019032006,182819.33210490507,185455.46692427451,188554.6137337507,193403.93095457277,201385.01185594793,211530.12363037374,188994.22580318744,259906.05644305714,455596.9856200051,455720.0280121027,2420.107414020606,1356.6096744583356,0.0,1377.4133519743582,26151.627115453408,23004.950949476683,29108.824224742504,43739.180582423614,26044.66078943442,42395.63890204263,19498.898912531506,19346.359587636638,20833.01092236791,20805.044810013118,13031.110761604337,13211.550793663673,6081.3834994323415,6751.100310093783,21084.480071696962,22854.45890320665,181735.10912478503,181435.8736402134,71459.37180523595,193299.46928095745,211165.0553687628,445352.90442624915,1339.7251673224303,25938.112896337156,18009.977728733924
ep_25,34822.72619297699,222673.11591392008,222666.4002199874,222651.28296750333,222654.66610928054,222522.63019783655,222524.5826805355,85781.69041154232,84757.75344568428,84288.88087949657,85086.89631542032,221917.36190845192,222081.8284111289,222406.75195661272,222736.93642733424,223155.11459857377,224397.80582276473,99072.51836299092,112779.91916129406,141252.5242891773,141756.99616799387,3098.8388090255407,2143.8054826912335,1185.7252813073947,0.0,4612.816409361136,5291.538459419742,7969.21581242495,13753.90896285766,18567.14822472374,30672.60550306239,4995.683468521738,4524.896197441698,21713.570927292116,21613.533033189033,3723.8165166978165,4053.402847875846,4115.461695808878,4552.1709067476595,6121.684188569043,6123.571207094136,222616.64911689123,222315.61887051782,85204.91274187861,222610.95097801636,223808.2862463678,134189.0648584743,300.8419791051847,18523.494825579342,18360.552657422388
ep_26,33654.22818543461,212136.25537201812,212135.56081360992,212135.0710462716,212134.67332968453,212284.96084506807,212284.70447496374,213353.41744133114,213353.00129798925,213353.60453777562,213354.5901031888,204674.75940191987,208085.95288089645,206904.56142688604,207158.92065635175,206963.1223694142,208462.05914885947,213229.43025739293,212079.48671328285,214235.1139588637,214236.0783353066,212953.3301220393,213207.80000857176,213335.26328242794,213430.9816318372,0.0,39545.41031915334,39386.46178923949,328742.7569010069,213739.30471528246,214429.33617781824,44540.38771696765,334279.45080508746,212193.48560305973,196453.3834685312,83678.99942986936,313330.6123504791,222652.83131798185,189825.73962346645,35052.18930047358,351328.3193121024,212134.5589936805,212284.34836267726,213354.58594535445,207158.64732144075,208460.9368387442,215301.49213808044,213265.4551870687,213924.43432321318,196450.52014241472
ep_27,16116.940525501766,66896.78801737375,66893.94820545087,66891.84419620366,66890.54941728628,66941.27992827671,66940.17121637774,63613.30716355792,63615.309745561644,63618.0714712577,63621.644493365726,59000.523742948695,59982.23648764996,59496.043376213594,59625.11821183388,59667.38014753596,60400.93687045802,63683.688750276815,66708.57132643297,82466.35589857954,82468.18915777898,61842.268993094236,61749.77822977628,61652.59226506492,61615.882654248184,15451.830169407742,0.0,6169.332645868139,99503.28922870432,81675.44199776268,109006.80260230254,10027.379863099384,101157.39444023141,60713.22107594858,55592.622277208764,18303.80017166025,93550.08878537099,64319.96600066346,53850.02827372614,8766.719556430608,106936.56515286156,66890.52635014952,66940.649553514,63621.66270978872,59624.955911366604,60401.55906060739,82268.12245512077,61562.325667610094,81545.18184473092,55592.21934755742
ep_28,80675.29801364086,582556.1608689601,582550.8948561935,582542.2244478697,582480.8203251879,582169.9858472894,582357.0781079938,215429.3596279691,212869.7417978802,211736.43939494545,213068.53117981696,581232.2367735411,581238.8720793521,581508.2067584896,581413.5714739983,580954.4295329398,582316.0543985988,212166.4889483215,212898.8905787336,93114.57336877684,96308.57234100805,22758.515601721458,22593.008523062475,22634.897446356095,22353.05953587576,6915.157323226416,3291.193780340836,0.0,33697.69009649932,24861.4530501868,30072.83827298617,6889.274337149093,34924.85840519662,46366.698335470406,45383.29756306187,7731.887195270297,32205.432056971324,22647.141741397754,19229.34363279477,5059.199143131509,36712.92971625739,582365.0094301581,581701.6517045078,213249.97258583838,581102.2763012756,580627.4787578008,44145.56962540584,22436.16274121541,24830.418422095645,39382.07856029332
ep_29,114532.99674652063,607306.5656964018,607300.6426543657,607291.4753185693,607231.7448850276,606932.6579771626,607111.3328243527,242798.2433136662,240528.1730558034,239523.94010264904,240700.53200638143,585820.0061194716,585384.6859052003,585145.5040314954,584621.1980234055,583733.4703081681,584626.9690347298,217524.30425369475,221082.06623838746,156265.43263436374,158185.9402233007,73619.39083935157,68589.61258620654,62876.84248781374,56411.192144177425,77272.55877484077,66990.0056264709,55719.8414850274,0.0,124353.53908578391,234538.38835647525,88236.12285469362,75242.35566200934,87747.46833931896,88057.72460009364,83405.11203189197,71615.7927307574,75940.26245520837,79495.43420434698,84200.2979603873,66409.9405894527,607120.6553544358,606483.4461826166,240861.15904581052,584311.6117335816,582945.087294698,130810.89834744894,56436.780789874174,123508.91181576668,85120.31059493165
ep_30,181174.4651346215,643463.8742169286,643457.3462955802,643220.5038739479,643761.6759910993,643113.413296396,643270.3400923868,308958.769880511,303830.40696588665,300325.50746644754,306365.0904936539,640378.4445236606,640358.4818615661,640536.741742878,639993.7206091633,640042.6133885419,641396.3702973328,300725.35374682717,302196.0029905676,153562.04942000902,165972.13688656988,7821.094095413123,7256.213230454127,9248.294390332696,6855.554051694748,8553.448771152813,7244.013793715336,6090.261951617856,6309.157407563291,0.0,1322.6008791218885,9708.315116114241,8821.980247672122,106443.26247154898,105879.00436592745,6510.24393787439,6424.2338221015725,4988.33916545617,3331.4763113571094,10296.03375856262,6643.163942927292,643803.7087083991,642670.6017180808,307510.6371239616,639556.0634061247,639716.0495775788,43170.608222331386,8218.530961985556,3657.0759177990367,88782.62749653391
ep_31,31662.137139754996,305994.2532224158,305978.7692419427,305977.73954446026,305892.3980205936,305749.7446725138,305797.80016136577,106836.21083186059,105692.92119983927,105309.5052483711,105575.01774482694,305483.29866614315,305434.8382638198,305590.10545472,305586.4680289352,305250.4340058638,305907.95742989355,105705.86306981249,106112.11111166376,44247.800552761764,44915.881233321204,7080.603555091426,6365.098632989728,5713.156631862372,4966.451285904985,10674.462529030383,8107.04501715542,7805.160568159229,6336.941645062142,1105.0710264351242,0.0,10314.211600163264,9836.682792884925,15466.886720693394,15181.164498526994,6508.036491684946,6185.393719428317,3602.8366656850303,2984.903880908516,8460.918435999418,8848.882652321485,305818.8949819625,305480.1102123218,105579.7089170804,305427.1183158977,305032.48158733296,22787.38170904719,5000.049736704574,1186.4798153895392,13056.303071241739
ep_32,33255.11855848242,206162.87725270446,206164.43988868291,206156.3471074197,206170.3691666415,206136.62952723823,206155.01953860273,79800.16196968878,78846.79053853572,78404.992856784,79178.32256522351,206049.98305419207,205968.615169972,206230.37937049754,206479.14047587526,206559.74449599232,207281.0482206676,85730.22339555678,93024.41821739347,96806.26298567723,97485.32533540016,2546.1362882931903,3761.700231560465,5471.549104001464,7375.324317567565,6318.107706352921,8531.877231247889,13469.31496407614,20784.560030726374,49543.13238939149,77836.42662261908,0.0,1449.6306849963796,20314.94262526426,20313.911949716203,3189.2465420339754,4046.8479633054935,4779.782950598866,5699.990119376229,6601.3631443090535,7457.684386925085,206137.2551601266,205953.82926284682,79294.37038554496,206364.85902727317,206736.7153663065,89628.83758741332,7402.697884976611,49346.74089319191,17192.414482100165
ep_33,34088.83466037622,203929.0144264691,203927.8927174955,203917.05597409155,203928.6233533495,203808.1195948915,203824.20252574873,79119.22774634218,78151.2283213869,77699.23874174221,78473.46794816603,204314.0432566458,205456.4336277679,206933.948300376,209168.85917869216,212917.0430636175,218286.08434128447,147976.71806777318,196398.8051515561,329797.8512452784,329996.132861751,6908.548166199481,11873.803076682241,17944.365023323615,24799.222353898145,19690.814970059808,27899.276802014392,46105.17775907082,72983.82675566082,178863.19357454267,282100.4728157552,2447.778881708468,0.0,20284.130144950577,20266.398296337356,4541.853487080768,4536.411384028285,4747.949138762388,5170.686835020474,8906.270943262982,11067.87681639178,203895.1452718632,203623.2289499054,78590.55657271582,209056.04808234,217769.26125153858,322298.0454919646,24857.72765502517,178104.21481187313,17136.248041192983
