,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_01,0.0,50258.35541859961,50252.95582543599,50239.61465352155,50227.67895090138,50213.95487780053,49700.06456446116,21178.35359537254,21140.39244035532,21298.82269783488,21410.267302811855,53639.726708255585,58535.30552651286,64966.82266861007,72903.81271501051,86470.51987070029,98237.90358803845,141402.7489740483,197553.21460809786,358593.20357204485,358600.41581225966,5172.576107100227,5158.635087604988,5199.478426865284,5484.06192554759,8167.857794101979,12003.328707628516,18454.267149448602,32866.902767733845,22575.887761959762,35749.666739512184,5464.947843286059,5640.2692292243555,9315.166708541854,9270.15533425212,5843.778609821854,5947.695171399077,5705.404855998172,5606.878104440391,5851.653137221033,6480.37345925779,50210.47857950467,49989.2262199113,21419.54120003866,72869.17241701436,98262.51358800434,354882.63364860055,5460.914449990648,22469.79628303087,8418.98424215771
ep_02,555509.7908746817,0.0,438.78027750726767,906.3997541031921,1367.7948895438954,1755.5000275379948,2199.280374675695,18757.48980682129,20575.57117313166,22074.302016110843,19475.056873878904,492599.1820691906,745511.1783347941,1000807.393864673,1271068.312673688,1671826.8096185033,2019522.3671584183,3256068.2262581666,4568080.930728949,8255832.766709279,8255801.693554481,466874.7725506678,665091.0078830144,903711.8700667777,1173038.5604222685,946891.2236345786,1248646.4114196703,1943758.4472648378,2931766.8826643694,7251560.449404711,11325040.534995763,220920.52495707892,220988.08845131454,226543.9909860101,238687.16369004917,325579.86386608495,325237.2426251225,289211.40218230657,247901.3768296571,466783.026480628,561543.5714675237,1414.9266241348048,1758.0992900643585,18950.179258497254,1271068.384705422,2019522.35926792,8203653.882544291,1175235.275731934,7217523.2212445615,240410.37187853127
ep_03,555508.8291846089,438.7802775072674,0.0,493.93938742548414,953.0069255863891,1317.094481119842,1762.0259442146125,18700.94123421964,20514.6496930725,22008.78179644411,19390.834191492988,492599.46677625534,745511.305865107,1000807.554831573,1271068.4034890274,1671826.8463187432,2019522.3891032408,3256068.2465170254,4568080.936893027,8255832.770047434,8255801.696100308,466874.80620997195,665090.9864990778,903711.7981630448,1173038.4940232397,946890.9966073813,1248646.37011273,1943758.3922154726,2931766.9941440066,7251560.409754558,11325040.5020488,220922.5967141027,220989.65750415425,226545.86958532326,238689.0911125684,325581.02593246126,325238.393328261,289211.3064195917,247902.2111981132,466782.48499035777,561542.7611053282,1019.4982550444803,1320.5569428219467,18863.613236343008,1271068.4755207563,2019522.3812127425,8203653.890012615,1175235.1994568002,7217523.190930351,240412.285485824
ep_04,554027.9942046469,904.846540813038,491.0833601673518,0.0,729.0372817766162,910.4366881337779,1346.5119699868944,17919.221853518462,19676.681282998677,21123.1945438785,18574.09001558945,492600.1961458591,745511.7272081863,1000807.9183242563,1271068.5707318245,1671827.0090306778,2019522.5251337579,3256063.0923972153,4568077.426849585,8255820.85395209,8255791.699361747,466153.12959332555,664584.5439103147,903331.321281356,1172749.8901444764,946536.4416088343,1248377.270647923,1943593.245248079,2931657.65247036,7251515.366462782,11325011.709328763,219395.38112089943,219462.40301457723,225940.4511200685,238111.5182542952,324550.2532996609,324205.0530594645,288099.55578030844,246605.25069633295,466079.8010643341,560950.2129333087,847.8852744387528,909.1570427135905,18061.5790617036,1271068.6130753173,2019522.50358237,8203621.438447702,1174944.083290436,7217479.030043614,239734.58144881835
ep_05,557115.7758026762,1370.1285152337782,956.353223767215,752.959747404647,0.0,570.8278642768232,954.6644433778845,19507.23711340016,21366.782252397054,22894.276611881553,20151.82764167674,492601.3474729482,745512.4273623524,1000808.5517505568,1271069.261693094,1671827.3135494208,2019522.733177112,3256074.9901067256,4568085.525709167,8255846.498586031,8255813.297289319,467673.3121798667,665651.6677859584,904132.8089883737,1173357.97535494,947283.05621243,1248944.3745331694,1943941.4045617844,2931888.6302780444,7251610.234301323,11325072.328944739,222609.08318181828,222674.63952961584,227233.50428917687,239345.44744760566,326723.1348447297,326383.22398196603,290439.3121643444,249335.63474740408,467558.7084681631,562196.3284053257,150.61756489688088,590.4217089270157,19603.022375241893,1271069.3834870611,2019522.7526354995,8203690.07172659,1175557.3574570809,7217572.0929961335,241179.00461138558
ep_06,2541164.2466148776,3245.4853476875624,2433.7664408997275,1622.1559780823193,811.2936405888983,0.0,813.6204939621066,2393.797973050034,3034.9775747666854,3740.716311520407,4424.331652330966,1750478.0196737375,2616887.0658148746,3533768.1802781615,4507412.190882303,5887388.334905357,7174503.538123467,11461718.27159675,16101035.246952944,28935042.77445958,28935042.759031445,2181485.327683456,3148977.923251593,4302914.295917141,5601356.421884298,4479888.153571153,5899809.63136039,9204644.106394297,13831838.661575781,34762477.90449094,54293145.9225618,926655.1305808027,927034.4125797555,1029830.0334727553,1090728.1725583551,1456114.217933866,1454267.429736301,1280824.698746411,1061152.5217490734,2169782.9665254513,2626813.262185862,812.0107001034604,30.047243216017208,4417.070413458539,4507412.191038839,7174503.537830157,28842372.115887694,5611684.600926548,34599387.508741476,1090729.0603338387
ep_07,2541153.415158956,4057.322433554919,3245.6214232564507,2433.950639808221,1622.3772906544016,812.1641435700129,0.0,1050.301097264221,1765.0889931917843,2538.1761280241076,3316.8041157813327,1750479.795710327,2616888.1868923865,3533769.064205396,4507412.844462194,5887388.8005354805,7174503.908133514,11461718.381909898,16101035.318517894,28935042.68977358,28935042.691554137,2181480.5625542905,3148974.5824142434,4302911.753674702,5601354.486940037,4479885.650757775,5899807.810477386,9204642.966156472,13831838.00380514,34762477.58001453,54293145.70954057,926645.4784952259,927024.3425251768,1029827.2543307377,1090725.601777391,1456107.855385533,1454261.0038457417,1280816.707672479,1061143.5766406094,2169777.804331927,2626808.680101996,1622.4108933824637,811.8679838073406,3315.221127221881,4507412.844470415,7174503.908112704,28842371.829784703,5611682.642732234,34599387.19639908,1090725.770475384
ep_08,554396.0157478678,79225.1423603387,79216.83540347047,78805.16241163453,79865.71951572056,79175.68793517564,79229.43587674508,0.0,5250.432835897368,9517.414345284848,1880.4535335394862,316346.64387948345,469367.1755257124,626664.7634271644,793942.4926985285,1041046.4049710017,1258187.2473222767,2021551.0144903585,2836716.1513109496,5123277.569409591,5123000.208791175,393189.58866092144,502768.1639887821,646624.1905247701,813450.0277089793,670671.175995493,858723.8640348079,1303724.8998352804,1946072.7337290542,4802756.81378737,7495176.86637269,283704.9495704555,283726.36665797036,200658.320473336,207058.7582274465,324018.4585291315,324026.53646852094,303550.3833371891,287074.33267729095,390164.6026347086,442328.43295048544,80118.01266017361,79106.9120626458,1168.8580210561886,793912.3224386713,1258160.625670606,5096766.637125437,815319.0249106941,4780091.473461582,219158.00199070174
ep_09,362789.3039051167,18637.26484356597,18595.489156713513,18469.32151445559,18678.60428478449,18499.883299331712,18485.50149412321,1208.5740686161769,0.0,996.1285763589907,1075.00627448035,306863.2860254407,463028.46979613457,621943.9951581192,790299.3486513762,1038207.2415358687,1255819.4159809633,2021536.1732232238,2836709.5295188255,5122173.674065514,5122161.141143306,305826.0400147685,437843.9227131798,596224.439509431,774754.1874725852,623704.1555339909,822502.1440421366,1281465.7486746416,1931231.5923208734,4796635.484228038,7491265.426993263,139357.64662610443,139400.74255082355,146153.559922358,154365.13831423616,210227.81742068825,209992.4284221829,186007.48076347902,157695.6048372832,305303.3174142019,368249.73807751737,18734.827327813346,18479.709421246484,1356.0681965357196,790297.7437176487,1255818.0929199823,5092295.250714048,776201.0161983443,4774123.4983596355,155130.8638145383
ep_10,352706.6353705472,7180.9486060957515,7054.880992281095,6900.95309592177,6919.399286372498,6771.271081577955,6713.0019444099435,1091.838644173214,511.09275765230274,0.0,786.9162096648641,306382.54184259643,462709.9422333554,621707.5319789308,790116.7801300002,1038065.5437490769,1255701.4943492482,2021536.5254649017,2836709.83213555,5122131.13660048,5122129.186823664,301759.35274103796,435013.1040427223,594094.2702782928,773147.5232692669,621729.0526371358,821002.9052083697,1280557.8206269396,1930629.3942027213,4796387.767414437,7491107.2012107195,130193.06829229837,130238.66171883946,143577.52321775534,151909.65119488543,204295.38152109212,204042.48275576442,179646.17152226713,150140.43910516394,301368.9188534354,364936.23481860646,6947.15220768991,6766.145588093237,914.2376735239033,790116.5191809351,1255701.300640961,5092115.189733766,774576.0952952536,4773882.121156083,152032.83070391652
ep_11,354061.4850247135,14269.435931257702,14197.988291717938,14105.737812143096,14125.949237577779,14020.14439114814,13991.331004272106,1056.4196234207266,812.612040017098,966.4623445401048,0.0,306629.1360737246,462873.1974841812,621829.2280303494,790212.1786584564,1038138.3108310121,1255761.959299519,2021537.136998638,2836710.207483109,5122139.2382989805,5122135.823576136,302358.11438164674,435428.6197197687,594405.3468311729,773382.6298064986,622018.5280138529,821222.608517425,1280691.907422971,1930718.4712350555,4796424.193697734,7491130.467562467,131576.9681202576,131621.5527148459,144071.16782768237,152378.89219411515,205176.42077241404,204925.98301956797,180599.76138564697,151281.06937650632,301950.36024654814,365423.4483448403,14141.705338165728,14009.164839631356,178.39080790964934,790211.675036216,1255761.2839207025,5092142.836928394,774813.4174519501,4773917.787470153,152587.72747812845
ep_12,50249.56986547837,92.65485982297237,240.18989579694045,460.66306078464726,683.7570760686222,885.5192599575159,1108.741275124681,6281.5221972839545,6844.626676704654,7312.893647632764,6556.048138038981,0.0,223.53622451028903,448.41590075430116,704.1990292586114,905.1438054179017,1140.2442289045625,7067.8930099146155,6946.886339776799,17429.783205859825,15993.32896262931,32149.811555118766,32150.68895739244,32488.72280301915,32240.468218923106,32099.05410355127,32137.384798947325,31428.71885947777,31442.33499440473,31743.74825076207,31790.797881743987,32149.94769271477,32150.73579175165,20514.76574794197,20575.548225005346,32098.49991139722,32136.553496268458,31426.21090330172,31436.257346270115,31756.061698732963,31991.121782290793,698.4770115587244,888.1634022124779,6396.478599588561,724.0348817430615,1135.741190636737,28678.04999332393,32410.252838185294,31361.56972379862,22376.43788484178
ep_13,50271.17891731066,248.07097600642805,118.82565517957218,269.33348138089605,481.8538991934921,673.8919245782138,896.9265377989109,6242.013773296881,6801.482891585171,7266.095009481072,6496.644213114124,222.25748178763632,0.0,223.8284363453709,491.1838047817033,674.07089392904,906.2893651230578,7023.768034990156,6885.5301638666615,17386.73863349632,15943.374055354583,32151.5306704238,32150.818483048417,32487.17307955735,32237.078088381393,32134.1300726146,32149.14637871249,31437.777578740413,31437.213253594196,31692.705580662947,31676.85706043754,32172.240577037832,32171.462551497032,20511.669594780848,20570.11035557023,32099.779123496457,32136.348393369055,31417.76676669677,31426.2729594228,31769.83249576497,32007.98527830133,502.5232101804521,677.3626763305357,6335.578688525562,519.2222715290137,900.6173237807205,28650.299903594372,32406.87473888093,31310.30339227508,22371.43776548569
ep_14,49196.02444477394,456.78950147658276,254.12879728678485,145.98469066392673,310.9177056816915,462.8555401378358,681.5124932786999,6071.712942519902,6617.32830692754,7069.381420018701,6305.938908115631,444.41383334243955,223.74015402983161,0.0,287.4553699629916,451.95639314952336,685.9522305190308,6840.150498613801,6697.73737327522,17005.29690443964,15587.821781354744,31486.52346791384,31484.245169139445,31812.214797637494,31565.918458542303,31425.245158882975,31459.587230123285,30761.9578042661,30770.684233022752,31046.707740482823,31062.861106235843,31487.068943855174,31484.797538066738,20083.290500625957,20138.15164957289,31424.53024784217,31459.162617091337,30760.622149053062,30767.760447437,31078.509486486917,31306.32556684301,346.41475718811944,465.27777117941326,6147.032309655842,327.8134939248029,678.824336844331,28043.70328162956,31732.210749891317,30672.150590187033,21903.3181756686
