,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_01,0.0,91242.72088589551,91176.6947045214,91135.6595476139,91109.5884027276,91215.52407396355,91268.92853479092,38534.280097985946,38380.19955187845,38497.942124116664,38972.41650015441,91647.02519167007,91799.9400662757,92294.43107104186,92855.2075777372,93853.35258441046,94994.46113015866,56130.938313921055,69269.6280737174,108655.51107951945,108730.72920008352,10470.586533675734,10394.409067530134,10210.24967213852,10373.580340254699,9970.026135831436,10765.179040814919,12077.456552598635,16995.122481877042,22037.4136374437,33041.56858185805,12135.275385483257,12260.237294853643,15604.984862969919,15707.009330034592,11857.1031470036,12405.788081046941,10765.010428387448,11492.55565957377,9859.614985933615,10480.946547735666,91093.21369274642,91184.70664861749,38992.6454793177,92812.8714389225,94854.16780235525,104982.7011379119,10293.812181250898,22044.826614507936,15127.213809653333
ep_02,2000025.8198911727,0.0,859.5024712501502,1719.7188073880952,2579.7821463064724,3438.445271425501,4297.916689894177,6785.737057247095,7710.1226088121575,8595.075415556978,8962.228617744955,1267704.220500491,1892869.3449453262,2554663.8281638906,3231938.3682160843,4230114.75487795,5177141.471896648,8206854.305101158,11488788.205042148,20773957.53516125,20773956.8591408,1717075.0983556386,2478411.8678550646,3386187.4665720323,4408053.052773012,3520400.924134322,4630520.401054447,7226304.038654047,10849381.51791502,27356082.761231072,42724110.2238328,728706.3198136301,729361.1844378805,809248.2105297511,856914.0854285725,1141967.3189697845,1141058.466010348,1003923.0313721669,831377.2557385189,1705946.104893778,2063567.7983281557,2580.988322875415,3438.4532948798296,8900.388478865298,3231938.3695789333,5177141.471849366,20534862.705414444,4416365.6468250565,27220490.80824564,856940.4682446128
ep_03,2000024.8541625007,859.5024712501503,0.0,860.9293131430634,1720.9164511899053,2579.022728922782,3438.466406526695,6157.8742295540005,7059.86467743221,7924.236936366826,8231.783672153004,1267704.6509466916,1892869.5513590968,2554664.0700450605,3231938.600825539,4230114.809442139,5177141.536437631,8206854.345558311,11488788.247343043,20773957.554863088,20773956.878766913,1717075.127413636,2478411.8499740274,3386187.4012234956,4408052.996367071,3520400.7042381796,4630520.381237188,7226304.001823476,10849381.652781013,27356082.72607733,42724110.193987064,728708.7949668135,729363.0833259546,809250.3377149128,856916.282981926,1141968.7005616014,1141059.8693800867,1003923.0487669993,831378.4345889513,1705945.623162515,2063567.0256126123,1722.724073203155,2579.0334260691316,8164.412759232365,3231938.602188388,5177141.536390348,20534862.735780235,4416365.580013896,27220490.782921474,856942.6657303099
ep_04,2000003.6470489549,1719.6821654565083,860.856118020799,0.0,868.8694522148535,1720.4166445858277,2579.5557691863196,5466.752834608094,6331.716065699249,7166.317605270544,7431.7159020067165,1267705.6651155623,1892870.1487075463,2554664.6012776922,3231939.0605910616,4230115.038871379,5177141.7440482415,8206854.369317892,11488788.28118016,20773957.36983962,20773956.73206328,1717065.7125174047,2478405.289211058,3386182.4431340294,4408049.24150872,3520395.8863798873,4630516.859200769,7226301.830593161,10849380.366015766,27356082.117087502,42724109.79748944,728689.0168778904,729342.7489210261,809244.8064929909,856911.204736825,1141955.907736612,1141047.0603719712,1003907.7024974339,831361.061153181,1705935.9059498282,2063558.5059324512,873.9863094784685,1720.3231118871793,7361.7897168937625,3231939.0613984694,5177141.74377359,20534862.1483631,4416361.781141782,27220490.195325978,856936.1134563979
ep_05,2000066.7969858428,2579.9179472617775,1721.1200202710586,870.4187855340559,0.0,864.6458269256897,1721.6792948874836,5378.533391640302,6195.814989596838,6986.738858700614,7073.9714207054885,1267707.262811818,1892871.1368604554,2554665.4232894354,3231939.7563160695,4230115.443441875,5177142.094010968,8206854.914895242,11488788.67372598,20773958.19677496,20773957.44102404,1717096.9282013783,2478426.877860708,3386198.511593807,4408061.394047101,3520410.8522252156,4630528.40470492,7226308.866971575,10849385.21204079,27356083.98119823,42724110.981357306,728764.9762374047,729418.0662034443,809275.0386005533,856940.0772386341,1142004.102685984,1141095.396364519,1003958.6328109244,831423.7189771328,1705965.9834965235,2063583.3411182822,33.716561996222985,865.0903492295655,6985.1537132160665,3231939.7587510585,5177142.094398884,20534864.257762924,4416374.025098128,27220492.034360215,856969.5155208263
ep_06,193342.88636296228,663.7916619296452,497.76569963362965,333.81303699100124,175.2684893628201,0.0,166.50782902856434,4638.710816179867,4855.807453134056,5038.534009208286,4766.066107677686,115372.20040212364,171790.49799798412,231869.93958526023,293876.20673336554,383510.495882109,470563.4422636781,744963.6506045557,1042935.3940614777,1882049.6167190871,1882046.1155083561,165219.65405848125,237783.03399190708,324478.60980997654,422137.1452557987,337160.0188165809,442977.50086456497,690927.7634341498,1036652.9314124441,2617555.719572044,4087986.484290318,72152.50087454711,72209.86564353426,78248.0471135967,82767.24914847231,110628.53048678268,110544.89472640837,97443.57180771309,81207.31077910664,164199.92257651433,198214.53013009648,183.90117856005529,6.768104622270068,4710.948837931563,293876.2144514448,470563.4420278583,1862710.5052915644,422935.3681116831,2604581.013168305,82895.7910053111
ep_07,191620.3590280321,830.7648405347627,664.9562563111568,499.7409131001142,335.952421814387,168.80719012067985,0.0,1420.3654805167635,1521.7944337768847,1622.2544998405401,1560.803378821097,115373.32250959141,171791.17760418236,231870.4297663044,293876.56772381015,383510.718766088,470563.6105678459,744948.9719741986,1042925.1502048859,1882025.5338214433,1882025.1765830785,164372.5001301656,237195.138313421,324039.5908227064,421804.62035430665,336746.17591170885,442662.12012653064,690734.5186014589,1036524.178040635,2617503.880750388,4087953.350031716,70191.57655274338,70250.26604645769,77443.54327554104,82003.60352622352,109361.32884856012,109274.63707116761,96063.8591527889,79546.6792071079,163368.7623570773,197517.33728050938,337.6832721276299,166.8977361379416,1537.791652179318,293876.5701304613,470563.6101928771,1862650.1690507727,422600.18007718504,2604530.0858034617,82016.57233131303
ep_08,927684.906975215,9686.009823548287,9353.701040254886,9066.802812570748,8869.458292609123,8735.707950286856,8638.983689640563,0.0,942.8574050536633,1848.7760280606553,2279.2078552338867,526434.8130104905,780881.5395545281,1054053.556921072,1339212.5851851478,1740700.9032025968,2143207.885144678,3386747.524240977,4741876.997300338,8533555.769302232,8533554.763998529,796311.7206791446,1149257.3238126433,1570124.431102115,2043898.7069854522,1630009.422366994,2142186.581944409,3343019.3226871486,5014273.044052173,12683887.087371767,19809398.425058097,338020.2957051115,338314.40655653365,374646.27746142447,396776.8729681969,528157.5741857697,527734.3683233025,464510.5471750204,384165.588858902,790274.6846323324,955597.2038061391,8881.194376515772,8732.38201647111,2280.555142024229,1339212.5831218457,2143207.8076676233,8459888.975458575,2047753.5101163331,12621019.97841996,396812.97702171694
ep_09,928331.3834849308,11665.824660706918,11340.81643831011,11020.375801556727,10891.41185426924,10677.208838320461,10544.285874810546,1021.8215950866538,0.0,948.4057214676286,1603.3981022147555,526475.2129352975,780908.6196805064,1054073.67731641,1339227.928562337,1740712.9519765037,2143217.7911256235,3386748.525427327,4741877.757652419,8533559.993959976,8533557.983650912,796566.7798663892,1149434.001991934,1570257.0902198958,2043998.626649718,1630133.3750172877,2142281.3611155795,3343076.401582838,5014311.366132342,12683902.41787069,19809408.203495346,338624.7498201501,338917.37215347064,374808.79849653953,396931.85850527853,528543.4490947382,528121.4540444249,464921.63176438084,384664.48476369283,790521.940196341,955804.7458397849,10920.375621645966,10671.412967974324,1685.493730496654,1339227.7258654963,2143217.6207030774,8459906.774990771,2047854.5619574196,12621034.930232419,397009.90965358843
ep_10,930855.2677883441,17865.381377721285,17622.264890445076,17320.92656321278,17371.712224735355,17093.20416466943,16953.910202573188,2554.240882483041,1171.860798193835,0.0,1820.765943620419,526649.1916040377,781025.7674760931,1054160.2938886238,1339294.5082432632,1740765.1336217776,2143260.2786838883,3386749.7872270388,4741878.730189444,8533575.229450764,8533569.255505256,797551.5204463963,1150116.5889670965,1570770.194398893,2044385.0331969555,1630613.3624766364,2142647.7612506025,3343296.931967781,5014458.6653261455,12683961.789944503,19809446.107366744,340938.7580737465,341228.43857898185,375417.5536675522,397511.8213015993,530025.4203282755,529608.2488244,466505.21160302183,386578.8994997471,791478.4577146069,956609.8408278904,17428.612144919425,17070.625124952432,2121.221685886805,1339293.6888420726,2143259.872442789,8459975.007985786,2048245.4848390971,12621092.759891972,397749.44420572225
ep_11,937983.223192514,20655.582595660697,20417.521301280412,20019.745969851425,20324.61159529653,19884.50322199791,19735.17894609723,2376.1372796446954,1974.7674673550357,2784.764734716421,0.0,526752.0790417948,781094.9924354105,1054210.9739529418,1339331.1862350884,1740795.9182436273,2143285.696294628,3386751.874116396,4741879.996341204,8533625.908762017,8533607.575158844,800450.235705789,1152128.5390939978,1572281.9856206453,2045524.7450438612,1632029.663846788,2143728.4495964553,3343949.3152592867,5014893.920636575,12684137.384759216,19809558.24587759,347669.54341504036,347952.6814642049,377278.182729077,399283.40594511665,534370.1741805536,533966.0686145712,471158.36027375405,392183.4066748625,794299.8860963167,958985.8468636577,20445.17361483149,19858.229441015315,526.7278704093875,1339329.3224018626,2143284.8673684252,8460178.788860142,2049397.9344918444,12621263.978175117,399995.65435492375
ep_12,46944.854012011645,352.20974326726946,365.0154075421561,405.09937144221203,463.0001079433395,517.0026816400447,589.7840714984835,5340.973277261682,5852.734143067206,6272.150949654966,5518.9293624595375,0.0,203.64754076504983,408.83270823397703,621.3680710468776,916.3055757971774,1167.7132014146896,6380.097946509121,6573.444684398487,16643.00674167189,15347.780389257658,29747.17194400926,29747.430337724956,30065.1941700778,29828.098515152236,29725.70605172384,29753.364284740244,29029.95822276458,29037.11383820535,29345.98404303805,29413.028376710423,29748.76647589029,29748.9731666484,18685.57783915515,18739.227569590912,29723.284592200398,29752.276095866135,29026.10323309775,29028.07640454703,29338.174509610806,29552.517561005847,472.5609971490775,517.0896616276079,5369.020768656553,631.7878873214069,1167.4777635782243,26911.75591128764,29989.565194837764,28982.847437505025,20446.442772422222
ep_13,46948.80989655676,309.24709169489216,295.18246498398616,316.64684150539017,364.3363902078992,409.37689878092925,479.84674497620347,5330.1498470384895,5841.3189062310885,6260.059410557783,5503.540058184434,136.1406131709137,0.0,139.43661082519804,308.62005512432285,458.4127788620056,623.413169382107,6153.846071146567,6107.078608590213,15982.207017489342,14627.98763540825,29746.96866026474,29746.930862208483,30064.527137510555,29827.427062832576,29732.45007456081,29756.114001113277,29034.194324524524,29042.523814702785,29395.71236036611,29545.088864949972,29752.537921960204,29752.3625556851,18684.564757506425,18737.740746396328,29722.996403039113,29751.64499538296,29024.18454283241,29025.951662506126,29340.24297084827,29555.19178756389,376.41174437138505,409.4867404381342,5353.200526646473,329.09572053502774,622.97205992766,26527.179917726266,29988.900069032334,29032.62922693641,20445.08010305125
ep_14,46002.51024317014,304.4503246794256,258.38511683460627,245.2171227749046,285.413015053779,313.0276749447383,379.2744171089706,5194.75112870245,5695.851070721099,6106.226789766017,5361.877888424564,198.26345565221214,101.7512904863897,0.0,154.9502898531255,206.09754021678654,312.46543985282943,5940.056930154221,5802.170389276213,15408.864666703252,14057.956459453178,29145.317613048195,29144.861636534006,29455.639957338855,29222.27742688577,29120.249060466936,29147.784917337875,28436.811656068192,28440.149467849486,28714.079101871714,28730.21230093742,29145.86213572407,29145.41128054425,18298.65786837738,18350.353930663357,29119.504849267603,29147.334245696806,28435.36058729172,28436.791248978792,28738.771544102354,28948.24829205736,302.65109561306735,312.8637633080699,5214.075344822111,187.107225220592,309.69503970061265,25849.619779270517,29380.59626416166,28357.905684764406,20024.40280052946
ep_15,43255.13007806335,391.61465514630174,331.0236666059103,268.67824537273566,326.52854352372344,289.39911775771594,332.79016096462465,4794.189721200268,5264.894506950327,5650.561106577508,4949.358443878739,341.7017610345322,248.76774129204932,154.3958150863837,0.0,173.3200029770821,279.9789661585412,5498.711872290323,5380.953161398288,14451.11012609873,13181.215482808351,27366.382671728552,27365.482120655,27657.991991565894,27437.80659270024,27344.941271248113,27368.692283956076,26699.089444091693,26703.092329547388,26985.281254672238,27046.81800607342,27368.962136033304,27368.151231337524,17144.46927678821,17192.687347275667,27341.278076726358,27367.290745374565,26695.53280787439,26696.854765653105,26983.408344029962,27181.107132062294,351.7062591212527,287.52415823057765,4810.256663315194,37.472111600866874,265.461438088608,24277.28527773897,27587.012327188233,26649.634502735436,18770.109036536778
ep_16,10720.22969080713,349.23141774577863,294.1466814692674,247.90745105632757,217.10702014055008,202.65091865104478,215.7400361661997,3555.684955822602,3604.6365643235945,3639.945934753762,3595.5803707261816,317.1745061438318,241.62820617407908,165.868959005549,98.73010023309247,0.0,103.21178727839589,3619.002417803954,3621.5980815370567,5561.353545003292,5418.055067553124,7779.922297612935,7777.394322947133,7822.43771853878,7786.303693888459,7795.9735208798065,7787.70882117046,7683.212242382449,7682.970798835268,7767.912807414029,7864.746770687705,7793.539075285984,7791.227222222262,6316.5791210572,6321.223294357293,7775.535225318044,7780.502924616391,7670.258369314399,7672.123001805116,7733.6844693829635,7770.290168233737,218.58171789613976,201.70841735024416,3587.107570655205,102.70100527708905,89.94739846167094,7333.357131505806,7810.070621135473,7714.853466890185,6522.581595723903
ep_17,15284.543019741077,598.1729249023467,558.7534680121973,528.1019046868763,506.63372334681,485.7098586276779,479.8955026117567,3701.1139692861816,3839.3187600160327,3939.7996263157906,3690.834870289079,501.3393445556389,412.07831939091034,320.7672414945662,250.61195668561436,115.03601378142118,0.0,3869.719998609645,3822.891571650575,7261.0963095126845,6880.68804306862,10916.2582342896,10912.460368707088,10992.407558639188,10927.69781958164,11192.342494468823,11057.379881347391,10913.370751982582,10860.182551769349,11033.155601783283,11447.64552660465,11074.833353171824,11071.878997925445,8160.022931573834,8169.521377019174,10941.737801107085,10966.923731888284,10767.60268296853,10769.163377888934,10989.610942319683,11076.222255968312,511.4778946531639,485.4742401169399,3641.2210569569593,263.11576793049755,19.504788912447918,10158.340368759631,10966.521396600661,10942.586039453217,8622.77796679617
ep_18,300575.7330623604,60819.450129991616,60818.362485064295,60509.54282630489,61318.266129101554,60803.5824060083,60815.25716474045,5634.801140152105,1896.484327082835,1209.4792435897996,4565.588382153689,60749.791962422474,60748.30527583641,60662.92299623912,60035.71324573548,60730.35763477676,60905.22982501583,0.0,1163.739816377676,72021.55900581428,62088.7596639191,174832.3695874181,174831.98364314606,177138.2473912485,175404.32470383812,174647.42003221015,174843.19889562225,169549.23193605896,169547.75508677744,171391.47559117211,171171.51418696844,174836.45032002387,174836.0269822811,94837.29018101652,95211.67551352053,174642.07962559818,174841.04503879548,169545.2540784012,169545.3994825045,171778.87434080697,173318.71846684243,61510.79832332807,60759.32824994734,5684.50905500097,59804.98376199119,60670.90528236818,150243.91479590032,176579.32437124572,168748.89283978843,107456.29199080841
