,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_01,0.0,94818.11397683628,94782.85400239799,94760.79884321977,94742.00501101745,94766.69745844016,94759.90481937742,39891.89610369,39623.879319740525,39608.96732003018,39937.66682400362,95118.90997119385,95260.86673604108,95715.88569050081,96276.1152182366,97234.85846058669,98468.47531152288,56914.787027849074,70126.00204529008,108427.08309904979,108508.45837063546,10476.0100339879,10432.820233731869,10304.97928602041,10489.587673286826,10175.262350094994,10789.447784700973,12191.86235508065,16768.52389290892,22940.880510840052,34474.02765434263,11287.084381150991,11813.07299850932,15240.660204798249,15264.039074367185,11118.523462495605,11840.905844975576,10805.373242336254,11115.954851940105,10068.934142466933,10958.212281814554,94723.26952803115,94721.69528058045,39960.28991479111,96232.06366488615,98129.75900463485,105251.10997158679,10421.125233233177,22924.029299111255,14625.483288041798
ep_02,3608325.891816559,0.0,983.4097687077201,1967.4548420788865,2951.3635753237845,3932.4332204845637,4915.855907853381,7369.453997945065,8411.127685199279,9416.047605910426,9943.1791278997,2124971.9356865613,3159930.6213920554,4222888.611539487,5427981.692516515,7044180.5451623015,8715147.31818912,13652845.488570418,19202289.205966573,34434516.89461202,34434516.47918493,3098327.4076207024,4472878.713983317,6111323.727912635,7954571.642007516,6348170.052455671,8344474.182564862,13019656.611883856,19538149.01879265,49366023.773429126,77107845.05208185,1313719.024639149,1315007.020728202,1459250.2399737542,1542904.9397826141,2056698.632932348,2054899.8617394534,1810882.8543166535,1496658.4520689575,3077093.9558340246,3722328.658934451,2952.436795153384,3932.441246097775,9886.067896263989,5427981.6933442075,8715147.318157695,34290201.40582747,7969233.580313272,49135392.097567216,1542919.8853439316
ep_03,3608325.191536448,983.4097687077201,0.0,984.6797631973261,1968.5205327349606,2949.0296684506598,3932.4540318011414,6608.5927798752355,7627.419333741707,8611.516691408255,9079.03567746885,2124972.259506018,3159930.766098626,4222888.787479686,5427981.834999879,7044180.616800398,8715147.377652084,13652845.526285676,19202289.23877663,34434516.90431384,34434516.488842584,3098327.42920184,4472878.701551324,6111323.680987688,7954571.60150398,6348169.897335165,8344474.167071655,13019656.58393987,19538149.116064943,49366023.74799831,77107845.03043489,1313720.824964596,1315008.3981266106,1459251.78496237,1542906.5423122502,2056699.6314790624,2054900.891541913,1810882.8740883698,1496659.310691127,3077093.6072639716,3722328.0998345455,1970.1292250577696,2949.0403703311067,9016.452523736452,5427981.835827571,8715147.377620662,34290201.42392102,7969233.532254239,49135392.0793823,1542921.487858045
ep_04,3608313.113372162,1967.4222228245246,984.6145861678463,0.0,991.7545544942626,1966.2745805862276,2949.502246585517,5793.2045722899475,6773.998046242132,7727.926759681362,8151.544794497577,2124973.0390263274,3159931.217252388,4222889.192538847,5427982.154788364,7044180.825869786,8715147.548308825,13652845.569470493,19202289.277587257,34434516.79435137,34434516.40241265,3098322.1847199807,4472875.0413610395,6111320.905586384,7954569.4987055445,6348167.180187313,8344472.200700643,13019655.364833256,19538148.419580996,49366023.402761735,77107844.80447844,1313710.2055800327,1314997.3679727342,1459249.1475105325,1542904.1645925269,2056692.722110932,2054893.999272861,1810874.329769981,1496649.8071867817,3077088.109117891,3722323.220431212,996.3205501560396,1966.2283994391173,8086.229246540437,5427982.155279208,8715147.548125118,34290201.07111179,7969231.4027726585,49135391.74806379,1542918.2756760651
ep_05,3608348.5181692247,2951.483220147458,1968.6999092962726,993.127592448993,0.0,985.8699109462087,1967.4296458663525,5573.778497419815,6496.118234416677,7399.007906368725,7638.8876621934405,2124974.2741493364,3159931.974787547,4222889.82760728,5427982.657226265,7044181.172521972,8715147.829728732,13652845.946898188,19202289.545521673,34434517.31000347,34434516.84610261,3098339.8495261786,4472887.250257932,6111329.982745407,7954576.364360771,6348175.611214315,8344478.722668256,13019659.346018761,19538151.188421104,49366024.45195771,77107845.46949533,1313753.6160159574,1315040.3147650347,1459266.7782216377,1542921.0557120582,2056720.2224113909,2054921.5760931785,1810903.173781789,1496685.541610453,3077105.058603745,3722337.154512976,33.998437650083666,986.135398058517,7554.723045850757,5427982.65870267,8715147.82998877,34290202.36285928,7969238.318200193,49135392.78457911,1542937.7140441851
ep_06,193719.0425454294,708.939840265355,532.0967965665652,357.155317282778,187.48043841083455,0.0,177.41896939817082,4544.213712347144,4753.509278356272,4930.9138369707025,4678.475650966415,115719.36178229011,172350.17336596266,230221.9132200141,295731.4930409311,384276.8587375211,474804.99659192085,744337.0626235314,1046948.4270697957,1879318.010915298,1879314.7771983761,165625.9678265325,238452.498332487,325425.28054238,423332.5278475054,338172.47981656727,444302.5805828243,692887.8737142989,1039811.6655749539,2625134.8683551406,4100311.079713953,72134.35391062203,72198.49375534395,78468.0471538354,82873.51581810533,110843.25632257022,110750.04707968609,97766.68885033378,81372.20610406638,164633.9731001673,198818.40410066073,195.11168984552828,6.521358091973445,4625.984337363518,295731.5001991498,474804.9965040401,1870325.7315656221,424114.8776991599,2612869.7597749284,82992.39802439348
ep_07,192133.22437835523,886.6530756184159,709.95513337836,533.89431460915,359.0337084479371,179.42156311316015,0.0,1400.2000193185565,1503.4070501233834,1608.3727546478926,1562.5318114862687,115720.62115103538,172350.92054530868,230222.44228103018,295731.85819353734,384277.09705174516,474805.1633763304,744323.0484124391,1046938.6820885204,1879295.4328790123,1879295.0970013575,164843.21640450167,237909.4135419209,325019.7864080814,423025.322669634,337790.63837232837,444011.8320595011,692709.2454633561,1039692.6740829659,2625086.958686752,4100280.4590025474,70319.12602762516,70384.58958851815,77718.97766675889,82161.36809409557,109673.31180110837,109578.21160039648,96492.6642558668,79837.1378658441,163865.80398273066,198174.2946849841,360.6150435302281,177.81306368538222,1540.6213972229505,295731.8606411062,474805.16310299456,1870269.9429340202,423805.22061399836,2612822.7012787415,82173.92446995723
ep_08,907923.1545161554,9333.881982401324,9011.356664538802,8723.78217803476,8551.583186138265,8391.753700379477,8293.57687422442,0.0,887.7210109024321,1736.2811370071634,2204.87172252071,515614.78745711845,764725.4372691405,1022680.103877852,1315847.0135341717,1704119.0854576745,2112826.646227655,3306217.5907771587,4649562.464976919,8324436.782312896,8324435.72193052,779337.4157783393,1124902.099983952,1536857.4425427623,2000323.4676357044,1595743.7702378703,2096950.433919217,3271722.202913445,4908295.071452795,12413429.650509931,19389291.095624957,330930.48414604546,331247.0328618344,366929.0570108523,387966.9466638886,517111.0400710132,516659.6304793431,455385.82015202095,376344.51390541904,773768.4631125494,935839.9228658603,8565.061113826288,8387.08572695883,2204.3293887618156,1315846.9508430974,2112826.4869608018,8297817.703314227,2004011.217669725,12355435.898732051,388006.56603917934
ep_09,908525.337170437,11196.61936721161,10879.863911841212,10564.244252709013,10444.309822744202,10216.356896040998,10082.95009846804,976.467485426595,0.0,900.7811870532317,1541.8302750676182,515652.0863679644,764750.4163119145,1022698.8430389739,1315861.1253963409,1704130.2860240685,2112835.7643720997,3306218.5772865526,4649563.194673592,8324440.686722802,8324438.683295054,779574.5109344937,1125066.3112908143,1536980.7551405556,2000416.3492958725,1595858.7653962856,2097038.2634611474,3271775.239543017,4908330.679348962,12413443.89593899,19389300.18028267,331492.29589719634,331807.3771423778,367079.5623404302,388110.72196950606,517469.04559606704,517018.39209977875,455767.19169375504,376807.72367495106,773998.1222273179,936032.6596137221,10472.469881664372,10210.631397814437,1613.0387333870267,1315860.9021804554,2112835.502527273,8297834.17523458,2004105.1619941865,12355449.785115922,388189.1660988854
ep_10,910443.3022218546,16104.327622663866,15851.828887415351,15549.583296479015,15572.127612639484,15294.106339590975,15155.128599998983,2326.810736276493,1080.5798440737601,0.0,1651.2541139185348,515782.13803161745,764837.9427680491,1022764.1876000735,1315910.659915741,1704169.4002239683,2112867.4251052653,3306219.7971052276,4649564.113746822,8324452.2382684825,8324447.227073181,780321.4809435245,1125583.9640431893,1537369.871825342,2000709.3996056989,1596222.0239170636,2097315.272288203,3271942.4522854406,4908442.396031519,12413488.907056704,19389328.909731217,333248.98229056573,333561.47758529335,367538.5414044018,388548.762821455,518591.4868597724,518143.20281064336,456966.4854059124,378259.2709061168,774723.0867692449,936642.6176477307,15623.738520016665,15279.051000592524,1917.4915364196788,1315909.980283189,2112866.8908432135,8297885.768879232,2004401.6574921657,12355493.60912862,388748.7654469732
